question	answer
四.中症疾病豁免保险费	若被保险人因意外伤害或于本合同生效（或最后复效）之日起90日后（不含当日）因意外伤害以外的原因，确诊首次患有本合同所定义的中症疾病中的任意一种或多种，自确诊日后首个保险费到期日开始至最后一期保险费到期日止，我们豁免上述期间内您应支付的本合同保险费，本项保险责任终止，本合同继续有效。
五.重大疾病保险金	若被保险人于本合同生效（或最后复效）之日起90日内（含当日）因意外伤害以外的原因，确诊首次患有本合同所定义的重大疾病（见释义9）中的任意一种或多种，我们将按本合同已交保险费的105向被保险人给付重大疾病保险金，本合同终止。若被保险人因意外伤害，或于本合同生效（或最后复效）之日起90日后因意外伤害以外的原因，确诊首次患有本合同所定义的重大疾病中的任意一种或多种，我们将按本合同的基本保险金额向被保险人给付重大疾病保险金，本合同终止。
六.高度残疾保险金	若被保险人于本合同生效（或最后复效）之日起90日内（含当日）因意外伤害以外的原因导致本合同所定义的高度残疾（见释义10），我们将按本合同已交保险费的105向被保险人给付高度残疾保险金，本合同终止。若被保险人因意外伤害或于本合同生效（或最后复效）之日起90日后因意外伤害以外的原因导致本合同所定义的高度残疾，我们将按以下约定向被保险人给付高度残疾保险金，本合同终止：（一）若被保险人高度残疾时未满18周岁的，我们将按本合同已交保险费的200给付高度残疾保险金。（二）若被保险人高度残疾时已年满18周岁（含）的，我们将按本合同的基本保险金额给付高度残疾保险金。特别提示和说明：若被保险人同时符合一项以上的高度残疾情形时，我们仅给付一项高度残疾保险金，本合同终止。
七.疾病终末期保险金	若被保险人于本合同生效（或最后复效）之日起90日内（含当日）因意外伤害以外的原因，经确诊首次达到本合同所定义的疾病终末期阶段（见释义11），我们将按本合同已交保险费的105向被保险人给付疾病终末期保险金，本合同终止。若被保险人因意外伤害或于本合同生效（或最后复效）之日起90日后因意外伤害以外的原因，经确诊首次达到本合同所定义的疾病终末期阶段，我们将按以下约定向被保险人给付疾病终末期保险金，本合同终止：（一）若被保险人达到疾病终末期阶段时未满18周岁的，我们将按本合同已交保险费的200给付疾病终末期保险金。（二）若被保险人达到疾病终末期阶段时已年满18周岁（含）的，我们将按本合同的基本保险金额给付疾病终末期保险金。
八.身故保险金	若被保险人于本合同生效（或最后复效）之日起90日内（含当日）因意外伤害以外的原因导致身故，我们将按本合同已交保险费的105向身故保险金受益人给付身故保险金，本合同终止。若被保险人因意外伤害或于本合同生效（或最后复效）之日起90日后因意外伤害以外的原因导致身故，我们将按以下约定向身故保险金受益人给付身故保险金，本合同终止：（一）若被保险人身故时未满18周岁的，我们将按本合同已交保险费的200给付身故保险金。（二）若被保险人身故时已年满18周岁（含）的，我们将按本合同的基本保险金额给付身故保险金。特别提示和说明：
1.我们仅承担本合同中的重大疾病保险金责任、	高度残疾保险金责任、疾病终末期保险金责任以及身故保险金责任中的其中一项保险责任，我们给付其中任何一项保险金之后，本合同终止。
2.本合同第九条中的高度残疾保险金、疾病终末期保险金和身故保险金责任中所述已	交保险费，是指本合同的已交保险费以及因轻症疾病或中症疾病应豁免的保险费。3.被豁免的保险费视为已交纳，同时本合同继续有效。
4.若被保险人因意外伤害或于本合同生效（或最后复效）之日起90日后因意外伤害以外的原因,	导致被保险人在申请理赔时既符合中症疾病保险金责任又符合轻症疾病保险金责任，我们仅按照中症疾病保险金责任进行保险金给付，给付后中症疾病保险金责任终止，同时本合同继续有效。
5.被保险人在申请理赔时符合重大疾病保险金责任、高度残疾保险金责任或疾病终末期	保险金责任中的一种或多种，同时又符合轻症疾病保险金责任或中症疾病保险金责任中的一种或多种，我们仅按照重大疾病保险金责任、高度残疾保险金责任或疾病终末期保险金责任中的一种保险责任进行给付，给付后本合同终止。
6.若被保险人患有轻症疾病或中症疾病之前已经发生符合重大疾病保险金、高度残疾保险金或疾病	终末期保险金的保险事故而未申请理赔的，我们将在今后就之前发生的重大疾病保险金、高度残疾保险金或疾病终末期保险金申请理赔时，扣除已经赔付的轻症疾病或中症疾病保险金数额后进行赔付，并向您无息返还自重大疾病保险金、高度残疾保险金或疾病终末期保险金责任发生至您申请轻症疾病保险金或中症疾病保险金期间所交纳的保险费。本合同按重大疾病保险金责任、高度残疾保险金责任或疾病终末期保险金责任的相关约定进行后续处理。
第十条责任免除	因下列第1项至第7项情形之一导致被保险人身故或本合同所定义的高度残疾的，我们不承担给付身故保险金和高度残疾保险金的责任；因下列第1项至第9项情形之一导致被保险人达到本合同所定义的疾病终末期阶段或患有本合同所定义的轻症疾病、中症疾病或重大疾病的，我们不承担给付各项保险金的责任，且不承担豁免保险费的责任：1.您对被保险人的故意杀害、故意伤害；
2.被保险人自本合同成立或最后复效之日起2年内自杀，但被保险人自杀时为无民事行为能力人的除	外；3.被保险人故意犯罪或者抗拒依法采取的刑事强制措施；4.被保险人服用、吸食或注射毒品(见释义12)；
5.被保险人酒后驾驶(见释义13)、无合法有效驾驶证驾驶(见释义14)或驾驶无有效行驶证(见释	义15)的机动车(见释义16)；6.战争、军事冲突、暴乱或武装叛乱；7.核爆炸、核辐射或核污染；
8.被保险人感染艾滋病病毒或患艾滋病(见释义17)，但不包括释义中所定义的由输血或输液	而感染艾滋病病毒（见释义9.31）、因职业关系导致的人类免疫缺陷病毒（HIV）感染（见释义9.32）和器官移植导致的HIV感染（见释义9.94）；9.遗传性疾病(见释义18)、先天性畸形、变形或染色体异常(见释义19)。在发生上述第1项情形导致被保险人身故、本合同所定义的高度残疾、进入本合同所定义的疾病终末期阶段或患有轻症疾病、中症疾病、重大疾病的，本合同终止。若您已交足二年以上保险费的，我们向其他权利人退还本合同终止时的现金价值(见释义20)。在发生上述第2项至第7项情形导致被保险人身故或本合同所定义的高度残疾的，或发生上述第2项至第9项情形导致被保险人进入本合同所定义的疾病终末期阶段或患有轻症疾病、中症疾病、重大疾病的，本合同终止。我们将于收到下列证明材料后30日内向您退还本合同终止时的现金价值。1.本合同；2.您的有效身份证件(见释义21)。
第三部分如何申请给付保险金	
第十一条保险事故通知	您、被保险人或受益人应于知道保险事故发生之日起10日内通知我们，如果您、被保险人或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生,或者虽未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
第十二条保险金的申请	在申请保险金时，应依据下列方式办理：
一、轻症疾病保险金、中症疾病保险金、重大疾病保险金、疾病终末期保险金、轻症疾病豁免保险	费、中症疾病豁免保险费的申请若被保险人符合轻症疾病保险金、中症疾病保险金、重大疾病保险金、疾病终末期保险金的给付条件或轻症疾病豁免保险费、中症疾病豁免保险费的豁免条件时，上述保险金申请人需填写保险金给付申请书，并凭下列证明材料向我们申请理赔：1.本合同；2.申请人的有效身份证件。当申请人为监护人时，还须提供能够证明监护关系的证明文件；3.我们认可的医疗机构（见释义22）出具的诊断证明以及相关资料；4.所能提供的与确认保险事故的性质、原因有关的其他证明和资料。
二、身故保险金申请	若被保险人身故，身故保险金申请人需填写保险金给付申请书，并凭下列证明材料向我们申请理赔：1.本合同；2.身故保险金申请人的有效身份证件。当身故保险金申请人为监护人时，还须提供能够证明监护关系的证明文件；
3.国家卫生行政部门认定的医疗机构、公安部门或其他相关机构出具的被保险人的死亡证明或人民	法院出具的宣告死亡的裁判文书；4.所能提供的与确认保险事故的性质、原因有关的其他证明和资料。
三、高度残疾保险金申请	若被保险人高度残疾，高度残疾保险金申请人需填写保险金给付申请书，并凭下列证明材料向我们申请理赔：1.本合同；2.高度残疾保险金申请人的有效身份证件。当高度残疾保险金申请人为监护人时，还须提供能够证明监护关系的证明文件；
3.我们认可的医疗机构出具的诊断证明或有资质的鉴定机构所出具的与本合同定义的高度残疾释	义相符合的被保险人伤残程度鉴定书；4.所能提供的与确认保险事故的性质、原因有关的其他证明和资料。保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。以上证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。
第十三条保险金的给付	我们在收到保险金给付申请书及本合同约定的证明材料后，将在3日内作出核定；情形复杂的，在30日内作出核定。对属于保险责任的，我们在与被保险人或者受益人达成给付保险金的协议后10日内，履行给付保险金义务。我们未及时履行前款约定义务的，除支付保险金外，应当赔偿被保险人或者受益人因此受到的损失。对不属于保险责任的，我们自作出核定之日起3日内向被保险人或受益人发出拒绝给付保险金通知书并说明理由。我们在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料按可以确定的数额先予支付，我们最终确定给付保险金的数额后，给付相应的差额。
第十四条欠款的扣除	我们在给付各项保险金或退还现金价值时，如果您有尚未偿还的保险单借款或尚未支付的保险费，我们将在扣除上述欠款及利息后再行给付。
第四部分您所拥有的重要权益	
第十五条保险单借款	在本合同有效期内且在犹豫期满后，您可以书面形式向我们申请保险单借款，您提供的借款材料及借款额度经我们同意后，向您发放保险单借款。累积借款金额最高不得超过本合同及附加合同（如果有附加合同）当时现金价值净额（见释义23）的80，每次借款期限最长为180天。在保险单借款期间，将按我们公布的保险单借款利率计算保险单借款利息。特别提示和说明：当本合同现金价值净额为零时，本合同效力中止。
第十六条合同效力的恢复	本合同效力中止后2年内，您可以申请恢复合同效力，经我们与您协商并达成协议，自您补交所欠保险费及利息、借款及利息的次日零时起，本合同效力恢复。您与我们在本合同效力中止之日起2年，仍未达成复效协议的，本合同即自行终止，我们向您退还合同效力中止时的保险单现金价值。
第十七条合同内容变更权	您在本合同有效期内，经您与我们协商一致，可申请变更本合同内容。变更本合同的，应当由我们在保险单或者其他凭证上批注或者附贴批单，或者由您与我们订立书面的变更协议。被保险人身故后，对合同内容的任何变更无效。
第十八条犹豫期及合同解除权	在本合同有效期内，您可随时申请解除本合同。我们收到解除合同申请书时，本合同终止。为了让您能够更清楚地了解相关的保险条款和内容，以及有更多的考虑时间，自您签收本合同次日起（含该日）15天内为犹豫期。
一、若您在犹豫期内要求解除本合同，我们将于收到本条第三款所列的证明材料并扣除10元工本	费后无息退还已收的全部保险费，本合同自始无效。
二、若您在犹豫期后要求解除本合同，我们在收到本条第三款所列的证明材料后30日内向您退还	本合同终止时的保险单现金价值。
三、您要求解除本合同时，应提供下列证明材料：	1.本合同；2.解除合同申请书；3.您的有效身份证件。特别提示和说明：您在犹豫期后解除合同可能会受到一定的损失。
第五部分您必须了解的事项	
第十九条明确说明和如实告知义务	订立本合同时，我们应向您说明本合同的内容。对保险条款中免除我们责任的条款，我们在订立合同时应当在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。我们就您和被保险人的有关情况提出询问，您应当如实告知。如果您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或者提高保险费率的，我们有权解除本合同。如果您故意不履行如实告知义务，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当向您退还保险费。我们在合同订立时已经知道您未如实告知的情况的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
第二十条年龄计算及错误处理	被保险人的投保年龄为有效身份证件载明的出生日期为基础计算的周岁年龄。您在申请投保时，应将被保险人的真实年龄在投保书上填明，若发生错误按下列规定办理：
一、您申报的被保险人年龄不真实，且真实投保年龄不符合本合同约定的投保年龄限制的，在保险	事故发生之前我们有权解除合同，并向您退还解除保险合同时保险单的现金价值。我们行使合同解除权适用本公司合同解除权的限制的规定。
二、您申报的被保险人年龄不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您	补交保险费。若补交保险费前已发生保险事故，我们按照实付保险费与应付保险费的比例给付保险金。
三、您申报的被保险人年龄不真实，致使您实付保险费多于应付保险费的，我们会将多收的保险费	退还给您。
第二十一条本公司合同解除权的限制	本合同第十九条和第二十条所指的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本合同成立之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
第二十二条受益人的指定与变更	您或被保险人可指定一人或数人为保险金受益人，但您指定受益人须征得被保险人同意。受益人为数人时，应确定受益顺序和受益份额；未确定受益顺序和受益份额的，各受益人按照相同顺位相等份额享有同等受益权。被保险人为无民事行为能力人或者限制民事行为能力人的，可以由其监护人指定受益人。在本合同有效期内，您或被保险人可以变更受益人并书面通知我们，我们在收到变更受益人的书面通知后，应当做出批注或附贴批单，但您变更受益人须征得被保险人同意。被保险人身故后，有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：一、没有指定受益人，或者受益人指定不明无法确定的；二、受益人先于被保险人死亡，没有其他受益人的；三、受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中死亡，且不能确定死亡先后顺序的，推定受益人死亡在先。受益人故意造成被保险人身故、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。
第二十三条宽限期	分期支付保险费的，自您支付首期保险费后，除本合同另有约定外，如果您到期未支付保险费，每个保险费到期日次日起（含该日）60天为交付保险费的宽限期。宽限期内发生保险事故，我们仍承担保险责任，但我们给付的保险金将扣除您未支付的保险费。如果在宽限期结束时，您仍未支付保险费，则自宽限期结束的次日起本合同效力中止。特别提示和说明：合同效力中止期间，我们不承担保险责任。
第二十四条未成年人身故保险金限制	为未成年子女投保的人身保险，因被保险人身故给付的保险金总和不得超过国务院保险监督管理机构规定的限额，身故给付的保险金额总和约定也不得超过前述限额。
第二十五条宣告死亡处理	如果被保险人在本合同有效期内下落不明，后经法院宣告死亡，如果被保险人被宣告死亡之日在保险责任期间内，或者有证据证明下落不明之日在保险责任期间之内的，我们按照本合同的约定给付身故保险金，本合同终止。如果被保险人重新出现或确知其没有死亡的，身故保险金受益人应于知道或应当知道被保险人生还后30天内将领取的身故保险金退还给我们，本合同的效力依法确定。
第二十六条司法鉴定	如果被保险人与我们就是否达到本合同约定的理赔程度或条件发生争议时，被保险人和我们均有权申请司法鉴定机构进行相关鉴定，以确定其原因及程度等。
第二十七条争议处理与法律适用	本合同履行过程中发生任何争议，双方首先通过协商加以解决。若双方协商未达成协议的，可依法向有管辖权的人民法院提起诉讼。与本保险合同有关的以及履行本保险合同产生的一切争议处理适用中华人民共和国法律（不包括港澳台地区法律）。
第二十八条诉讼时效	本合同的被保险人或者受益人向我们请求给付保险金的诉讼时效期间为2年，自其知道或应当知道保险事故发生之日起计算。
第二十九条联系方式变更	您的住所、通讯地址、邮箱或电话等联系方式变更时，您应及时以书面形式或双方认可的其他形式通知我们。若您未以书面形式或双方认可的其他形式通知我们，我们按本合同载明的最后住所、通讯地址、邮箱或电话等联系方式发送有关通知，均视为已送达给您。
第六部分释义	
1.周岁	周岁指按有效身份证件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。
2.保险单周年日	保险单周年日指在本合同有效期内的每一个保险单年度内本合同生效日的对应日。第一个保单周年日是指保险单生效一年后的本合同生效日期的对应日。
3.保险单年度	保险单年度从本合同生效日或保单周年日零时起至下一年度的保单周年日零时止为一个保单年度。
4.保险费到期日	保险费到期日指本合同生效日在每月、每季、每半年或每年（根据交费方式确定）的对应日。若当月没有对应的同一日，则以该月最后一日为对应日。
5.意外伤害	意外伤害指因遭受意外事故并以此为直接且单独原因导致的身体伤害。意外事故指外来的、非本意的、突然的、剧烈的、非疾病的意外事件。猝死不属于意外伤害。猝死是指貌似健康的人因潜在疾病、机能障碍或其他原因在出现症状后24小时内发生的非暴力性突然死亡，属于疾病身故。猝死的认定，如有公安机关、检察院、法院等司法机关的法律文件、医疗机构的诊断书等，则以上述法律文件、诊断书等为准。
6.首次患有	首次患有指被保险人自出生后第一次患有本合同所定义的轻症疾病、中症疾病、重大疾病或达到疾病终末期阶段。
7.轻症疾病	轻症疾病指被保险人发生符合以下疾病定义所述条件的疾病（共35种），应当由专科医生（见释义24）明确诊断。
7.1极早期的	指经组织病理学检查被明确诊断为下列恶性病变，并且接受了相应的治疗。恶性肿瘤或（1）原位癌；恶性病变（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为T1N0M0期或更轻分期的前列腺癌。原位癌指恶性细胞局限于上皮内尚未穿破基底膜浸润周围正常组织的癌细胞新生物。原位癌必须经对固定活组织的组织病理学检查明确诊断。被保险人必须己经接受了针对原位癌病灶的积极治疗。
7.2不典型的急	指被临床诊断为急性心肌梗塞并接受了急性心肌梗塞治疗，虽然未达到重大疾病急性性心肌梗塞心肌梗塞（见释义9.2）的给付标准，但满足下列至少两项条件：（1）典型临床表现，例如急性胸痛等；（2）新近的心电图改变提示急性心肌梗塞；（3）心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；（4）发病90日后，经检查证实左心室功能降低，如左心室射血分数低于50。如被保险人同时或先后达到不典型的急性心肌梗塞（见释义7.2）、微创冠状动脉搭桥手术（见释义7.3）和微创冠状动脉介入手术(非开胸手术)（见释义7.4）的赔付标准，我们仅赔付其中一项轻症疾病保险金；赔付后另外两个病种轻症责任终止。
7.3微创冠状动	指为纠正冠状动脉的狭窄或堵塞，而实际实施的微创冠状动脉旁路移植手术。手术通过脉搭桥手术微创开胸术（肋骨间小切口）进行，且诊断须由冠状动脉血管造影检查确诊狭窄或堵塞。微创冠状动脉绕道也包括锁孔冠脉搭桥手术。必须满足下列全部条件：(1)血管造影显示至少两支冠状动脉狭窄超过50或一支冠状动脉狭窄超过70；(2)手术须由心脏专科医师进行，并确认该手术的必要性。如被保险人同时或先后达到不典型的急性心肌梗塞（见释义7.2）、微创冠状动脉搭桥手术（见释义7.3）和微创冠状动脉介入手术(非开胸手术)（见释义7.4）的赔付标准，我们仅赔付其中一项轻症疾病保险金；赔付后另外两个病种轻症责任终止。
7.4微创冠状动	为了治疗明显的冠状动脉狭窄性疾病，首次实际实施了冠状动脉球囊扩张成形术、冠状脉介入手术动脉支架植入术、冠状动脉粥样斑块切除术或激光冠状动脉成形术。（非开胸手如被保险人同时或先后达到不典型的急性心肌梗塞（见释义7.2）、微创术）冠状动脉搭桥手术（见释义7.3）和微创冠状动脉介入手术(非开胸手术)（见释义7.4）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外两个病种轻症责任终止。
7.5心脏瓣膜介	为了治疗心脏瓣膜疾病，实际实施了非开胸的经胸壁打孔内镜手术或经皮经导管介入手入手术术进行的心脏瓣膜置换或修复手术。
7.6主动脉内手	为了治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。主动脉指胸主动脉和腹术主动脉，不包括胸主动脉和腹主动脉的分支血管。
7.7脑垂体瘤、	指经头颅断层扫描（CT）、核磁共振（MRI）或其他影像学检查被确诊为下列病变，并实脑囊肿、脑际接受了手术或放射治疗。动脉瘤及脑（1）脑垂体瘤；血管瘤（2）脑囊肿；（3）脑动脉瘤、脑血管瘤。如被保险人同时或先后达到脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤（见释义7.7）和微创颅脑手术（见释义7.8）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外一个病种轻症责任终止。
7.8微创颅脑手	因疾病被保险人确已实施全麻下的颅骨钻孔手术或者经鼻蝶窦入颅手术。术因外伤而实施的脑外科手术不在保障范围内。如被保险人同时或先后达到脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤（见释义7.7）和微创颅脑手术（见释义7.8）的赔付标准，我们仅给付其中一项轻症疾病保险金，赔付后另外一个病种轻症责任终止。
7.9慢性肝功能	指因慢性肝脏疾病导致持续180天肝功能衰竭，须满足下列全部条件：衰竭失代偿（1）持续性黄疸，胆红素2mg；早期（2）白蛋白3g；（3）凝血酶原时间延长4秒；因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
7.10急性坏死	指被保险人被确诊为急性坏死性胰腺炎，并实际接受了腹腔镜手术治疗，以进行坏死组性胰腺炎腹织清除、坏死病灶切除或胰腺切除。腔镜手术因酗酒或饮酒过量所致的急性坏死性胰腺炎不在保障范围内。
7.11慢性肾功	指被保险人因双肾功能慢性不可逆性损害，持续180天达到肾功能衰竭期，诊断必须满能损害肾功足所有以下标准：能衰竭期（1）肾小球滤过率（GFR）25ml/min或肌酐清除率（Ccr）25ml/min；（2）血肌酐（Scr）5mg/dl或442umol/L。
7.12严重的骨	严重的骨质疏松，并因此而直接导致脊椎、骨盆、桡骨、尺骨、肱骨、胫骨、股骨骨折。质疏松骨质疏松的诊断必须由本公司认可医院合格的专科医生做出，并符合世界卫生组织关于骨质疏松的诊断标准。世界卫生组织关于骨质疏松的定义：骨密度检测，T值小于2.5
7.13轻度原发	指由于原发性肺动脉高压进行性发展而导致右心室肥厚，已经造成永久不可逆（见释义25）性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级III级，且静息状性肺动脉高压态下肺动脉平均压超过25mmHg、不超过30mmHg。
7.14轻度视力	指因疾病或意外伤害导致双目视力永久不可逆性丧失，虽然未达到重大疾病双目失明受损（见释义9.14）的给付标准，但满足下列全部条件：（1）双眼中较好眼矫正视力低于0.1（采用国际标准视力表，如果使用其他视力表应进行换算）；（2）视野半径小于20度。在0周岁至3周岁保单周年日期间，被保险人首次患有轻度视力受损除外。如被保险人同时或先后达到轻度视力受损（见释义7.14）、单眼失明（见释义7.15）和角膜移植（见释义7.16）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外两个病种轻症责任终止。
7.15单眼失明	指因疾病或意外伤害导致单眼视力永久不可逆性丧失，须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；（3）视野半径小于5度。在0周岁至3周岁保单周年日期间，被保险人首次患有单眼失明除外。如被保险人同时或先后达到轻度视力受损（见释义7.14）、单眼失明（见释义7.15）和角膜移植（见释义7.16）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外两个病种轻症责任终止。
7.16角膜移植	指为增进视力或治疗某些角膜疾患，已经实施了异体的角膜移植手术。此手术必须由专科医生认为是医学上必需的情况下进行。如被保险人同时或先后达到轻度视力受损（见释义7.14）、单眼失明（见释义7.15）和角膜移植（见释义7.16）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外两个病种轻症责任终止。
7.17轻度听力	指因疾病或者意外伤害导致双耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000受损赫兹语音频率下，平均听阈大于70分贝，且经纯音听力测试、声导抗检测或者听觉诱发电位检测等证实。在0周岁至3周岁保单周年日期间，被保险人首次患有轻度听力受损除外。如被保险人同时或先后达到轻度听力受损（见释义7.17）、单耳失聪（见释义7.18）和人工耳蜗植入术（见释义7.19）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外两个病种轻症责任终止。
7.18单耳失聪	指因疾病或者意外伤害导致单耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或者听觉诱发电位检测等证实。在0周岁至3周岁保单周年日期间，被保险人首次患有单耳失聪除外。如被保险人同时或先后达到轻度听力受损（见释义7.17）、单耳失聪（见释义7.18）和人工耳蜗植入术（见释义7.19）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外两个病种轻症责任终止。
7.19人工耳蜗	指由于耳蜗的永久损害而实际实施了人工耳蜗植入手术。需经专科医师确认手术在医学植入术上是必要的，且在植入手术之前已经符合下列全部条件：（1）双耳持续12个月以上重度感音神经性耳聋；（2）使用相应的听力辅助设备效果不佳。如被保险人同时或先后达到轻度听力受损（见释义7.17）、单耳失聪（见释义7.18）和人工耳蜗植入术（见释义7.19）的赔付标准，我们仅赔付其中一项轻症疾病保险金，赔付后另外两个病种轻症责任终止。
7.20硬脑膜下	为清除或引流因意外伤害导致的血肿，需于头部进行开颅或钻孔手术。血肿手术开颅或钻孔手术必须在我们认可的医疗机构内由专科医生认为是医疗必须的情况下进行。
7.21植入大脑	为缓解已升高的脑脊液压力而确实已在脑室进行分流器植入手术。内分流器诊断及治疗均须在我们认可的医疗机构内由脑神经科专科医生认为是医疗必须的情况下进行。
