question	answer
第六条责任免除	一、因下列情形之一直接或间接导致被保险人身故，或者达到本合同定义的重大疾病、少儿特定疾病之疾病状态，或者被确诊首次患本合同定义的重大疾病、少儿特定疾病或进行本合同定义的重大疾病、少儿特定疾病手术的，本公司不承担保险责任：1.投保人故意造成被保险人死亡、伤残或疾病的；2.被保险人故意犯罪或者抗拒依法采取的刑事强制措施；3.被保险人自本合同成立之日起两年内自杀，但自杀时为无民事行为能力人的除外；4.被保险人故意自伤；5.被保险人精神和行为障碍（以世界卫生组织颁布的疾病和有关健康问题的国际统计分类（ICD10）为准）；6.战争、军事冲突、暴乱或武装叛乱；7.核爆炸、核辐射或核污染；8.被保险人感染艾滋病病毒（释义七）或患艾滋病（释义八），符合本条款第十九条重大疾病的定义中第三十五项经输血导致的人类免疫缺陷病毒感染除外；9.遗传性疾病（释义九），先天性畸形、变形或染色体异常（释义十）。发生上述第1至2项情形的，本合同终止，本公司退还本合同的现金价值。发生上述第3至第9项情形的，本合同终止，本公司向投保人退还本合同的现金价值。二、下列情形下，不论任何原因造成被保险人身故，或者达到本合同定义的重大疾病、少儿特定疾病之疾病状态，或者被确诊首次患本合同定义的重大疾病、少儿特定疾病或进行本合同定义的重大疾病、少儿特定疾病手术的，本公司不承担保险责任：1.被保险人殴斗（释义十一），醉酒（释义十二），被保险人主动吸食或注射毒品（释义十三）或未遵医嘱使用管制药品（释义十四）；2.被保险人酒后驾驶（释义十五），无合法有效驾驶证驾驶（释义十六），或驾驶无有效行驶证（释义十七）的机动车。发生上述情形的，本合同终止，本公司向投保人退还本合同的现金价值。
第三章投保人的权利和义务	
第七条基本保险金额和保险费	本合同的基本保险金额由投保人和本公司约定并载明于电子保险单上。本合同的保险费由投保人一次性交纳，交费金额由投保人在投保时与本公司约定，并在电子保险单上载明。约定的保险费交费金额须符合本公司当时的投保规定。
第四章保险金的申请	
第八条明确说明与如实告知	订立本合同时，本公司应向投保人说明本合同的内容。对保险条款中免除本公司责任的条款，本公司在订立合同时应当在电子投保单、电子保险单或者其他保险凭证上作出足以引起投保人注意的提示，并对该条款的内容以书面或者口头形式向投保人作出明确说明，未作提示或者明确说明的，该条款不产生效力。本合同订立时，本公司就投保人和被保险人的有关情况提出询问，投保人应当如实告知。如果投保人故意或者因重大过失未履行前款规定的如实告知义务，足以影响本公司决定是否同意承保或者提高保险费率的，本公司有权解除本合同。如果投保人故意不履行如实告知义务，对于本合同解除前发生的保险事故，本公司不承担给付保险金的责任，并不退还保险费。如果投保人因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，本公司不承担给付保险金的责任，但应当无息退还保险费。本公司在合同订立时已经知道投保人未如实告知的情况的，本公司不得解除合同；发生保险事故的，本公司承担给付保险金的责任。
第九条本公司合同解除权的限制	前条规定的合同解除权，自本公司知道有解除事由之日起，超过三十日不行使而消灭。自本合同成立之日起超过两年的，本公司不得解除合同；发生保险事故的，本公司承担给付保险金的责任。
第十条受益人的指定和变更	投保人或者被保险人可以指定一人或多人为身故保险金受益人。身故保险金受益人为多人时，可以确定受益顺序和受益份额；如果没有确定份额，各受益人按照相等份额享有受益权。被保险人为无民事行为能力人或限制民事行为能力人的，可以由其监护人指定受益人。投保人或者被保险人可以变更受益人并书面通知本公司。本公司收到变更受益人的书面通知后，在电子保险单或其他保险凭证上批注或附贴批单。投保人在指定和变更受益人时，必须经过被保险人书面同意。被保险人身故后，有下列情形之一的，保险金作为被保险人的遗产，由本公司依照中华人民共和国继承法的规定履行给付保险金的义务：一、没有指定受益人，或者受益人指定不明无法确定的；二、受益人先于被保险人身故，没有其他受益人的；三、受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中身故，且不能确定身故先后顺序的，推定受益人身故在先。受益人故意造成被保险人死亡、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。本合同其他保险金的受益人约定为被保险人本人。
第十一条保险事故的通知	投保人、被保险人或受益人知道保险事故后应当在十日内通知本公司。如果投保人、被保险人或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，本公司对无法确定的部分，不承担给付保险金的责任，但本公司通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽未及时通知但不影响本公司确定保险事故的性质、原因、损失程度的除外。
第十二条司法鉴定	若被保险人发生保险事故，本公司有权要求司法鉴定机构对保险事故进行鉴定。
第十三条保险金的申请	
一、重大疾病保险金、少儿特定疾病保险金给付的申请	在申请重大疾病保险金、少儿特定疾病保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：1.保险合同或其他保险凭证；2.受益人的有效身份证件；3.由本公司认可的医院出具的可证明被保险人患本合同定义的重大疾病、少儿特定疾病的诊断证明书和诊断所患疾病所必需的检查报告；4.受益人所能提供的与确认保险事故的性质、原因等相关的其他证明、资料。
二、身故保险金给付的申请	在申请身故保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：1.保险合同或其他保险凭证；2.受益人的有效身份证件；3.国务院卫生行政部门规定的医疗机构、公安部门或者其他有权机构出具的被保险人死亡证明文件；若被保险人为宣告死亡，须提供人民法院出具的宣告死亡证明文件；4.被保险人的户籍注销证明；5.受益人所能提供的与确认保险事故的性质、原因等相关的其他证明、资料。若被保险人在宣告死亡后又重新出现或确知其下落，身故保险金受益人应在知道或应当知道被保险人重新出现或确知其下落之日起三十日内，向本公司无息退还已领取的身故保险金。保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。若以上保险金申请的经办人为代理人，则应另提供授权委托书、代理人有效身份证件等证明文件。申请人提交的证明和资料不完整的，本公司将及时一次性通知需补充提供的有关证明和资料。三、本公司在收到保险金给付申请书及合同约定的证明和资料后，将在五个工作日内作出核定；情形复杂的，在三十日内作出核定。对属于保险责任的，本公司在与受益人达成给付保险金的协议后十日内，履行给付保险金义务。本公司未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，本公司自作出核定之日起三日内向受益人发出拒绝给付保险金通知书并说明理由。本公司在收到保险金给付申请书及有关证明和资料之日起六十日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；本公司最终确定给付保险金的数额后，将支付相应的差额。四、受益人向本公司请求给付保险金的诉讼时效期间为两年，自其知道或者应当知道保险事故发生之日起计算。
第五章一般约定	
第十四条年龄确定与错误处理	一、被保险人的投保年龄以法定证件登记的周岁计算，且须符合本公司当时的投保规定。二、投保人在申请投保时，应将与有效身份证件相符的被保险人的出生日期在电子投保单上填明，如果发生错误按照下列方式办理：1.投保人申报的被保险人年龄不真实，并且其真实年龄不符合本公司投保规定的，本公司有权解除合同，并向投保人退还本合同的现金价值。本公司行使合同解除权适用本公司合同解除权的限制的规定。2.投保人申报的被保险人年龄不真实，致使投保人实付保险费少于应付保险费的，本公司有权更正并要求投保人补交保险费。若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付。3.投保人申报的被保险人年龄不真实，致使投保人实付保险费多于应付保险费的，本公司会将多收的保险费无息退还给投保人。本公司在收到保险金给付申请书时，有权要求申请人出具被保险人的年龄证明文件。
第十五条合同内容的变更	除本合同另有约定外，经投保人和本公司协商同意后，可变更本合同的有关内容，并由本公司签发批单后生效。但本合同内容的变更不得违反法律法规及保险监督管理机构相关规定。
第十六条联系方式的变更	投保人或被保险人的通讯地址、电子邮箱或电话等联系方式变更时，应及时以书面形式或双方认可的其他形式通知本公司。投保人或被保险人不作上述通知的，本公司将按电子投保单或批单上所载的投保人或被保险人的最后联系方式发送通知，并均视为已送达投保人或被保险人。
第十七条投保人解除合同的手续	本合同生效后，投保人可以以书面形式或双方认可的其他形式通知本公司解除本合同。要求解除本合同时，投保人应提供下列文件和资料：一、解除合同申请书；二、保险合同或其他保险凭证；三、投保人的有效身份证件。若经办人为代理人，则应另提供授权委托书、代理人有效身份证件等证明文件。自本公司收到解除合同申请书的当日二十四时起，本合同终止。本公司自收到上述证明文件和资料之日起三十日内向投保人退还本合同的现金价值。
第十八条争议处理	因履行本合同发生的争议，当事人协商解决不成，依法向人民法院起诉。
第十九条重大疾病的定义	本条第一至二十五项重大疾病定义是中国保险行业协会制定的重大疾病保险的疾病定义，第二十六至六十项为非中国保险行业协会制定的重大疾病定义。
一、恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其他部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：1.原位癌（释义十八）；2.相当于Binet分期方案A期程度的慢性淋巴细胞白血病；3.相当于AnnArbor分期方案I期程度的何杰金氏病；4.皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；5.TNM分期为TNM期或更轻分期的前列腺癌；6.感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。
二、急性心肌梗塞	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：1.典型临床表现，例如急性胸痛等；2.新近的心电图改变提示急性心肌梗塞；3.心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；4.发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。
三、脑中风后遗症	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失（释义十九）；2.语言能力或咀嚼吞咽能力完全丧失（释义二十）；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动（释义二十一）中的三项或三项以上。
四、重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
五、冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其他非开胸的介入手术、腔镜手术不在保障范围内。
六、终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实施了肾脏移植手术。
七、多个肢体缺失	指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
八、急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：1.重度黄疸或黄疸迅速加重；2.肝性脑病；3.B超或其他影像学检查显示肝脏体积急速萎缩；4.肝功能指标进行性恶化。
九、良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：1.实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；2.实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
十、慢性肝功能衰竭失代偿期	指因慢性肝脏疾病导致肝功能衰竭。须满足下列全部条件：1.持续性黄疸；2.腹水；3.肝性脑病；4.充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
十一、脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失；2.语言能力或咀嚼吞咽能力完全丧失；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
十二、深度昏迷	指因疾病或意外伤害导致意识丧失,对外界刺激和体内需求均无反应,昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其他生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在保障范围内。
十三、双耳失聪	三周岁后始理赔指因疾病或意外伤害导致双耳听力永久不可逆（释义二十二）性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。申请理赔时，被保险人年龄须在三周岁以上，并且须提供理赔当时的听力丧失诊断及检查证据。
十四、双目失明	三周岁后始理赔指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：1.眼球缺失或摘除；2.矫正视力低于0.02（采用国际标准视力表，如果使用其他视力表应进行换算）；3.视野半径小于5度。申请理赔时，被保险人年龄须在三周岁以上，并且须提供理赔当时的视力丧失诊断及检查证据。
十五、瘫痪	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或意外伤害发生180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
十六、心脏瓣膜手术	指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。
十七、严重阿尔茨海默病	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在保障范围内。
十八、严重脑损伤	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180天后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失；2.语言能力或咀嚼吞咽能力完全丧失；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
十九、严重帕金森病	是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足下列全部条件：1.药物治疗无法控制病情；2.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合征不在保障范围内。
二十、严重度烧伤	指烧伤程度为度，且度烧伤的面积达到全身体表面积的20或20以上。体表面积根据中国新九分法计算。
二十一、严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级级（释义二十三），且静息状态下肺动脉平均压超过30mmHg。
二十二、严重运动神经元病	是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。
二十三、语言能力丧失	三周岁后始理赔指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。申请理赔时，被保险人年龄须在三周岁以上，并且须提供理赔当时的语言能力丧失诊断及检查证据。
二十四、重型再生障碍性贫血	指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足下列全部条件：1.骨髓穿刺检查或骨髓活检结果支持诊断；
2.外周血象须具备以下三项条件：	（1）中性粒细胞绝对值0.510/L；（2）网织红细胞1；（3）血小板绝对值2010/L。
二十五、主动脉手术	指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在保障范围内。
二十六、慢性呼吸功能衰竭	慢性肺部疾病导致永久不可逆性的慢性呼吸功能衰竭。慢性呼吸功能衰竭必须明确诊断并满足下列全部条件：1.休息时出现呼吸困难；2.动脉血氧分压（PaO）50mmHg；3.动脉血氧饱和度（SaO）80；4.因缺氧必须接受持续的输氧治疗。
二十七、严重多发性硬化	多发性硬化为中枢神经系统白质多灶性脱髓鞘病变，病变有时累及灰质。多发性硬化必须明确诊断并由核磁共振（MRI）等影像学检验证实，而且已经造成永久的神经系统功能损害，导致被保险人持续180天无法独立完成下列基本日常生活活动：1.移动：自己从一个房间到另一个房间；2.进食：自己从已准备好的碗或碟中取食物放入口中。
二十八、脊髓灰质炎	脊髓灰质炎是由于脊髓灰质炎病毒感染所致的瘫痪性疾病，临床表现为运动功能损害或呼吸无力。脊髓灰质炎必须明确诊断。本保障仅对脊髓灰质炎造成的神经系统功能损害导致被保险人一肢或一肢以上肢体机能永久完全丧失的情况予以理赔。肢体机能永久完全丧失，指疾病确诊180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
二十九、全身性重症肌无力	重症肌无力是一种神经肌肉接头传递障碍所致的疾病，表现为局部或全身骨骼肌（特别是眼外肌）极易疲劳。疾病可以累及呼吸肌、上肢或下肢的近端肌群或全身肌肉，必须满足下列全部条件：1.经药物治疗和胸腺切除治疗一年以上仍无法控制病情；2.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
三十、II级重症急性胰腺炎	级重症急性胰腺炎是指急性胰腺炎伴有脏器功能障碍。被保险人所患的级重症急性胰腺炎必须明确诊断，按APACHE评分达到8分或8分以上和Balthazar分级系统达到级或级以上，并且接受了外科剖腹手术治疗，以进行坏死组织清除、坏死病灶切除或胰腺切除。因酗酒或饮酒过量所致的急性坏死性胰腺炎以及腹腔镜手术不在保障范围内。
三十一、肌营养不良症	肌营养不良症是一组原发于肌肉的疾病。主要临床特征为肌肉无力和肌肉萎缩。本保障仅对肌营养不良症已造成永久不可逆性的运动功能损害导致被保险人丧失独立完成六项基本日常生活活动中的三项或三项以上的活动能力的情况予以理赔。
三十二、系统性红斑狼疮	III型或以上狼疮性肾炎系统性红斑狼疮是由多种因素引起，累及多系统的自身免疫性疾病。其特点是生成自身抗体对抗多种自身抗原。多见于育龄妇女。本保障所指的系统性红斑狼疮仅限于累及肾脏（经肾脏活检确认的，符合WHO诊断标准定义III型至V型狼疮性肾炎）的系统性红斑狼疮。其他类型的红斑性狼疮，如盘状狼疮、仅累及血液及关节的狼疮不在保障范围內。世界卫生组织（WHO）狼疮性肾炎分型：I型（微小病变型）镜下阴性，尿液正常II型（系膜病变型）中度蛋白尿，偶有尿沉渣改变III型（局灶及节段增生型）蛋白尿，尿沉渣改变IV型（弥漫增生型）急性肾炎伴有尿沉渣改变及或肾病综合征V型（膜型）肾病综合征或重度蛋白尿
三十三、严重的原发性心肌病	严重的原发性心肌病是指被保险人因原发性心肌病而出现的心室功能障碍而使其出现明显的心功能衰竭(纽约心脏病协会分类标准心功能至少达级)，须经国家机关认可的有合法资质的心脏专科医生确诊。本保障范围内的心肌病包括原发性扩张型心肌病、原发性肥厚型心肌病及原发性限制型心肌病。继发于酒精滥用性的心肌病不在此保障范围之内。
三十四、坏死性筋膜炎	坏死性筋膜炎指符合以下所有条件的坏死性筋膜炎：1.符合一般坏死性筋膜炎的临床标准；2.所识别的细菌是引致坏死性筋膜炎的原因；3.广泛性肌肉及软组织损坏并导致受感染部位完全及永久性功能丧失。诊断必须由专科医生证实。
三十五、经输血导致的人类免疫缺陷病毒感染	经输血导致的人类免疫缺陷病毒感染指因医疗输血而感染上人类免疫缺陷病毒（HIV），且须满足下列全部条件：1.在保障起始日之后，被保险人因治疗必需而接受输血，并且因输血而感染人类免疫缺陷病毒；2.提供输血治疗的输血中心或医院出具该项输血感染属医疗责任事故的报告，或者法院终审裁定为医疗责任并且不准上诉；3.提供输血治疗的输血中心或医院必须拥有合法经营执照；4.受感染的被保险人不是血友病患者。任何因其他传播方式导致的人类免疫缺陷病毒感染不在保障范围内。
三十六、严重克隆病	克隆病是一种慢性肉芽肿性肠炎，具有特征性的克隆病病理组织学变化。诊断必须由病理检查结果证实。被保险人所患的克隆病必须已经造成瘘管形成并伴有肠梗阻或肠穿孔。
三十七、严重溃疡性结肠炎	严重溃疡性结肠炎是指伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变累及全结肠，表现为严重的血便和系统性症状体征，治疗通常采取全结肠切除和回肠造瘘术。溃疡性结肠炎必须根据组织病理学特点诊断，并且被保险人已经接受了结肠切除和回肠造瘘术。
三十八、埃博拉病毒感染	受埃博拉病毒感染导致出血性发热。埃博拉病必须经国家机关认可的有合法资质的传染病专家确诊，并且埃博拉病毒的存在必须经过实验室检查证实。该病必须从症状开始后三十(30)天后持续出现并发症。
三十九、夹层主动脉瘤	夹层主动脉瘤指主动脉的内膜破裂导致血液流入主动脉壁中形成夹层动脉瘤。在本定义中，主动脉指胸主动脉及腹主动脉而非其旁支。诊断必须由专科医生及检验结果证实，检验包括电脑扫描，磁共振扫描及磁共振血管造影或心导管检查的证明，并有必要进行紧急修补手术。
四十、严重感染性心内膜炎	严重感染性心内膜炎指因细菌、真菌和其他微生物（如病毒、立克次体、衣原体、螺旋体等）直接感染而产生心瓣膜或心室壁内膜的炎症，须经心脏专科医生确诊，并符合以下所有条件：
1.血液培养测试结果为阳性，证实存在感染性微生物：	（1）微生物：在赘生物，栓塞的赘生物或心脏内脓疡培养或组织检查证实有微生物；或（2）病理性病灶：组织检查证实赘生物或心脏内脓疡有活动性心内膜炎；或（3）分别两侧血液培养证实有典型的微生物且与心内膜炎符合；或（4）持续血液培养证实有微生物阳性反应，且与心内膜炎符合。2.心内膜炎引起中度心瓣膜关闭不全（指返流指数20或以上）或中度心瓣膜狭窄（指心瓣膜开口范围小于或等于正常的30）；3.心内膜炎及心瓣膜损毁程序需经由心脏专科医师确诊。
四十一、严重心肌炎	严重心肌炎指心肌局限性或弥漫性的急性或慢性炎症病变，导致心脏功能障碍，达到美国纽约心脏病学会心功能状态分级IV级，且持续至少90天。
四十二、系统性硬皮病	系统性硬皮病指一种以局限性或弥漫性皮肤增厚和皮肤、血管、内脏器官异常纤维化为特征的结缔组织病。本病须经专科医师明确诊断，并须满足下列至少一项条件：1.肺脏：肺部病变进而发展为肺间质纤维化和肺动脉高压；2.心脏：心功能受损达到美国纽约心脏病学会心功能状态分级IV级；3.肾脏：肾脏受损导致双肾功能慢性不可逆衰竭，达到尿毒症期。
四十三、严重克雅氏症	严重克雅氏症是指以快速进行性痴呆为特征的一种疾病及永久不能完成最少三项基本日常生活活动。诊断需由相关专科医生经适当检查，例如脑电图检查显示克雅氏症的特殊异常现象及磁共振扫描显示特定的脑退化现象。其他原因所致的痴呆需经由脊椎穿刺检查排除。若本症是因为人类生长激素治疗所致，并不在保障范围内。
四十四、肝豆状核变性	肝豆状核变性指一种常染色体隐性遗传的铜代谢缺陷病，以不同程度的肝细胞损害、脑退行性病变和角膜边缘有铜盐沉着环为其临床特征，并须满足下列全部条件：1.典型症状；2.角膜色素环（KF环）；3.血清铜和血清铜蓝蛋白降低，尿铜增加；4.经皮做肝脏活检来定量分析肝脏铜的含量。
四十五、严重原发性硬化性胆管炎	严重原发性硬化性胆管炎指一种胆汁淤积综合征，其特征是肝内、肝外胆道因纤维化性炎症逐渐狭窄，并最终导致完全阻塞而发展为肝硬化。本病须经内镜逆行胰胆管造影等影像学检查证实，并须满足下列全部条件：1.总胆红素和直接胆红素同时升高，血清ALP200U/L；2.持续性黄疸病史；3.出现胆汁性肝硬化或门脉高压。因肿瘤或胆管损伤等继发性的硬化性胆管炎不在保障范围内。
四十六、胰腺移植	胰腺移植指因胰腺功能衰竭，已经实施了在全身麻醉下进行的胰腺的异体器官移植手术。单纯胰岛移植、部分胰腺组织或细胞的移植不在保障范围内。
四十七、丝虫病所致象皮肿	丝虫病所致象皮肿指末期丝虫病，按国际淋巴学会分级为三度淋巴液肿，其临床表现为肢体非凹陷性水肿伴畸形增大、硬皮症和疣状增生。此病症须经专科医生根据临床表现和微丝蚴的化验结果确诊。
四十八、植物人状态	植物人状态系指由于严重颅脑外伤造成大脑严重损害导致完全永久性的对自身和环境的意识丧失和中枢神经系统功能丧失，仅残存植物神经功能的疾病状态。诊断必须明确并且具有严重颅脑外伤和脑损害的证据。植物人状态必须持续30天以上方可申请理赔。
四十九、嗜铬细胞瘤	嗜铬细胞瘤是指肾上腺或嗜铬外组织出现神经内分泌肿瘤，并分过多的儿茶酚胺类，需要确实进手术以切除肿瘤。嗜铬细胞瘤的诊断必须由内分泌专科医生确定。
