question	answer
第六条责任免除	一、因第1至7项情形之一直接或间接导致被保险人身故或全残的，或因第1至9项情形之一导致被保险人被确诊首次患本主险合同定义的重大疾病、轻症疾病，或者首次达到本主险合同定义的重大疾病、轻症疾病之疾病状态，或者首次接受本主险合同定义的重大疾病手术、轻症疾病手术的，我们不承担保险责任：1.投保人故意造成被保险人死亡、伤残或疾病的；2.被保险人故意犯罪或者抗拒依法采取的刑事强制措施；3.被保险人自本主险合同成立或者合同效力恢复之日起2年内自杀，但被保险人自杀时为无民事行为能力人的除外；4.被保险人故意自伤；5.被保险人精神和行为障碍（以世界卫生组织颁布的疾病和有关健康问题的国际统计分类（ICD10）为准）；6.战争、军事冲突、暴乱或武装叛乱；7.核爆炸、核辐射或核污染；8.被保险人感染艾滋病病毒（释义九）或患艾滋病（释义十）,符合本条款第二十六条第二十七项因职业关系导致的HIV感染和第五十一项经输血导致的人类免疫缺陷病毒（HIV）感染除外；9.遗传性疾病（释义十一），先天性畸形、变形或染色体异常（释义十二）。发生上述第1至2项情形的，本主险合同终止，投保人已交足两年以上保险费的，我们退还本主险合同的现金价值。发生上述第3至第9项情形的，本主险合同终止，我们向投保人退还本主险合同的现金价值。二、下列情形下，不论任何原因造成被保险人身故或全残的，我们不承担身故或全残保险金给付责任：1.被保险人殴斗（释义十三），醉酒（释义十四），主动吸食或注射毒品（释义十五）或未遵医嘱使用管制药品（释义十六）；2.被保险人酒后驾驶（释义十七），无合法有效驾驶证驾驶（释义十八），或驾驶无有效行驶证（释义十九）的机动车（释义二十）。发生上述情形的，本主险合同终止，我们向投保人退还本主险合同的现金价值。
第七条未成年人身故保险金限制	为未成年子女投保本保险的，身故保险金给付总额不得超过保险监督管理机构规定的限额。
第三章您的权利和义务	
第八条基本保险金额和保险费	本主险合同的基本保险金额由您和我们约定并载明于保险单上。本主险合同的交费方式和交费期间由您和我们约定，但须符合我们当时的投保规定，约定的交费方式和交费期间将载明于保险单上。分期交纳保险费的，在支付了首期保险费后，您应按本主险合同的约定支付余下各期保险费。
第九条宽限期及保险合同效力的中止	富德生命康健无忧重大疾病保险（2018版）条款分期支付保险费的，您支付首期保险费后，除本主险合同另有约定外，如果您到期未支付当期保险费，自保险合同约定的保险费支付日的次日零时起60日为宽限期。宽限期内发生的保险事故，我们仍会承担保险责任，但在给付保险金时会扣减您欠交的保险费。如果您在宽限期截止日二十四时前仍未支付当期保险费，则本主险合同自宽限期截止的次日零时起效力中止。本主险合同效力中止期间发生保险事故的，我们不承担保险责任。
第十条减少保险金额	本主险合同已交足2年及以上保险费且生效满2年，您可以申请减少保险金额，但须符合我们当时的减少保险金额的规定。您申请减少保险金额时，基本保险金额同比例减少，并领取减少保险金额部分对应的现金价值。减少保险金额后，本主险合同实际交纳的保险费同比例减少，您应交的保险费按剩余的基本保险金额计算交纳。我们按减少后的基本保险金额承担保险责任。
第十一条保险合同效力的恢复（简称复效）	本主险合同效力中止后2年内，您可以申请恢复合同效力。经我们与您协商并达成协议，在您补交保险费及利息（如有）次日零时起，本主险合同效力恢复。自本主险合同效力中止之日起满2年您和我们未达成协议的，我们有权解除合同。我们解除合同的，向您退还合同效力中止时本主险合同的现金价值。
第四章保险金的申请	
第十二条明确说明与如实告知	订立本主险合同时，我们应向您说明本主险合同的内容。对保险条款中免除我们责任的条款，我们在订立合同时应当在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。本主险合同订立或复效时，我们就您和被保险人的有关情况提出询问，您应当如实告知。如果您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保、恢复效力或者提高保险费率的，我们有权解除本主险合同。如果您故意不履行如实告知义务，对于本主险合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本主险合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当无息退还本主险合同实际交纳的保险费。我们在本主险合同订立时已经知道您未如实告知的情况的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
第十三条合同解除权的限制	前条规定的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本主险富德生命康健无忧重大疾病保险（2018版）条款合同成立之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
第十四条受益人	您或者被保险人可以指定一人或多人为身故保险金受益人。身故保险金受益人为多人时，可以确定受益顺序和受益份额；如果没有确定份额，各受益人按照相等份额享有受益权。被保险人为无民事行为能力人或限制民事行为能力人的，可以由其监护人指定受益人。您或者被保险人可以变更受益人并书面通知我们。我们收到变更受益人的书面通知后，在保险单或其他保险凭证上批注或附贴批单。您在指定和变更受益人时，必须经过被保险人书面同意。被保险人身故后，有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：一、没有指定受益人，或者受益人指定不明无法确定的；二、受益人先于被保险人身故，没有其他受益人的；三、受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中身故，且不能确定身故先后顺序的，推定受益人身故在先。受益人故意造成被保险人死亡、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。寿险复原保险金受益人需与身故保险金受益人相同。本主险合同其他保险金的受益人约定为被保险人本人。
第十五条保险事故的通知	您、被保险人或受益人知道保险事故后应当在10日内通知我们。如果您、被保险人或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
第十六条司法鉴定	若被保险人发生保险事故，双方均有权要求司法鉴定机构对保险事故进行鉴定。
第十七条保险金的申请	
一、重大疾病保险金、轻症疾病保险金给付的申请	在申请重大疾病保险金、轻症疾病保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：1.保险合同原件或其他保险凭证；2.受益人的有效身份证件；3.由我们认可的医院的专科医生出具的可证明被保险人患本主险合同所定义的重大疾病、轻症疾病的诊断证明书和诊断所患疾病必需的检查报告；富德生命康健无忧重大疾病保险（2018版）条款4.受益人所能提供的与确认保险事故的性质、原因等相关的其他证明、资料。
二、身故保险金、寿险复原保险金给付的申请	在申请身故保险金、寿险复原保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：1.保险合同原件或其他保险凭证；2.受益人的有效身份证件；3.国务院卫生行政部门规定的医疗机构、公安部门或者其他有权机构出具的被保险人的死亡证明；若被保险人为宣告死亡，须提供人民法院出具的宣告死亡证明文件；4.被保险人的户籍注销证明；5.受益人所能提供的与确认保险事故的性质、原因等相关的其他证明、资料。保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。
三、全残保险金给付的申请	在申请全残保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：1.保险合同原件或其他保险凭证；2.被保险人的有效身份证件；3.由司法鉴定机构或其他有资质的医疗鉴定机构出具的被保险人全残证明；4.受益人所能提供的与确认保险事故的性质、原因等相关的其他证明、资料。若以上保险金申请的经办人为代理人，则应另提供授权委托书、代理人有效身份证件等证明文件。申请人提交的证明和资料不完整的，我们将及时一次性通知需补充提供的有关证明和资料。四、我们在收到保险金给付申请书及合同约定的证明和资料后，将在5个工作日内作出核定；情形复杂的，在30日内作出核定。对属于保险责任的，我们在与受益人达成给付保险金的协议后10日内，履行给付保险金义务。我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，我们自作出核定之日起3日内向受益人发出拒绝给付保险金通知书并说明理由。我们在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；我们最终确定给付保险金的数额后，将支付相应的差额。
第十八条	宣告死亡处理若被保险人在本主险合同有效期内失踪，而且被法院宣告死亡，我们以法院判决宣告死亡之日作为被保险人死亡的时间，按本主险合同的约定给付身故保险金或寿险复原保险金，本主险合同效力终止。若被保险人在宣告死亡后重新出现或者确知其没有死亡，受益人应于知道后30日内向我们退还已给付的保险金，本主险合同的效力由您和我们双方依法协商处理。
第十九条诉讼时效	富德生命康健无忧重大疾病保险（2018版）条款受益人向我们请求给付保险金的诉讼时效期间为2年，自其知道或者应当知道保险事故发生之日起计算。
第五章一般约定	
第二十条年龄或性别错误处理	一、被保险人的投保年龄以有效身份证件登记的周岁计算，且须符合我们当时的投保规定。二、您在申请投保时，应将与有效身份证件相符的被保险人的出生日期和性别在投保单上填明，如果发生错误按照下列方式办理：1.您申报的被保险人年龄不真实，并且其真实年龄不符合我们投保规定的，我们有权解除合同，并向您退还本主险合同的现金价值。我们行使合同解除权适用合同解除权的限制的规定。2.您申报的被保险人年龄或性别不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您补交保险费。若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付。3.您申报的被保险人年龄或性别不真实，致使您实付保险费多于应付保险费的，我们会将多收的保险费无息退还给您。
第二十一条合同内容的变更	除本主险合同另有约定外，经您和我们协商同意后，可变更本主险合同的有关内容，并由我们签发批单后生效，但本主险合同内容的变更不得违反法律法规及保险监督管理机构相关规定。
第二十二条联系方式的变更	为了保障您的合法权益，您的住所、通讯地址或电话等联系方式变更时，请及时以书面形式或双方认可的其他形式通知我们。否则，我们将按您告知的最后联系方式与您联系。所发送的有关通知，均视为已送达给您。
第二十三条解除合同的手续及风险	本主险合同生效后，您可以以书面形式通知我们解除本主险合同。要求解除本主险合同时，您应提供下列文件和资料：一、解除合同申请书；二、保险合同原件或其他保险凭证；三、您的有效身份证件。若您委托他人办理，则应另提供授权委托书、受托人有效身份证件等证明文件。自我们收到解除合同申请书的当日二十四时起，本主险合同终止。我们自收到上述证明文件和资料之日起30日内向您退还本主险合同的现金价值。您在犹豫期后解除本主险合同会遭受一定损失。
第二十四条欠款扣除	我们在给付保险金、退还本主险合同现金价值或保险费时，如您有欠交保险费，我们有权先扣除欠款及应付利息后给付。
第二十五条争议处理	富德生命康健无忧重大疾病保险（2018版）条款因履行本主险合同发生的争议，当事人协商解决不成，依法向人民法院起诉。
第二十六条重大疾病的定义	本条第一至二十五项重大疾病定义是中国保险行业协会制定的重大疾病保险的疾病定义；第二十六至八十一项为非中国保险行业协会制定的重大疾病定义。
一、恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其他部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：1.原位癌（释义二十一）；2.相当于Binet分期方案A期程度的慢性淋巴细胞白血病；3.相当于AnnArbor分期方案I期程度的何杰金氏病；4.皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；5.TNM分期为T1N0M0期或更轻分期的前列腺癌；6.感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。
二、急性心肌梗塞	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：1.典型临床表现，例如急性胸痛等；2.新近的心电图改变提示急性心肌梗塞；3.心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；4.发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。
三、脑中风后遗症	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180日后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失（释义二十二）；2.语言能力或咀嚼吞咽能力完全丧失（释义二十三）；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动（释义二十四）中的三项或三项以上。
四、重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
五、冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其他非开胸的介入手术、腔镜手术不在保障范围内。富德生命康健无忧重大疾病保险（2018版）条款
六、终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实施了肾脏移植手术。
七、多个肢体缺失	指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
八、急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：1.重度黄疸或黄疸迅速加重；2.肝性脑病；3.B超或其他影像学检查显示肝脏体积急速萎缩；4.肝功能指标进行性恶化。
九、良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：1.实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；2.实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
十、慢性肝功能衰竭失代偿期	指因慢性肝脏疾病导致肝功能衰竭。须满足下列全部条件：1.持续性黄疸；2.腹水；3.肝性脑病；4.充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
十一、脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180日后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失；2.语言能力或咀嚼吞咽能力完全丧失；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
十二、深度昏迷	指因疾病或意外伤害导致意识丧失,对外界刺激和体内需求均无反应,昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其他生命维持系统96小时以上。富德生命康健无忧重大疾病保险（2018版）条款因酗酒或药物滥用导致的深度昏迷不在保障范围内。
十三、双耳失聪	3周岁后始理赔指因疾病或意外伤害导致双耳听力永久不可逆（释义二十五）性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。申请理赔时，被保险人年龄须在3周岁或以上，并且须提供理赔当时的听力丧失诊断及检查证据。
十四、双目失明	3周岁后始理赔指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：1.眼球缺失或摘除；2.矫正视力低于0.02（采用国际标准视力表，如果使用其他视力表应进行换算）；3.视野半径小于5度。申请理赔时，被保险人年龄须在3周岁或以上，并且须提供理赔当时的视力丧失诊断及检查证据。
十五、瘫痪	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180日后或意外伤害发生180日后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
十六、心脏瓣膜手术	指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。
十七、严重阿尔茨海默病	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在保障范围内。
十八、严重脑损伤	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180日后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失；2.语言能力或咀嚼吞咽能力完全丧失；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
十九、严重帕金森病	是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足下列全部条件：富德生命康健无忧重大疾病保险（2018版）条款1.药物治疗无法控制病情；2.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合征不在保障范围内。
二十、严重度烧伤	指烧伤程度为度，且度烧伤的面积达到全身体表面积的20或20以上。体表面积根据中国新九分法计算。
二十一、严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级级，且静息状态下肺动脉平均压超过30mmHg。
二十二、严重运动神经元病	是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。
二十三、语言能力丧失	3周岁后始理赔指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。申请理赔时，被保险人年龄须在3周岁或以上，并且须提供理赔当时的语言能力丧失诊断及检查证据。
二十四、重型再生障碍性贫血	指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足下列全部条件：1.骨髓穿刺检查或骨髓活检结果支持诊断；
2.外周血象须具备以下三项条件：	中性粒细胞绝对值0.5109/L；网织红细胞1；血小板绝对值20109/L。
二十五、主动脉手术	指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在保障范围内。
二十六、严重多发性硬化	多发性硬化为中枢神经系统白质多灶性脱髓鞘病变，病变有时累及灰质。多发性硬化必须明确诊断并由核磁共振（MRI）等影像学检验证实，而且已经造成永久的神经系统功能损害，导致被保富德生命康健无忧重大疾病保险（2018版）条款险人持续180日无法独立完成下列基本日常生活活动：1.移动：自己从一个房间到另一个房间；或者2.进食：自己从已准备好的碗或碟中取食物放入口中。
二十七、因职业关系导致的HIV感染	被保险人在其常规职业工作过程中遭遇外伤，或者职业需要处理血液或者其他体液时感染上人类免疫缺陷病毒（HIV）。理赔必须符合下列所有条件：1.感染必须是在被保险人正在从事其职业工作中发生，该职业必须属于以下列表内的职业；2.必须提供被保险人在所报事故发生后的5天以内进行的检查报告，该报告必须显示被保险人血液HIV病毒阴性和/或HIV抗体阴性；3.必须在事故发生后的6个月内证实被保险人体内存在HIV病毒或者HIV抗体，即血液HIV病毒阳性和/或HIV抗体阳性。职业限制如下所示：我们承担本项疾病责任不受合同责任免除中被保险人感染艾滋病病毒或患艾滋病的限制。
二十八、特发性慢性肾上腺皮质功能减退	指自身免疫性肾上腺炎（既往称：特发性肾上腺皮质萎缩）导致肾上腺萎缩和慢性肾上腺皮质功能减退。必须满足所有以下条件：1.明确诊断，符合所有以下诊断标准；血浆促肾上腺皮质激素（ACTH）水平测定大于100pg/ml；血浆和尿游离皮质醇及尿17羟皮质类固醇、17酮皮质类固醇测定、血浆肾素活性、血管紧张素II和醛固酮测定，显示为原发性肾上腺皮质功能减退症；促肾上腺皮质激素（ACTH）刺激试验显示为原发性肾上腺皮质功能减退症。2.已经采用皮质类固醇替代治疗180日以上。本保障仅包括由自身免疫功能紊乱所导致的慢性肾上腺功能减退，其他成因（包括但不限于：肾上腺结核、HIV感染或艾滋病、感染、肿瘤）所致的原发性肾上腺皮质功能减退和继发性肾上腺皮质功能减退均不在保障范围内。
二十九、严重冠状动脉粥样硬化性心脏病	指经冠状动脉造影检查明确诊断为主要血管严重狭窄性病变，须满足下列至少一项条件：1.左冠状动脉主干和右冠状动脉中，一支血管管腔堵塞75以上，另一支血管管腔堵塞60以上；2.左前降支、左旋支和右冠状动脉中，至少一支血管管腔堵塞75以上，其他两支血管管腔堵塞60以上。左前降支的分支血管、左旋支的分支血管及右冠状动脉的分支血管的狭窄不作为本保障的衡富德生命康健无忧重大疾病保险（2018版）条款量指标。
三十、脊髓灰质炎	指由脊髓灰质炎病毒感染所致的一种急性病毒性传染病，其临床表现多样。本保障仅限于脊髓灰质炎造成的神经系统功能损害导致被保险人一肢或一肢以上肢体机能永久完全丧失的情况。肢体机能永久完全丧失，指疾病确诊180日后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
三十一、全身性（型）重症肌无力	是一种神经与肌肉接头部位传递障碍的自身免疫性疾病，临床特征是局部或全身横纹肌于活动时易于疲劳无力，颅神经眼外肌最易累及，也可涉及呼吸肌、下肢近端肌群以至全身肌肉。该病必须由我们认可的医院的专科医生明确诊断，且须满足下列全部条件：1.经药物治疗或胸腺手术治疗一年以上仍无法控制病情；2.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
三十二、严重原发性心肌病	指不明原因引起的一类心肌病变，包括原发性扩张型心肌病、原发性肥厚型心肌病及原发性限制型心肌病三种，病变必须已造成事实上心室功能障碍而出现明显的心功能衰竭（指按照美国纽约心脏病学会提出的心功能状态分级的标准判定，心功能状态已达到IV级），且有相关住院医疗记录显示IV级心功能衰竭状态已持续至少180日。本病须经专科医生明确诊断。理赔时需提供超声心动图或其它支持性检查结果及诊断报告。继发于全身性疾病或其他器官系统疾病及酒精滥用造成的心肌病变不在保障范围内。
三十三、严重克罗恩病（Crohns病）	是一种慢性肉芽肿性肠炎，具有特征性的克隆病病理组织学变化。诊断必须由病理检查结果证实。被保险人所患的克隆病必须已经造成瘘管形成并伴有肠梗阻或肠穿孔。
三十四、严重溃疡性结肠炎	是指伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变累及全结肠，表现为严重的血便和系统性症状体征，治疗通常采取全结肠切除和回肠造瘘术。溃疡性结肠炎必须根据组织病理学特点诊断，并且被保险人已经接受了结肠切除和/或回肠造瘘术。
三十五、植物人状态	指被保险人因意外事故或疾病导致大脑皮质功能丧失，人呈无意识状态，但脑干功能仍然保留，需要持续依赖外界生命支持系统维持生命的临床状态。该病须由我们认可的医院的神经科专科医生明确诊断并证明有永久性神经系统损害。植物人状态必须持续30天以上方可申请理赔。由于酗酒或滥用药物所致的植物人状态不属于本保障范围内。
