question	answer
三、永久完全残疾保险金	若被保险人因意外伤害事故导致永久完全残疾，或者自本合同生效日次日零时起（在本合同履行中有复效情形的，自每一次复效日次日零时起）满180日后（不含第180日）因意外伤害事故以外的原因导致永久完全残疾，我们给付永久完全残疾保险金，本合同终止。永久完全残疾保险金为：(1)若被保险人永久完全残疾时未满18周岁，永久完全残疾保险金为被保险人永久完全残疾时本合同已交付的保险费和现金价值两者中的金额较大者；(2)若被保险人永久完全残疾时已满18周岁，永久完全残疾保险金为基本保险金额。若被保险人在本合同生效日次日零时起（在本合同履行中有复效情形的，自每一次复效日次日零时起）180日内（含第180日）因意外伤害事故以外的原因导致永久完全残疾，我们向您返还被保险人永久完全残疾时本合同已交付的保险费和现金价值两者中的金额较大者，本合同终止。
四、轻症疾病保险费豁免	若被保险人因意外伤害事故，或者自本合同生效日次日零时起（在本合同履行中有复效情形的，自每一次复效日次日零时起）满180日后（不含第180日）因意外伤害事故以外的原因，初次罹患并被我们指定或认可的医院的专科医生确诊为本条款第6条中轻症疾病术语项下的一项或多项轻症疾病，我们豁免本合同以后各期应交保险费，豁免的保险费视为您已交纳的保险费，轻症疾病保险费豁免责任终止。若被保险人在本合同生效日次日零时起（在本合同履行中有复效情形的，自每一次复效日次日零时起）180日内（含第180日）因意外伤害事故以外的原因，经诊断患有足以导致本合同约定的轻症疾病的疾病，或经诊断患有本条款第6条中轻症疾病术语项下的一项或多项轻症疾病，我们向您返还本合同已交付的保险费和现金价值两者中的金额较大者，本合同终止。恒安标准司字20171号附件：3.2上述重大疾病保险金、身故保险金、永久完全残疾保险金，我们最多只给付其中一项，在给付其中任意一项后，本合同终止。
2.3.我们不承担的责任	因下列第一至第七项任一情形导致被保险人身故或者永久完全残疾，我们不承担保险责任，因下列第二至第九项任一情形导致被保险人身患重大疾病或轻症疾病的，我们不承担保险责任：一、被保险人在本合同成立之日起2年内自杀，以及本合同履行过程中有复效情形的，被保险人在每次合同复效之日起2年内自杀，但被保险人自杀时为无民事行为能力人的除外；二、投保人对被保险人的故意杀害、故意伤害、故意造成疾病；三、被保险人故意自伤、故意犯罪、抗拒依法采取的刑事强制措施；四、被保险人主动吸食或注射毒品；五、被保险人酒后驾驶、无合法有效驾驶证驾驶，或驾驶无有效行驶证的机动车；六、战争、军事冲突、暴乱或武装叛乱；七、核爆炸、核辐射或核污染；八、被保险人感染艾滋病病毒（HIV呈阳性）或患艾滋病（AIDS）；九、遗传性疾病，先天性畸形、变形或染色体异常。被保险人因上述第一至第七项任一情形导致身故或者永久完全残疾的，本合同终止，我们向您或其他权利人退还本合同终止时的现金价值。被保险人因上述第二至第九项任一情形导致身患重大疾病，本合同终止，我们向您或其他权利人退还本合同终止时的现金价值。
3.您在合同项下的权利和义务	
3.1.保险费的交付	保险费的交费金额、交费期间和交费方式由您和我们约定，并在保险单中载明。保险费的交费金额根据投保时被保险人的性别、年龄、以及您与我们约定的基本保险金额和交费期间，按照我们核定的保险费率确定。选择一次性交清保险费的，应在投保时交清；选择分期交付保险费的，首期保险费在投保时交付，续期保险费应在合同生效日对应日交付。合同生效日对应日即为续期保险费的约定交付日。
3.2.宽限期	您未按本合同约定日期交付续期保险费的，自该约定交付日次日零时起60日为宽限期。在宽限期内您可以继续交付续期保险费，如果发生保险事故，我们仍按本合同的约定承担保险责任，但在给付保险金时将扣除您欠交的续期保险费。
3.3.合同效力的中止和恢复	一、如果您在宽限期届满时仍未交付续期保险费，则自宽限期届满日次日零时起，本合同效力中止，效力中止期间最长为两年。无论合同效力是否恢复，对效力中止期间发生的保险事故，我们不承担保险责任。在中止期间内您可申请恢复合同效力，经我们审核同意后，自我们收到您补交所欠续期保险费和利息之日起，合同效力恢复，我们对被保险人自本合同效力恢复之日的次日零时起发生的保险事故承担保险责任。本合同自效力中止之日起满两年未恢复效力的，则自该两年中止期间届满日次日零时起自动终止，我们将向您支付本合同效力中止之日的现金价值，但将扣除您的各项欠款。二、出现本条款第3.6.1项规定的本合同中止情形的，本合同效力中止，效力中止期间最长为60日。无论合同效力是否恢复，对效力中止期间发生的保险事故，我们不承担保险责任。在中止期间内您可申请恢复合同效力，经我们审核同意后，您应向我们偿还您的保单贷款的本金和利息。自我们收到上述全部款项之日起，合同效力恢复，我们对被保险人自本合同效力恢复之日的次日零时起发生的保险事故承担保险责任。恒安标准司字20171号附件：3.2本合同自效力中止之日起满60日未恢复效力的，则自该60日中止期间届满日次日零时起自动终止，我们将向您支付本合同效力中止之日的现金价值，但将扣除您的各项欠款。
3.4.犹豫期后解除合同的处理	犹豫期过后，您要求解除本合同的，应填写解除合同申请书，并向我们提供下列材料：（1）保险合同原件；（2）您的有效身份证件。本合同自我们收到您的解除合同申请书以及上述完整的解除合同申请材料时终止，我们计算收到当日的本合同现金价值，并在10日内向您返还该现金价值。您在犹豫期后解除合同会遭受一定的损失。
3.5.合同内容的变更	在本合同有效期内，您与我们经协商一致，可以变更本合同内容。我们同意您的变更申请并出具修改批单，或与您订立书面的变更协议后，变更方能生效。
3.6.现金价值	现金价值是本合同所具有的价值，通常体现为解除合同时，根据精算原理计算的，由我们退还的那部分金额。每一保单年度末的现金价值具体数额请见现金价值表，保单年度内的现金价值您可以向我们咨询。如您欠交某保单年度的保险费，则现金价值为您已交最后一期保险费所对应的保单年度末的现金价值。犹豫期过后，您可以享受下述现金价值权益。
3.6.1.保单贷款	在本合同有效期内，且本合同具有现金价值时，您可以书面形式向我们申请贷款，但应取得被保险人的书面同意。贷款金额不得超过您向我们申请贷款时本合同的现金价值（如有附加合同，则包括附加合同的现金价值）扣除各项欠款后余额的80，贷款期限应当符合监管部门的有关规定，具体事项由您与我们约定。当您未偿还的保单贷款本金及利息加上各项欠款之和等于或大于本合同的现金价值（如有附加合同，则包括附加合同的现金价值）数额时，本合同效力即行中止。
3.6.2.减少保额	在本合同有效期内，您可以书面申请减少保额，但减少后的基本保险金额，不得低于您申请时我们规定的最低金额。您办理减少保额后，我们按照减少后的基本保险金额承担保险责任，并向您退还所减少的基本保险金额部分对应的现金价值，但将扣除您的各项欠款。办理减少保额后，您已交付的保险费数额相应变更为您实际交付的全部保险费数额减去您每次减少的基本保险金额所对应的保险费数额后的差额。办理减少保额后，如果您仍应交付保险费，则以后应交付的各期保险费数额也相应降低。
4.如何申请领取保险金	
4.1.保险金受益人	一、除本合同另有约定外，重大疾病保险金和永久完全残疾保险金的受益人为被保险人本人。二、您或被保险人可以指定一人或数人为身故保险金受益人。身故保险金受益人为数人的，可以确定每位受益人的受益份额；未确定受益份额的，受益人按照均等份额享有受益权。三、您或被保险人可以书面通知我们变更上述保险金受益人。我们收到您和被保险人签署的变更申请书后，变更方能生效。我们将在保险单或者其他保险凭证上批注或者附贴批单，记录变更事项。您指定或变更保险金受益人时，须经被保险人或其监护人书面同意。因受益人变更引起的法律纠纷，我们不承担任何责任。四、受益人故意造成被保险人死亡、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。五、被保险人死亡后，遇有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定向被保险人的此项遗产的继承人依法履行给付保险金义务：1.没有指定受益人的，或者受益人指定不明无法确定的；恒安标准司字20171号附件：3.22.受益人先于被保险人死亡，没有其他受益人的；3.受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中死亡，且不能确定死亡先后顺序的，推定受益人死亡在先。
4.2.保险事故的通知	您、被保险人或者受益人应当在知道保险事故发生之日起10日内通知我们，否则，应承担由于通知延迟致使我们增加的查勘、检验等项费用，但因不可抗力导致的延迟除外。您、被保险人或者受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生的除外。
4.3.保险金的申请和给付	
一、重大疾病保险金的申请	由重大疾病保险金的受益人作为申请人，向我们提交保险金给付申请书和下列证明材料申请给付：1.保险合同原件；2.被保险人的户籍证明或身份证件原件；3.由我们指定或认可的医院出具的被保险人身患重大疾病的诊断证明书原件，并应附有病理显微镜检查、血液检验及其他科学方法的检验报告；4.申请人所能提供的与确认保险事故的性质、原因、程度等有关的其他证明材料。
二、身故保险金的申请	由身故保险金受益人作为申请人，向我们提交保险金给付申请书和下列证明材料申请给付：1.保险合同原件；2.受益人的户籍证明或身份证件原件；3.公安机关或符合资质的医疗机构出具的被保险人死亡证明书原件；如被保险人被宣告死亡，须提供人民法院出具的宣告死亡证明材料原件；4.被保险人的户籍注销证明原件；5.申请人所能提供与确认保险事故的性质、原因等有关的其他证明材料。身故保险金作为被保险人的遗产处理时，被保险人的继承人除应提供上述证明材料外，还应向我们提供证明其继承权的有效公证文书或法律文件。如果被保险人在被人民法院宣告死亡后重新出现或确知其下落，本合同仍然在其被宣告死亡时终止。身故保险金受益人或被保险人继承人应于知道或应当知道被保险人重新出现或确知其下落后30日内退还我们已支付的身故保险金中超过我们计算上述保险金时的现金价值的部分。
三、永久完全残疾保险金的申请	由永久完全残疾保险金受益人作为申请人，向我们提交保险金给付申请书和下列证明材料申请给付：1.保险合同原件；2.被保险人的户籍证明或身份证件原件；3.受益人的身份证件原件；4.由我们指定或认可的医院或司法鉴定机构出具的被保险人永久完全残疾诊断书或鉴定书原件；5.申请人所能提供的与确认保险事故的性质、原因、程度等有关的其他证明材料。
四、保险费豁免的申请	由投保人作为申请人，向我们提交保险费豁免申请书和下列证明材料申请给付：1.保险合同原件；2.被保险人户籍证明或身份证件原件；3.申请人的身份证件原件；4.由我们指定或认可的医院出具的被保险人身患轻症疾病的诊断证明书原件，并应附有病理显微镜检查、血液检验及其他科学方法的检验报告；5.申请人所能提供的与确认保险事故的性质、原因、程度等有关的其他证明材料。五、我们收到申请人提交的保险金给付申请书及上述证明材料后，认为有关的证明材料不完整的，将及时一次性通知申请人补充提供。我们收到申请书及完整的证明材料后，将在5日内作出核定；情形复杂恒安标准司字20171号附件：3.2的，将在30日内作出核定，但有下列任一情形的除外：1您或被保险人不及时配合我们的理赔调查；2被保险人身处偏远地区，导致我们不能及时了解情况；3不可抗力导致我们不能及时进行理赔。对核定属于保险责任的，我们在与申请人达成有关给付保险金协议后10日内给付保险金；未及时给付的，除支付保险金外，应当赔偿受益人因此受到的损失。对核定不属于保险责任的，我们自作出核定之日起3日内向申请人发出拒绝给付保险金通知书，并说明理由。我们在收到保险金给付申请书及有关证明材料之日起60日内，对给付保险金的数额不能确定的，将先予支付根据已有证明材料可以确定的数额。最终确定应给付保险金的数额后，我们将扣除已先予支付的保险金数额，支付相应的差额。六、申请人请求给付保险金的诉讼时效期间为2年，自其知道或者应当知道保险事故发生之日起计算。
4.4.欠交保险费及未还款项的扣除	我们在办理给付保险金、返还现金价值或返还您交付的保险费等事项时，如果您有欠交的保险费或其它尚未还清的款项，我们将在所应给付的金额中扣除您的所有欠款。
5.您需要了解的其他内容	
5.1.年龄计算及错误处理	被保险人的年龄按周岁计算。您在投保时应将被保险人的真实年龄准确填写在投保申请书上。如果发生错误，我们按照下列规定办理：一、您申报的被保险人年龄不真实并且其真实年龄不符合本合同约定的年龄限制的，我们有权解除本合同，并向您退还合同解除之日的现金价值；该合同解除权，自我们知道年龄申报不真实之日起，超过30日不行使而消灭。但自本合同成立之日起超过2年的，我们不得解除合同，并依据本款第二、三项办理。二、您申报的被保险人年龄不真实，致使您实交的保险费少于应交的保险费的，我们有权更正并要求您补交不足的部分。若已经发生保险事故，在给付保险金时按照实付保险费与应付保险费的比例给付。三、您申报的被保险人年龄不真实，致使您实交的保险费多于应交的保险费的，我们将无息退还多交的部分。
5.2.联系方式的变更	您、被保险人以及受益人的住所、通讯地址、电话或电子邮箱等变更时，应及时以书面或双方认可的其他方式通知我们。若您未及时通知，我们按您最后提供的住所、通讯地址、电话或电子邮箱向您发送相关通知或文件的，均视为已经送达给您。
5.3.身体检查及司法鉴定	在申请保险金给付的期间，我们有权要求由我们指定或认可的医院或司法鉴定机构对被保险人进行相关检查或鉴定，您和有关人员应给予配合和协助。
5.4.争议处理	本合同争议解决方式由当事人从下列两种方式中选择一种：一、因履行本合同发生的争议，由当事人协商解决，协商不成的，提交双方均认可的仲裁委员会仲裁；二、因履行本合同发生的争议，由当事人协商解决，协商不成的，依法向被告住所地人民法院起诉。
6.条款的解释	您：指的是投保人，即购买合同项下保险的人。我们：指的是恒安标准人寿保险有限公司。周岁：以法定身份证明文件中记载的出生日期为准（不足1年不计）。被保险人：是指受合同保障的人。保险费：指您为购买合同项下保险而支付的金额。保险事故：是指合同约定的我们承担的保险责任范围内的事故。保险金：是指被保险人发生保险事故时，我们给付的金额。意外伤害事故：是指外来的、不可预知的、突发的、非被保险人本意的、非疾病的并以此为直接原因恒安标准司字20171号附件：3.2使被保险人身体受到伤害的客观事件。猝死不属于意外伤害事故。初次罹患：是指被保险人一生中首次罹患某种疾病。我们指定或认可的医院：我们指定的医院见保险单中的附表。若被保险人居住地及事故发生地没有我们指定的医院，则为国家卫生部规定的医院等级分类中的二级甲等以上（含二级甲等）或虽未达到该等级但我们认为其医疗水平满足我们要求的医院。当被保险人因紧急抢救不受此限制，但经急救处理伤情稳定后，必须及时转入我们指定或认可的医院治疗。专科医生：专科医生应当同时满足以下四项资格条件：具有有效的中华人民共和国医师资格证书；具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；在二级或二级以上医院的相应科室从事临床工作三年以上。现金价值：指合同所具有的价值，通常体现为解除合同时，根据精算原理计算的，由我们退还的那部分金额。毒品：指中华人民共和国刑法规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、可卡因以及国家规定管制的其他能够使人形成瘾癖的麻醉药品和精神药品，但不包括由医生开具并遵医嘱使用的用于治疗疾病但含有毒品成分的处方药品。酒后驾驶：指经检测或鉴定，发生事故时车辆驾驶人员每百毫升血液中的酒精含量达到或超过一定的标准，被国家有关机关认定为酒后驾驶。无合法有效驾驶证驾驶：指下列情形之一：（1）没有驾驶证驾驶；（2）驾驶与驾驶证准驾车型不相符合的车辆；（3）驾驶员持审验不合格的驾驶证驾驶；（4）未经公安交通管理部门同意，持未审验的驾驶证驾驶；（5）持学习驾驶证学习驾车时，无教练员随车指导，或不按指定时间、路线学习驾车；（6）公安交通管理部门规定的其他无有效驾驶证驾驶的情况。驾驶无有效行驶证的机动车：指下列情形之一：（1）机动车被依法注销登记的；（2）未在法律规定期限内按时进行或通过安全技术检验。感染艾滋病病毒：艾滋病病毒是人类免疫缺陷病毒（HIV）的简称。如在人体血液或其他样本中检测到艾滋病病毒或者其抗体呈阳性，没有出现临床症状或体征的，为感染艾滋病病毒。患艾滋病：艾滋病是人类免疫缺陷病毒引起的获得性免疫力缺乏综合征（AIDS）的简称。如在人体血液或其他样本中检测到艾滋病病毒或者其抗体呈阳性，且同时出现临床症状或体征的，为患艾滋病。遗传性疾病：指生殖细胞或受精卵的遗传物质（染色体和基因）发生突变或畸变所引起的疾病，通常具有由亲代传至后代的垂直传递的特征。先天性畸形、变形或染色体异常：指被保险人出生时就具有的畸形、变形和染色体异常。先天性畸形、变形和染色体异常依照世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）确定。首期保险费：指保险期间内第1年的应交保险费。续期保险费：指保险期间内第2年及以后各年的应交保险费。合同生效日对应日：指保险单中载明的保险单生效日在每年的对应日。保险单生效日为2月29日的，合同有效期内的某年如果没有2月29日，则2月28日为该年的合同生效日对应日。利息：合同效力中止后补交续期保险费和保单贷款会产生利息。该利息按我们公布的贷款利率进行计算并通过年复利的方式进行计息。保单年度：从合同生效日次日零时起，每十二个连续日历月为一个保单年度。保险金受益人：是指合同中约定的有权申请领取保险金的人。不可抗力：是指不能预见、不可避免且无法克服的客观情况。恒安标准司字20171号附件：3.2活活动，全需他人扶助的（注4）。注：(1)失明包括眼球缺失或摘除、或不能辨别明暗、或仅能辨别眼前手动者，最佳矫正视力低于国际标准视力表0.02，或视野半径小于5度，并由我们指定有资格的眼科医师出具医疗诊断证明。(2)关节机能的丧失系指关节永久完全僵硬、或麻痹、或关节不能随意识活动。(3)咀嚼、吞咽机能的丧失系指由于牙齿以外的原因引起器质障碍或机能障碍，以致不能作咀嚼、吞咽运动，除流质食物外不能摄取或吞咽的状态。(4)为维持生命必要的日常生活活动，全需他人扶助系指食物摄取、大小便始末、穿脱衣服、起居、步行、入浴等，皆不能自己为之，需要他人帮助。(5)所谓永久完全系指自意外伤害或疾病诊断之日起经过180天的治疗，机能仍然完全丧失，但眼球摘除等明显无法复原之情况，不在此限。重大疾病：合同仅对以下所列并符合其程度和条件的重大疾病承担保险责任，其中前二十五种重大疾病的定义由中国保险行业协会与中国医师协会共同制定，后五十种重大疾病的定义由我们自行制定：
一、恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其它部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为TNM期或更轻分期的前列腺癌；（6）感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。
二、急性心肌梗塞	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：（1）典型临床表现，例如急性胸痛等；（2）新近的心电图改变提示急性心肌梗塞；（3）心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；（4）发病90日后，经检查证实左心室功能降低，如左心室射血分数低于50。
三、脑中风后遗症	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180日后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。注1：六项基本日常生活活动包括：穿衣：自己能够穿衣及脱衣；移动：自己从一个房间到另一个房间；行动：自己上下床或上下轮椅；如厕：自己控制进行大小便；进食：自己从已准备好的碗或碟中取食物放入口中；洗澡：自己进行淋浴或盆浴。注2：肢体机能完全丧失：指肢体的三大关节中的两大关节僵硬，或不能随意识活动。肢体是指包括恒安标准司字20171号附件：3.2肩关节的整个上肢或包括髋关节的整个下肢。注3：咀嚼吞咽能力完全丧失：指因牙齿以外的原因导致器质障碍或机能障碍，以致不能作咀嚼吞咽运动，除流质食物外不能摄取或吞咽的状态。注4：语言能力完全丧失：指无法发出四种语音（包括口唇音、齿舌音、口盖音和喉头音）中的任何三种、或声带全部切除，或因大脑语言中枢受伤害而患失语症。
四、重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
五、冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其它非开胸的介入手术、腔镜手术不在保障范围内。
六、终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90日的规律性透析治疗或实施了肾脏移植手术。
七、多个肢体缺失	指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
八、急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：（1）重度黄疸或黄疸迅速加重；（2）肝性脑病；（3）B超或其它影像学检查显示肝脏体积急速萎缩；（4）肝功能指标进行性恶化。
九、良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：（1）实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；（2）实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
十、慢性肝功能衰竭失代偿期	指因慢性肝脏疾病导致肝功能衰竭。须满足下列全部条件：（1）持续性黄疸；（2）腹水；（3）肝性脑病；（4）充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
十一、脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180日后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肌体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。注1：六项基本日常生活活动包括：穿衣：自己能够穿衣及脱衣；移动：自己从一个房间到另一恒安标准司字20171号附件：3.2个房间；行动：自己上下床或上下轮椅；如厕：自己控制进行大小便；进食：自己从已准备好的碗或碟中取食物放入口中；洗澡：自己进行淋浴或盆浴。注2：肢体机能完全丧失：指肢体的三大关节中的两大关节僵硬，或不能随意识活动。肢体是指包括肩关节的整个上肢或包括髋关节的整个下肢。注3：咀嚼吞咽能力完全丧失：指因牙齿以外的原因导致器质障碍或机能障碍，以致不能作咀嚼吞咽运动，除流质食物外不能摄取或吞咽的状态。注4：语言能力完全丧失：指无法发出四种语音（包括口唇音、齿舌音、口盖音和喉头音）中的任何三种、或声带全部切除，或因大脑语言中枢受伤害而患失语症。
十二、深度昏迷	指因疾病或意外伤害导致意识丧失，对外界刺激和体内需求均无反应，昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其它生命维持系统96小时以上。因酗酒或药物滥用所致的深度昏迷不在保障范围内。
十三、双耳失聪	指因疾病或意外伤害导致双耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。注：永久不可逆：指自疾病确诊或意外伤害发生之日起，经过积极治疗180日后，仍无法通过现有医疗手段恢复。
十四、双目失明	指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其他视力表应进行换算）；（3）视野半径小于5度。注：永久不可逆：指自疾病确诊或意外伤害发生之日起，经过积极治疗180日后，仍无法通过现有医疗手段恢复。但眼球摘除等明显无法复原的情况，不受此180日期限的限制。
十五、瘫痪	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180日后或意外伤害发生180日后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
十六、心脏瓣膜手术	指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。
