question	answer
1、重大疾病或特定疾病保险金的申请	申请人填写保险金理赔申请书，并凭下列证明、资料向本公司申请给付重大疾病或特定疾病保险金：（1）投保人证明及保险单或其他保险凭证；（2）申请人法定有效身份证明及与被保险人的关系证明；（3）被保险人法定有效身份证明；（4）能够证明符合本条款约定重大疾病或特定疾病定义的本公司认可的医院出具的医学诊断书、医疗病历、检查报告以及其他医学证明文件或司法鉴定机构出具的法医鉴定报告；（5）申请人所能提供的与确认保险事故的性质、原因、伤害程度等有关的其他证明和资料。
2、恶性肿瘤、极早期恶性肿瘤或恶性病变保险金的申请	申请人填写保险金理赔申请书，并凭下列证明、资料向本公司申请给付恶性肿瘤、极早期恶性肿瘤或恶性病变保险金：（1）投保人证明及保险单或其他保险凭证；（2）申请人法定有效身份证明及与被保险人的关系证明；（3）被保险人法定有效身份证明；（4）能够证明符合本条款约定恶性肿瘤、极早期恶性肿瘤或恶性病变定义的本公司认可医院出具的医学诊断书、医疗病历、检查报告以及其他医学证明文件或司法鉴定机构出具的法医鉴定报告；（5）申请人所能提供的与确认保险事故的性质、原因、伤害程度等有关的其他证明和资料。
3、身故保险金的申请	申请人填写保险金理赔申请书，并凭下列证明、资料向本公司申请给付身故保险金：（1）投保人证明及保险单或其他保险凭证；（2）申请人法定有效身份证明及与被保险人的关系证明；（3）公安部门、本公司认可的医院或鉴定机构出具的被保险人死亡证明书；（4）如被保险人为宣告死亡，申请人须提供人民法院出具的宣告死亡判决书；（5）被保险人户籍注销证明；（6）申请人所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。4、若申请人委托他人代为申请保险金，受委托人还应提供申请人亲笔签字的授权委托书、受委托人的法定有效身份证明等相关证明文件。5、以上保险金申请的证明和资料不完整的，本公司将一次性通知申请人补充提供有关的证明和资料。6、受益人在领取身故保险金时，可以一次性领取，或者与本公司签订转换年金保险合同，将应领取的保险金作为一次交清的保险费购买转换年金保险。转换年金保险的领取金额按照购买时本公司提供的年金领取标准确定。
第十五条保险金给付	1、本公司在收到保险金给付申请书及合同约定的证明和资料后，将在5日内作出核定；情形复杂的，在30日内作出核定，但合同另有约定的除外。本公司应当将核定结果通知被保险人或者受益人；对属于保险责任的，在与被保险人或者受益人达成给付保险金的协议后10日内，履行给付保险金义务。本合同对给付保险金的期限有约定的，本公司应当按照约定履行给付保险金义务。2、本公司未及时履行前款规定义务的，除支付保险金外，应当赔偿被保险人或者受益人因此受到的损失。3、本公司依照前款的规定作出核定后，对不属于保险责任的，应当自作出核定之日起3日内向被保险人或者受益人发出拒绝给付保险金通知书，并说明理由。4、本公司在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，应当根据已有证明和资料可以确定的数额先予支付；本公司最终确定给付保险金的数额后，应当支付相应的差额。
第十六条合同宽限期	若保险费未按约定按时交纳，自保险费约定交纳日的次日零时起60日为保险费交纳的宽限期。宽限期内发生的保险事故，本公司仍承担保险责任，但在给付保险金时会扣除欠交的保险费，其数额以本合同中载明的每期保险费数额为准。若保险费在宽限期内未按约定交纳的，则本合同自宽限期满的次日零时起效力中止，但本合同另有约定的除外。
第十七条合同效力中止与恢复	在本合同效力中止期间，本公司不承担保险责任。本合同效力中止后2年内，投保人可以申请恢复合同效力。投保人应填写复效申请书，本公司会要求投保人提供被保险人的健康声明书、体检报告书及其他相关证明文件，本公司会对材料进行审核，做出是否同意复效的决定。经双方达成复效协议，自投保人补交保险费及利息（按本合同约定利率计算）和其他未还款项的次日零时起，合同效力恢复。自本合同效力中止之日起满2年双方未达成复效协议的，本合同效力终止，本公司向投保人退还本合同的现金价值。
第十八条减额交清	如果投保人决定不再交纳续期保险费，投保人可以向本公司书面申请办理减额交清，本公司将以本合同当时的现金价值扣除投保人尚未偿还的各项欠款之后的余额，作为一次交清的保险费，重新计算本合同的保险金额。减额交清后的保险金额不得低于本公司规定的最低限额。减额交清后，投保人不需要再交纳保险费，本合同继续有效。
第十九条诉讼时效	申请人向本公司申请给付身故保险金的诉讼时效期间为5年，自其知道或应当知道保险事故发生之日起计算。申请人向本公司申请给付身故保险金以外的其他保险金的诉讼时效期间为2年，自其知道或应当知道保险事故发生之日起计算。
第二十条年龄确定与错误处理	1、被保险人的年龄以周岁计算。2、投保人在申请投保时，应将与法定有效身份证明相符的被保险人的出生日期在投保书上填明，如果发生错误应按照下列规定办理：（1）投保人申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限制的，本公司有权解除该被保险人的参保资格，并向投保人退还该被保险人的现金价值。对解除该被保险人的参保资格前发生的保险事故，本公司不承担保险责任。本公司行使合同解除权适用本合同第十一条本公司合同解除权的限制的规定。（2）投保人申报的被保险人年龄不真实，致使投保人支付的保险费少于应付保险费的，本公司有权更正并要求投保人补交保险费。若已经发生保险事故，本公司在给付保险金时按照实付保险费与应付保险费的比例支付。（3）投保人申报的被保险人年龄不真实，致使投保人支付的保险费多于应付保险费的，本公司应当将多收的保险费无息退还给投保人。
第二十一条被保险人变动	1、投保人因人员变动而增加本合同被保险人的，投保人应书面通知本公司，本公司审核同意并收取保险费后，于批单凭证载明的生效日零时起开始承担保险责任。新增加的被保险人的保险期间届满日与本合同的保险期间届满日相同。2、投保人减少本合同被保险人的，应书面通知本公司。本公司自接到书面通知的次日零时起，本合同对该被保险人的保险责任终止，本公司退还该被保险人的未满期净保险费。
第二十二条地址变更	投保人地址变更时，应及时以书面形式通知本公司。投保人未以书面形式通知的，本公司将按本合同注明的最后地址发送的有关通知，均视为已送达投保人。
第二十三条合同内容变更	在本合同有效期内，经投保人和本公司协商一致，可以变更本合同的有关内容。变更本合同的，应当由本公司在保险单或者其他保险凭证上批注或者附贴批单，或者由投保人和本公司订立书面的变更协议。
第二十四条投保人解除合同的处理	投保人于本合同生效后，可以书面通知要求解除本合同。
1、投保人要求解除合同时，应提供下列证明和资料：	（1）保险合同；（2）保险费交费凭证；（3）解除合同申请书。2、投保人要求解除本合同的，自本公司接到解除合同申请书之日起，本合同效力终止。本公司于收到解除合同申请书及上述证明和资料之日起30日内退还现金价值。3、投保人在犹豫期后解除合同会遭受一定损失。
第二十五条资料提供	投保人应保存并提供给本公司每一被保险人的个人资料，详细记录其姓名、性别、年龄、出生日期、交费金额以及其他与本合同有关的一切资料。
第二十六条争议处理	本合同履行过程中，双方发生争议不能协商解决的，可以达成仲裁协议通过仲裁解决，也可以依法向人民法院起诉。
第二十七条释义	本公司指百年人寿保险股份有限公司。本公司认可的医院指经中华人民共和国卫生部门评审确定的二级或二级以上的公立医院，但不包括精神病院及专供康复、休养、戒毒、戒酒、护理、养老等非以直接诊治病人为目的的医疗机构。该医院必须具有符合国家有关医院管理规则设置标准的医疗设备，且全天24小时有合格医师及护士驻医院提供医疗及护理服务。专科医生专科医生应当同时满足以下四项资格条件：1、具有有效的中华人民共和国医师资格证书；2、具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；3、具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；4、在二级或二级以上医院的相应科室从事临床工作三年以上。意外伤害指外来的、突发的、非本意的、非疾病的使身体受到伤害的客观事件。毒品指中华人民共和国刑法规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、可卡因以及国家规定管制的其他能够使人形成瘾癖的麻醉药品和精神药品，但不包括由医生开具用于治疗疾病的含有毒品成分的处方药品。管制药品指根据中华人民共和国药品管理法及有关法规被列为特殊管理的药品，包括麻醉药品、精神药品、医疗用毒性药品及放射性药品。酒后驾驶指经检测或鉴定，发生意外伤害事故时车辆驾驶人员每百毫升血液中的酒精含量达到或超过道路交通法规规定的标准。无有效驾驶证驾驶指以下情形：1、没有驾驶证驾驶；2、驾驶与驾驶证准驾车型不相符合的车辆；3、驾驶员持审验不合格的驾驶证驾驶；4、未经公安交通管理部门同意，持未经审验的驾驶证驾驶；5、持学习驾驶证学习驾车时，无教练员随车指导，或不按指定时间、路线学习驾车；6、公安交通管理部门规定的其他无有效驾驶证驾驶的情况。无有效行驶证指下列情形之一：1、没有机动车行驶证；2、未在法律规定期限内按时进行或通过安全技术检验。机动车指以动力装置驱动或者牵引，供人员乘用或者用于运送物品以及进行工程专项作业的轮式车辆。感染艾滋病病毒或患艾滋病艾滋病病毒指人类免疫缺陷病毒，英文缩写为HIV。艾滋病指人类免疫缺陷病毒引起的获得性免疫缺陷综合症，英文缩写为AIDS。在人体血液或其他样本中检测到艾滋病病毒或其抗体呈阳性，没有出现临床症状或体征的，为感染艾滋病病毒；如果同时出现了明显临床症状或体征的，为患艾滋病。遗传性疾病指生殖细胞或受精卵的遗传物质（染色体和基因）发生突变或畸变所引起的疾病，通常具有由亲代传至后代的垂直传递的特征。先天性畸形、变形或染色体异常指被保险人出生时就具有的畸形、变形或染色体异常。先天性畸形、变形和染色体异常依照世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）确定。现金价值一般指保险单所具有的价值，通常体现为解除本合同时，由本公司退还的那部分金额。周岁指按法定有效身份证明文件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。离职指用人单位与劳动者解除或终止劳动关系的行为，包括到期终止劳动合同、提前解除劳动合同、终止劳动关系等，但不包括依法退休、病退、内部退养行为。重大疾病本合同所指重大疾病，是被保险人发生经本公司认可的医院的专科医生明确诊断符合以下定义所述条件的疾病、疾病状态或手术，共壹佰种，其中第一项至第二十五项为中国保险行业协会制定的重大疾病保险的疾病定义使用规范中列明的疾病。重大疾病的名称及定义如下：（一）恶性肿瘤：指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其他部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：1、原位癌；2、相当于Binet分期方案A期程度的慢性淋巴细胞白血病；3、相当于AnnArbor分期方案I期程度的何杰金氏病；4、皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；5、TNM分期为TNM期或更轻分期的前列腺癌；6、感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。（二）急性心肌梗塞：指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：1、典型临床表现，例如急性胸痛等；2、新近的心电图改变提示急性心肌梗塞；3、心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；4、发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。（三）脑中风后遗症：指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：1、一肢或一肢以上肢体机能完全丧失；2、语言能力或咀嚼吞咽能力完全丧失；3、自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。（四）重大器官移植术或造血干细胞移植术：重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。（五）冠状动脉搭桥术（或称冠状动脉旁路移植术）：指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其他非开胸的介入手术、腔镜手术不在保障范围内。（六）终末期肾病（或称慢性肾功能衰竭尿毒症期）：指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实施了肾脏移植手术。（七）多个肢体缺失：指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。（八）急性或亚急性重症肝炎：指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：1、重度黄疸或黄疸迅速加重；2、肝性脑病；3、B超或其他影像学检查显示肝脏体积急速萎缩；4、肝功能指标进行性恶化。（九）良性脑肿瘤：指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：1、实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；2、实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。（十）慢性肝功能衰竭失代偿期：指因慢性肝脏疾病导致肝功能衰竭。须满足下列全部条件：1、持续性黄疸；2、腹水；3、肝性脑病；4、充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。（十一）脑炎后遗症或脑膜炎后遗症：指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：1、一肢或一肢以上肢体机能完全丧失；2、语言能力或咀嚼吞咽能力完全丧失；3、自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。（十二）深度昏迷：指因疾病或意外伤害导致意识丧失,对外界刺激和体内需求均无反应,昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其它生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在保障范围内。（十三）双耳失聪：指因疾病或意外伤害导致双耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。在0至3周岁保单周年日期间，被保险人双耳失聪不在保障范围内。（十四）双目失明：指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：1、眼球缺失或摘除；2、矫正视力低于0.02（采用国际标准视力表，如果使用其他视力表应进行换算）；3、视野半径小于5度。在0至3周岁保单周年日期间，被保险人双目失明不在保障范围内。（十五）瘫痪：指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或意外伤害发生180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。（十六）心脏瓣膜手术：指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。（十七）严重阿尔茨海默病：指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在保障范围内。（十八）严重脑损伤：指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180天后，仍遗留下列一种或一种以上障碍：1、一肢或一肢以上肢体机能完全丧失；2、语言能力或咀嚼吞咽能力完全丧失；3、自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。（十九）严重帕金森病：是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足下列全部条件：1、药物治疗无法控制病情；2、自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合症不在保障范围内。（二十）严重度烧伤：指烧伤程度为度，且度烧伤的面积达到全身体表面积的20或20以上。体表面积根据中国新九分法计算。（二十一）严重原发性肺动脉高压：指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级IV级，且静息状态下肺动脉平均压超过30mmHg。（二十二）严重运动神经元病：是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。（二十三）语言能力丧失：指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。在0至3周岁保单周年日期间，被保险人语言能力丧失不在保障范围内。（二十四）重型再生障碍性贫血：指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足下列全部条件：1、骨髓穿刺检查或骨髓活检结果支持诊断；
2、外周血象须具备以下三项条件：	（1）中性粒细胞绝对值0.510/L；（2）网织红细胞1；（3）血小板绝对值2010/L。（二十五）主动脉手术：指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在保障范围内。（二十六）严重多发性硬化症：指因中枢神经系统脱髓鞘所致的不可逆的神经系统功能障碍，须由计算机断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且已经造成自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上，持续至少180天。（二十七）终末期肺病被保险人患有终末期肺病而出现慢性呼吸功能衰竭，须满足下列全部条件：1、肺功能测试其FEV1持续低于0.75升；2、病人缺氧必须广泛而持续地进行输氧治疗；3、动脉血气分析氧分压低于55mmHg。（二十八）颅脑手术被保险人确已实施全麻下的开颅手术（不包括颅骨钻孔手术和经鼻蝶窦入颅手术）。因外伤而实施的脑外科手术不在保障范围之内。（二十九）严重型糖尿病指因严重的胰岛素缺乏导致的一组糖、脂肪、蛋白质代谢异常综合症，且须依赖外源性胰岛素进行机体的葡萄糖代谢和维持生命。本病须经血胰岛素测定、血C肽测定或尿C肽测定检查证实，且被保险人已经接受了持续的胰岛素治疗180天以上，并须满足下列至少一项条件：1、并发增殖性视网膜病变；2、并发心脏病变，并须植入心脏起搏器进行治疗；3、至少一个脚趾发生坏疽并已实施手术切除。（三十）严重类风湿性关节炎：指广泛分布的慢性进行性多关节病变，表现为关节严重变形，侵犯至少三个主要关节（腕关节、肘关节、肩关节、踝关节、膝关节、髋关节）或关节组（如手的多个指间、掌指关节，足的多个足趾、跖趾关节等），并已达到类风湿性关节炎功能分类IV级的永久不可逆性关节功能障碍，且须满足下列全部条件：1.晨僵；2.对称性关节炎；3.类风湿性皮下结节；4.类风湿因子滴度升高；5.X线显示严重的关节（软骨和骨）破坏和关节畸形。（三十一）急性出血坏死性胰腺炎开腹手术指被保险人因为急性出血坏死性胰腺炎已经接受了外科开腹手术治疗，以进行坏死组织清除、坏死病灶切除或胰腺切除。因饮酒所致的急性出血坏死性胰腺炎或经腹腔镜手术进行的治疗不在保障范围内。（三十二）侵蚀性葡萄胎指异常增生的绒毛组织浸润性生长浸入子宫肌层或转移至其他器官或组织的葡萄胎，并已经进行化疗或手术治疗的。（三十三）经输血导致的感染艾滋病病毒或者患艾滋病：指被保险人感染艾滋病病毒或者患艾滋病且须满足下列全部条件：1、因输血而感染；2、提供输血治疗的输血中心或医院出具的该项输血感染属医疗责任事故的报告，或法院终审判决为医疗责任；3、受感染的被保险人不是血友病患者。本公司具有获得和使用被保险人的所有血液样本的权利以及能够对这些样本进行独立检验的权利。任何因其他传播方式（包括：性传播或静脉注射毒品）导致感染艾滋病病毒或者患艾滋病不在保障范围内。（三十四）系统性红斑狼疮并发重度的肾功能损害：指系统性红斑狼疮患者并发狼疮性肾炎而影响和损害肾脏功能。须满足下列全部条件：
1、临床表现须具备以下至少四项条件：	（1）蝶形红斑或盘形红斑；（2）光敏感；（3）口鼻腔黏膜溃疡；（4）非畸形性关节炎或多关节痛；（5）胸膜炎或心包炎；（6）神经系统损伤（癫痫或精神症状）；（7）血象异常（白细胞小于4000/l或血小板小于100000/l或溶血性贫血）。
