question	answer
二、特定疾病保险金	1.如果被保险人因意外伤害事故或等待期后因意外伤害事故以外的原因导致被保险人经医院初次确诊患上本合同第三十二条所定义的特定疾病，我们按本合同基本保险金额的20额外给付特定疾病保险金。每种特定疾病限给付一次，给付后该种特定疾病保险金保险责任终止。不同特定疾病可以多次给付，但本合同的特定疾病保险金累计给付以六次为限。当累计给付的特定疾病保险金达到六次时，本项责任终止，但本合同继续有效。如果被保险人因同一原因导致其罹患本合同第三十二条所定义的两种或者两种以上的特定疾病，我们仅按一种特定疾病给付特定疾病保险金。如果被保险人符合特定疾病保险金给付条件，我们在给付第一次特定疾病保险金的同时，将豁免本合同在第一次特定疾病确诊日后的首个保险费约定支付日至交费期满之间本合同剩余的各期保险费，但不包括第一次特定疾病确诊日之前所欠交的保险费及利息。2.如果被保险人因意外伤害事故以外的原因经医院初次确诊患上本合同第三十二条所定义的特定疾病，并且初次确诊时间在等待期内，我们不承担本项责任，同时本项责任终止。
三、身故保险金	1.如果被保险人因意外伤害事故或等待期后因意外伤害事故以外的原因导致身故，我们按以下方式给付身故保险金，同时本合同终止。（1）如果被保险人在18周岁的保险单周年日7零时之前身故，身故保险金本合同的年交保险费被保险人身故时本合同的保单年度数8或交费年期数9（以较小者为准）。（2）如果被保险人在18周岁的保险单周年日零时之后身故，或被保险人投保时年龄已满18周岁且在本合同保险期间内身故，我们按被保险人身故时本合同的基本保险金额给付身故保险金。上述年交保险费以被保险人身故时的交费方式为基础计算，如果为趸交10则对应趸交保险费率，如果为分期支付则对应年交保险费率，以被保险人身故时的基本保险金额对应的年交保险费率为基础，按投保时被保险人的年龄计算。2.如果被保险人在等待期内因意外伤害事故以外的原因导致身故，我们按本合同已交保险费给付身故保险金，同时本合同终止。我们只给付本合同保险责任中约定的重大疾病保险金及身故保险金的其中一项保险金。
第八条责任免除	一、因下列情形之一导致被保险人患上本合同所定义的重大疾病或特定疾病的，我们不承担给付相应保险金的责任：1.投保人对被保险人的故意杀害、故意伤害；2.被保险人故意自伤、故意犯罪或者抗拒依法采取的刑事强制措施；7保险单周年日：指在本合同有效期内，每一个保单年度内本合同生效日期的对应日。如果当月无对应的同一日，则以该月最后一日为对应日。8保单年度数：指保险单自承保后所处的年度数。承保后首年的保单年度数为1，此后每到达一个保险单周年日，保单年度数增加1。例如，如果本合同生效日为2003年7月1日，自2003年7月1日至2004年6月30日保单年度数为1，自2004年7月1日至2005年6月30日保单年度数为2，后续年度以此类推。（以上示例仅供您辅助理解之用，实际合同生效日在保险单或批注上列明）9交费年期数：指保险单中约定的交费年期的数值。如果交费方式为趸交，则交费年期数为1。10趸交：指一次性支付保险费。太平福禄康瑞2018终身重大疾病保险，第4页，共31页3.被保险人主动吸食或注射毒品11；4.被保险人酒后驾驶12，无合法有效驾驶证驾驶13，或驾驶无有效行驶证14的机动车15；5.被保险人感染艾滋病病毒或患艾滋病16；6.战争、军事冲突、暴乱或武装叛乱；7.核爆炸、核辐射或核污染；8.遗传性疾病17，先天性畸形、变形或染色体异常18。发生上述第1项情形导致被保险人患上本合同所定义的重大疾病的，本合同终止，您已交足2年以上保险费的，我们向其他权利人退还保险单的现金价值19。发生上述其他情形导致被保险人患上本合同所定义的重大疾病的，本合同终止，我们向您退还保险单的现金价值。
二、因下列情形之一导致被保险人身故的，我们不承担给付身故保险金的责任：	1.投保人对被保险人的故意杀害、故意伤害；2.被保险人故意犯罪或者抗拒依法采取的刑事强制措施；3.被保险人自本合同成立或者合同效力恢复之日起2年内自杀，但被保险人自杀时为无民事行为能力人的除外；4.被保险人主动吸食或注射毒品；5.被保险人酒后驾驶，无合法有效驾驶证驾驶，或驾驶无有效行驶证的机动车；6.战争、军事冲突、暴乱或武装叛乱；7.核爆炸、核辐射或核污染。发生上述第1项情形导致被保险人身故的，本合同终止，您已交足2年以上保险费的，我们向其他权利人退还保险单的现金价值。发生上述其他情形导致被保险人身故的，本合同终止，我们向您退还保险单的现金价值。11毒品：指中华人民共和国刑法规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、可卡因以及国家规定管制的其他能够使人形成瘾癖的麻醉药品和精神药品，但不包括由医生开具并遵医嘱使用的用于治疗疾病但含有毒品成分的处方药品。12酒后驾驶：指经检测或鉴定，发生事故时车辆驾驶人员每百毫升血液中的酒精含量达到或超过一定的标准，公安机关交通管理部门依据道路交通安全法的规定认定为饮酒后驾驶或醉酒驾驶。13无合法有效驾驶证驾驶：指下列情形之一：（1）没有取得驾驶资格；（2）驾驶与驾驶证准驾车型不相符合的车辆；（3）持审验不合格的驾驶证驾驶；（4）持学习驾驶证学习驾车时，无教练员随车指导，或不按指定时间、路线学习驾车。14无有效行驶证：指发生保险事故时没有按照公安机关交通管理部门机动车登记制度的规定进行登记并领取机动车行驶证或者临时通行牌证等法定证件。包括下列情形之一：（1）未办理行驶证或者行驶证在申办过程中的；（2）机动车行驶证被依法注销登记的；（3）未在行驶证检验有效期内依法按时进行或者未通过机动车安全技术检验的。15机动车：指以动力装置驱动或者牵引，上道路行驶的供人员乘用或者用于运送物品以及进行工程专项作业的轮式车辆。16感染艾滋病病毒或患艾滋病：艾滋病病毒指人类免疫缺陷病毒，英文缩写为HIV。艾滋病指人类免疫缺陷病毒引起的获得性免疫缺陷综合征，英文缩写为AIDS。在人体血液或其他样本中检测到艾滋病病毒或其抗体呈阳性，没有出现临床症状或体征的，为感染艾滋病病毒；如果同时出现了明显临床症状或体征的，为患艾滋病。17遗传性疾病：指生殖细胞或受精卵的遗传物质（染色体和基因）发生突变或畸变所引起的疾病，通常具有由亲代传至后代的垂直传递的特征。18先天性畸形、变形或染色体异常：指被保险人出生时就具有的畸形、变形或染色体异常。先天性畸形、变形和染色体异常依照世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）确定。19现金价值：指保险单所具有的价值，通常体现为解除合同时，根据精算原理计算的，由我们退还的那部分金额。保单年度末本合同所具有的现金价值在保险单或批注上列明。每个保单年度中，本合同所具有的现金价值根据本合同实际经过的日数计算。太平福禄康瑞2018终身重大疾病保险，第5页，共31页
第三部分	如何支付保险费
第九条保险费的支付	本合同保险费的交费方式和交费期限由您和我们约定，并在保险单或批注上列明。您可以选择趸交或分期支付保险费。选择分期支付保险费的，您在支付了首期保险费后，应按本合同的约定在每个保险费约定支付日支付当期应支付的保险费。
第十条宽限期	分期支付保险费的，您支付首期保险费后，除本合同另有约定外，如果您到期未支付保险费，自保险费约定支付日的次日零时起60日为宽限期。宽限期内发生的保险事故20，我们仍会承担保险责任，但在给付保险金时会扣减您欠交的保险费。如果您宽限期结束之后仍未支付保险费，则本合同自宽限期满的次日零时起效力中止。
第四部分	如何申请保险金
第十一条受益人	除另有约定外，重大疾病保险金、特定疾病保险金的受益人为被保险人本人。您或者被保险人可以指定一人或多人为身故保险金受益人。身故保险金受益人为多人时，可以确定受益顺序和受益份额；如果没有确定份额，各受益人按照相等份额享有受益权。被保险人为无民事行为能力人或限制民事行为能力人的，可以由其监护人指定受益人。您或者被保险人可以变更身故保险金受益人并书面通知我们。我们收到变更受益人的书面通知后，在保险单或其他保险凭证上批注或附贴批单。您在指定和变更身故保险金受益人时，必须经过被保险人同意。被保险人身故后，有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：一、没有指定受益人，或者受益人指定不明无法确定的；二、受益人先于被保险人身故，没有其他受益人的；三、受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中身故，且不能确定身故先后顺序的，推定受益人身故在先。受益人故意造成被保险人身故、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。
第十二条保险事故通知	您或受益人知道保险事故后应当在10日内通知我们。如果您或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
第十三条诉讼时效	人寿保险以外的其他保险的被保险人或者受益人，向我们请求赔偿或者给付保险金的诉讼时效期间为2年，自其知道或者应当知道保险事故发生之日起计算。人寿保险的被保险人或者受益人向我们请求给付保险金的诉讼时效期间为5年，自其知道或者应当知道20保险事故：指本合同约定的保险责任范围内的事故。太平福禄康瑞2018终身重大疾病保险，第6页，共31页保险事故发生之日起计算。
第十四条保险金申请	
一、重大疾病保险金、特定疾病保险金的申请	在申请重大疾病保险金、特定疾病保险金时，由相应保险金的受益人作为申请人填写保险金给付申请书，并提供下列证明和资料：1.保险合同；2.受益人的有效身份证件21；3.医院出具的附有被保险人病理、血液及其他科学方法检验报告等诊断证明文件；4.所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。
二、身故保险金的申请	在申请身故保险金时，由身故保险金的受益人作为申请人填写保险金给付申请书，并提供下列证明和资料：1.保险合同；2.受益人的有效身份证件；3.国务院卫生行政部门规定的医疗机构、公安机关或其他相关机构出具的被保险人的死亡证明；4.所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。如果委托他人代为申请，除上述证明和资料外，还须提供相关保险金受益人的授权委托书、受托人有效身份证件等相关证明文件。保险金作为被保险人遗产时，还须提供可证明合法继承权的相关权利文件。受益人或继承人为未成年人或无民事行为能力人时，由其合法监护人代其申请领取保险金，其合法监护人还必须提供受益人或继承人为未成年人或无民事行为能力人的证明和监护人具有合法监护权的证明。以上证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。
第十五条保险金给付	我们在收到保险金给付申请书及合同约定的证明和资料后，将在5个工作日内作出核定；情形复杂的，在30日内作出核定。对属于保险责任的，我们在与受益人达成给付保险金的协议后10日内，履行给付保险金义务。我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，我们自作出核定之日起3日内向受益人发出拒绝给付保险金通知书并说明理由。我们在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；我们最终确定给付保险金的数额后，将支付相应的差额。
第十六条司法鉴定	如果被保险人身故，我们有权要求司法鉴定机构对保险事故进行鉴定。
第十七条失踪处理	在本合同保险期间内且本合同有效，如果被保险人失踪，且经法院宣告死亡，申请人可以向我们申请身故保险金，我们以法院判决宣告之被保险人死亡日为被保险人死亡的日期，并且按本合同中与身故有关的约定处理。如果被保险人被宣告死亡之日在保险期间之外，但有证据证明下落不明之日在本合同有效期内，我们仍承担与身故有关的保险责任，并按合同终止日计算保险金的金额。21有效身份证件：指由政府主管部门规定的证明其身份的证件，如居民身份证、军官证、警官证、士兵证等证件。太平福禄康瑞2018终身重大疾病保险，第7页，共31页如果被保险人在宣告死亡后重新出现或确知其下落，身故保险金受益人应在知道被保险人生还之日起30日内，向我们退还已领取的身故保险金。退还保险金后，本合同的效力由您和我们协商处理。
第五部分	您还享有哪些权益
第十八条保单贷款	在本合同犹豫期之后，如果本合同具有现金价值，经被保险人书面同意，您可以向我们申请保单贷款。保单贷款的最高金额不超过本合同当时所具有的现金价值净额22的80（最低金额不得少于人民币1000元，我们将不定期调整最低贷款金额），具体额度需经我们审批。每一期贷款的最长期限为6个月。保单贷款利率按您与我们签订的贷款协议中约定的利率执行。如果您没有未偿还的保单贷款，您申请的保单贷款按我们最近一次确定的保单贷款利率每日计息，每一期贷款适用的保单贷款利率在贷款期限内固定不变。如果您有未偿还的保单贷款，您可以申请增加贷款，但具体额度需经我们审批，增加的保单贷款的期限为当期未偿还的保单贷款的剩余期限。增加的保单贷款按当期未偿还的保单贷款适用的贷款利率每日计息。保单贷款期满时，如果您未能全部偿还保单贷款及累积利息23，且本合同的现金价值净额大于零，未偿还的保单贷款及累积利息将构成新一期的保单贷款，贷款期限为6个月，并按我们届时执行的最新保单贷款利率计息。您可以在保单贷款期满时，或保单贷款期满前偿还全部或部分的贷款及累积利息，还款将首先用于偿还累积利息，然后用于偿还贷款本金。当本合同的现金价值净额小于或等于零时，本合同的效力中止。
第十九条年金转换权	您或者受益人与我们协商同意后，有权按以下方式申请订立我们当时提供的保险金转换年金保险合同：方式一：受益人在申请本合同的保险金时，可将保险金全部或部分转换成年金。方式二：本合同生效第20个保险单周年日之后，如果您申请解除本合同，或依据我们届时的相关政策进行减保24，您可将我们所退还的现金价值全部或部分转换成年金。申请转换的保险金、现金价值总额不得低于转换当时我们规定的最低限额。
第二十条合同内容的变更权	您和我们协商同意后，有权变更本合同的有关内容，并由我们在保险单或保险凭证上批注，或签订合同变更的书面协议。
第二十一条合同效力的中止与恢复	在本合同效力中止期间，我们不承担保险责任。本合同效力中止后2年内，您可以申请恢复合同效力。申请恢复合同效力时，您应履行如实告知义务（有关如实告知义务的具体内容及相应责任，参见本合同第二十四条）。因欠交保险费导致合同效力中止的，经我们与您协商并达成协议，在您补交保险费及累积利息之日起，合同效力恢复。22现金价值净额：指现金价值在扣除尚未偿还的保单贷款、欠交的保险费、累积利息和其他未还款项后的余额。23累积利息：指根据我们确定的保单贷款利率计算的金额。如果本合同有欠交的保险费或保单贷款，我们将每半年复利计息一次。24减保：是指将本合同的基本保险金额减少，我们将退还减少部分对应的现金价值。太平福禄康瑞2018终身重大疾病保险，第8页，共31页因保单贷款导致合同效力中止的，经我们与您协商并达成协议，在您偿还保单贷款、累积利息及其他未还款项之日起，合同效力恢复。自本合同效力中止之日起满2年您和我们未达成协议的，我们有权解除合同。我们解除合同的，向您退还合同效力中止时保险单的现金价值。
第二十二条犹豫期	您在收到本合同并签收之日起可享有10日的犹豫期，在犹豫期内要求解除本合同的，在我们收齐相关文件和资料的次日零时，本合同即被解除，我们自始不承担保险责任。我们在扣除10元工本费后，无息退还已交保险费。
第二十三条您解除合同的手续及风险	如您在犹豫期后申请解除本合同，请填写解除合同申请书并向我们提供下列资料：一、保险合同；二、您的有效身份证件。自我们收到解除合同申请书时起，本合同终止。我们自收到解除合同申请书之日起30日内向您退还保险单的现金价值。您犹豫期后解除合同会遭受一定损失。
第六部分	您必须了解的其他事项
第二十四条明确说明与如实告知	订立本合同时，我们应向您说明本合同的内容。对保险条款中免除我们责任的条款，我们在订立合同时应当在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。我们就您和被保险人的有关情况提出询问，您应当如实告知。如果您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或者提高保险费率的，我们有权解除本合同。如果您故意不履行如实告知义务，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当退还保险费。我们在合同订立时已经知道您未如实告知的情况的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
第二十五条我们合同解除权的限制	前条规定的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本合同成立之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
第二十六条年龄错误	您在申请投保时，应将与有效身份证件相符的被保险人的出生日期在投保单上填明，如果发生错误按照下列方式办理：一、您申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限制的，在保险事故发生之前我们有权解除合同，并向您退还保险单的现金价值。我们行使合同解除权适用我们合同解除权的限太平福禄康瑞2018终身重大疾病保险，第9页，共31页制的规定。二、您申报的被保险人年龄不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您补交保险费。若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付。三、您申报的被保险人年龄不真实，致使您实付保险费多于应付保险费的，我们会将多收的保险费退还给您。
第二十七条性别错误	您在申请投保时，应将与有效身份证件相符的被保险人的性别在投保单上填明，如果发生错误按照下列方式办理：一、您申报的被保险人性别不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您补交保险费。若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付。二、您申报的被保险人性别不真实，致使您实付保险费多于应付保险费的，我们会将多收的保险费退还给您。
第二十八条未还款项	我们在给付各项保险金、退还现金价值或返还保险费时，如果您有欠交的保险费或其他未还款项，我们会在扣除上述款项及累积利息后给付。您欠交的保险费或其他未还款项将以保单贷款的方式计算累积利息。关于保单贷款请参见第十八条。
第二十九条保险合同的终止	除本合同另有约定外，本合同在发生下列情况之一时自动终止：一、我们已按本合同的约定给付重大疾病保险金；二、我们已按本合同的约定给付身故保险金；三、本合同内约定的其他终止情况。
第三十条联系方式的变更	为了保障您的权益，如果您的联系方式（如联系地址、联系电话、电子邮箱等）发生变化，请及时通知我们。否则，我们将按已知的最后联系方式与您联系。
第三十一条争议处理	在合同履行过程中，双方发生争议时，可以从下列两种方式中选择一种争议处理方式：一、因履行本合同发生的争议，由双方协商解决，协商不成的，由双方达成仲裁协议通过仲裁解决；二、因履行本合同发生的争议，由双方协商解决，协商不成的，依法向人民法院起诉。如果双方选择仲裁方式，应当达成仲裁协议并明确约定仲裁事项、仲裁机构。
第三十二条特定疾病的种类及定义	本合同所保障的特定疾病，是指被保险人经专科医生25明确诊断初次发生下列疾病或初次达到下列疾病状态或在医院初次接受下列手术。本合同所保障的特定疾病共50种。
1.极早期恶性肿瘤或者	极早期恶性肿瘤或者指经组织病理学检查被明确诊断为下列恶性病变，并且接受了相应的治25专科医生：专科医生应当同时满足以下四项资格条件：（1）具有有效的中华人民共和国医师资格证书；（2）具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；（3）具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；（4）在二级或二级以上医院的相应科室从事临床工作三年以上。太平福禄康瑞2018终身重大疾病保险，第10页，共31页恶性病变疗。（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为T1N0M0期或者更轻分期的前列腺癌。
2.轻微脑中风	轻微脑中风指被保险人实际发生了脑血管的突发病变出现神经系统功能障碍表现，头颅X线断层扫描（CT）、核磁共振检查（MRI）等影像学检查证实存在对应病灶，确诊为脑出血、脑栓塞或脑梗塞，在确诊180天后遗留神经系统功能障碍。后遗的神经系统功能障碍程度未达到本合同所指重大疾病脑中风后遗症的给付标准，但仍遗留下列一种或一种以上障碍：（1）一侧肢体（上肢和下肢）肌力II级或II级以下；（2）自主生活能力部分丧失，无法独立完成六项基本日常生活活动26中的两项或两项以上。
3.心脏瓣膜介入手术（非	心脏瓣膜介入手术（非为了治疗心脏瓣膜疾病，实际实施了非开胸的经胸壁打孔内镜手术或者开胸手术）经皮经导管介入手术进行的心脏瓣膜置换或者修复手术。
4.主动脉内手术（非开胸	主动脉内手术（非开胸为了治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。主动脉手术）指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。
5.心包膜切除术	心包膜切除术指为治疗心包膜疾病，已经实施了心包膜切除术，但未达到本合同所指重大疾病严重慢性缩窄型心包炎的标准。手术必须在心脏科医生认为是医学上必需的情况下进行。
6.于颈动脉进行血管成	于颈动脉进行血管成指根据颈动脉造影检查结果，确诊一条或以上颈动脉存在严重狭窄性病形术或内膜切除术变（至少一支血管管腔直径减少50以上）。本病须经国家机关认可的有合法资质的专科医生明确诊断，同时必须已经采取以下手术以减轻症状：（1）确实进行动脉内膜切除术；（2）确实进行血管介入治疗，例如血管成形术及/或进行植入支架或动脉粥样瘤清除手术。
7.不典型的急性心肌梗	不典型的急性心肌梗指被临床诊断为急性心肌梗塞并接受了急性心肌梗塞治疗，须满足下列塞至少两项条件，但未达到本合同所指重大疾病急性心肌梗塞的标准：（1）典型临床表现，例如急性胸痛等；（2）新近的心电图改变提示急性心肌梗塞；（3）心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；（4）发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。我们仅对不典型的急性心肌梗塞、冠状动脉介入手术（非开胸手术）和激光心肌血运重建术三项中的其中一项承担保险责任，给付其中一项保险金后，对其他两项特定疾病保险责任同时终止。
8.冠状动脉介入手术（非	冠状动脉介入手术（非为了治疗明显的冠状动脉狭窄性疾病，首次实际实施了冠状动脉球囊扩开胸手术）张成形术、冠状动脉支架植入术、冠状动脉粥肿斑块切除术或者激光冠状动脉成形术。被保险人已达到本合同所指重大疾病急性心肌梗塞或严重冠状动26六项基本日常生活活动：指食物摄取、大小便始末、穿脱衣服、起居、步行、入浴。太平福禄康瑞2018终身重大疾病保险，第11页，共31页脉粥样硬化性心脏病标准的，我们不承担本项手术保险责任。我们仅对不典型的急性心肌梗塞、冠状动脉介入手术（非开胸手术）、和激光心肌血运重建术三项中的其中一项承担保险责任，给付其中一项保险金后，对其他两项特定疾病保险责任同时终止。
9.激光心肌血运重建术	激光心肌血运重建术指患有顽固性心绞痛，经持续药物治疗后无改善，冠状动脉搭桥手术及经皮血管成形手术已失败或者被认为不适合。在我们认可医院内实际进行了开胸手术下或者胸腔镜下的激光心肌血运重建术。被保险人已达到本合同所指重大疾病急性心肌梗塞或严重冠状动脉粥样硬化性心脏病标准的，我们不承担本项手术保险责任。我们仅对不典型的急性心肌梗塞、冠状动脉介入手术（非开胸手术）、和激光心肌血运重建术三项中的其中一项承担保险责任，给付其中一项保险金后，对其他两项特定疾病保险责任同时终止。
10.起搏器或除颤器植入	因严重心律失常而确实已经实施植入永久性心脏除纤颤器或心脏起搏器的手术。理赔时须提供完整病历资料及手术记录，诊断及治疗均须专科医生认为是医疗必须的情况下进行。
11.原发性肺动脉高压	指由于原发性肺动脉高压进行性发展而导致右心室肥厚，已经造成永久不可逆27性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级级及以上，但尚未达到IV级，且静息状态下肺动脉平均压超过25mmHg，但尚未超过30mmHg。
12.特定周围动脉疾病的	指为治疗一条或者一条以上的下动脉狭窄而实施的血管介入治疗：血管介入治疗（1）为下肢或者上肢供血的动脉；（2）肾动脉；（3）肠系膜动脉。须满足下列全部条件：（1）经血管造影术证实一条或者一条以上的上述动脉狭窄达到50或者以上；（2）对一条或者一条以上的上述动脉施行了血管介入治疗，如血管成形术及/或者进行植入支架或者动脉瘤清除手术。上述动脉疾病的诊断以及相关治疗的必要性必须由血管疾病的专科医生确定。
13.脑动脉瘤夹闭手术或	被保险人实际接受了对未破裂脑动脉瘤的动脉瘤夹闭手术或动脉瘤栓塞栓塞手术手术。我们对脑动脉瘤夹闭手术或栓塞手术和微创颅脑手术、脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤、植入大脑内分流器四项中的其中一项承担保险责任，给付其中一项保险金后，对其他三项特定疾病保险责任同时终止。
14.微创颅脑手术	因疾病被保险人确已实施全麻下的颅骨钻孔手术或者经鼻蝶窦入颅手术。因外伤而实施的脑外科手术不在保障范围内。我们对脑动脉瘤夹闭手术或栓塞手术和微创颅脑手术、脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤、植入大脑内分流器四项中的其中一项承担保险责任，给付其中一项保险金后，对其他三项特定疾病保27永久不可逆：指自疾病确诊或意外伤害发生之日起，经过积极治疗180天后，仍无法通过现有医疗手段恢复。太平福禄康瑞2018终身重大疾病保险，第12页，共31页险责任同时终止。我们对微创颅脑手术和重症头部外伤、硬脑膜下血肿手术三项中的其中一项承担保险责任，给付其中一项保险金后，对其他两项特定疾病保险责任同时终止。
15.脑垂体瘤、脑囊肿、脑	指经头颅断层扫描（CT）、核磁共振检查（MRI）或者其他影像学检查被动脉瘤及脑血管瘤确诊为下列病变，并实际接受了手术或者放射治疗。（1）脑垂体瘤；（2）脑囊肿；（3）脑动脉瘤、脑血管瘤。我们对脑动脉瘤夹闭手术或栓塞手术和微创颅脑手术、脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤、植入大脑内分流器四项中的其中一项承担保险责任，给付其中一项保险金后，对其他三项特定疾病保险责任同时终止。
16.植入大脑内分流器	指确实在脑室进行分流器植入手术，以缓解升高的脑脊液压力。必须由脑神经专科医生证实植入分流器为医疗所需。先天性脑积水不在保障范围内。我们对脑动脉瘤夹闭手术或栓塞手术和微创颅脑手术、脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤、植入大脑内分流器四项中的其中一项承担保险责任，给付其中一项保险金后，对其他三项特定疾病保险责任同时终止。
17.重症头部外伤	指因头部遭受机械性外力伤害，引起脑重要部位损伤，并且由头颅X线断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。头部外伤导致神经系统功能障碍，未达到本合同所指重大疾病严重脑损伤的给付标准，但是符合以下条件之一：（1）被保险人接受了全麻下颅骨切开颅内血肿清除术（颅骨钻孔术除外）；（2）在外伤180天后仍然遗留一肢或一肢以上肢体肌力II级或II级以下的运动功能障碍。我们对微创颅脑手术和重症头部外伤、硬脑膜下血肿手术三项中的其中一项承担保险责任，给付其中一项保险金后，对其他两项特定疾病保险责任同时终止。
18.硬脑膜下血肿手术	为清除或引流因意外导致的血肿，需于头部进行开颅或钻孔手术。开颅或钻孔手术必须在我们认可医院内由专科医生认为是医疗必须的情况下进行。我们对微创颅脑手术和重症头部外伤、硬脑膜下血肿手术三项中的其中一项承担保险责任，给付其中一项保险金后，对其他两项特定疾病保险责任同时终止。
