question	answer
重大疾病保险金	若被保险人因意外伤害，或在等待期结束后因意外伤害以外的原因经医院确诊初次罹患本主险合同所约定的重大疾病（见释义6.11），本公司将按本主险合同约定的基本保险金额给付重大疾病保险金，本主险合同终止。重大疾病种类：1.恶性肿瘤2.急性心肌梗塞3.脑中风后遗症4.重大器官移植术或造血干细胞移植术5.冠状动脉搭桥术（或称冠状动脉旁路移植术）6.终末期肾病（或称慢性肾功能衰竭尿毒症期）7.多个肢体缺失8.急性或亚急性重症肝炎9.良性脑肿瘤10.慢性肝功能衰竭失代偿期11.脑炎后遗症或脑膜炎后遗症12.深度昏迷13.双耳失聪14.双目失明15.瘫痪16.心脏瓣膜手术17.严重阿尔茨海默病18.严重脑损伤
附件12	19.严重帕金森病20.严重III度烧伤21.严重原发性肺动脉高压22.严重运动神经元病23.语言能力丧失24.重型再生障碍性贫血25.主动脉手术26.慢性呼吸功能衰竭27.严重多发性硬化28.脊髓灰质炎29.全身性重症肌无力30.严重冠心病31.严重心肌病32.系统性红斑狼疮III型或以上狼疮性肾炎33.因职业关系导致的人类免疫缺陷病毒（HIV）感染34.经输血导致的人类免疫缺陷病毒（HIV）感染35.严重克隆病36.严重溃疡性结肠炎37.1型糖尿病38.肺源性心脏病39.植物人状态40.严重类风湿性关节炎41.非阿尔茨海默病所致严重痴呆42.埃博拉病毒感染43.严重哮喘（25周岁前理赔）44.严重川崎病45.严重的系统性硬皮病46.丝虫病所致象皮肿47.胰腺移植48.急性坏死胰腺炎开腹手术49.慢性复发性胰腺炎50.疯牛病51.肾髓质囊性病52.严重的原发性硬化性胆管炎53.特发性慢性肾上腺皮质功能减退54.溶血性链球菌引起的坏疽55.颅脑手术56.严重肌营养不良症57.严重心肌炎58.肝豆状核变性(或称Wilson病)59.侵蚀性葡萄胎(或称恶性葡萄胎)60.破裂脑动脉瘤夹闭手术61.需手术切除的嗜铬细胞瘤62.进行性核上性麻痹(SteeleRchardsonOlszewski综合征)63.原发性骨髓纤维化64.严重肠道疾病并发症65.严重瑞氏综合症（Reye综合征，也称赖氏综合征、雷氏综合征）66.严重自身免疫性肝炎67.严重慢性缩窄型心包炎68.坏死性筋膜炎69.严重感染性心内膜炎70.严重的骨髓增生异常综合征71.严重癫痫72.自体造血干细胞移植73.肺淋巴管肌瘤病74.肺泡蛋白质沉积症75.小肠移植76.疾病或外伤所致智力障碍77.骨生长不全症78.失去一肢及一眼79.重症手足口病80.严重面部烧伤
身故保险金	被保险人因意外伤害，或在等待期结束后因意外伤害以外原因身故的：若被保险人身故时未满18周岁，本公司按累计已交保险费的2倍给付身故保险金，本主险合同终止；若被保险人身故时年满18周岁，本公司按本主险合同约定的基本保险金额给付身故保险金，本主险合同终止。
全残保险金附件12	被保险人因意外伤害，或在等待期结束后因意外伤害以外原因全残的：若被保险人全残时未满18周岁，本公司按累计已交保险费的2倍给付全残保险金，本主险合同终止；若被保险人全残时年满18周岁，本公司按本主险合同约定的基本保险金额给付全残保险金，本主险合同终止。初次达到本主险合同所约定的疾病终末期阶段的：若被保险人初次确诊时未满18周岁，本公司按累计已交保险费的2倍给付疾病终末期保险金，本主险合同终止；若被保险人初次确诊时年满18周岁，本公司按本主险合同约定的基本保险金额给付疾病终末期保险金，本主险合同终止。重大疾病保险金、身故保险金、全残保险金与疾病终末期保险金，本公司仅给付其中一项。
轻症疾病保险费豁免	在交费期间内，若被保险人在等待期后经医院初次确诊发生本主险合同所列的轻症疾病，本公司将豁免本主险合同自轻症疾病确诊之日起以后各期保险费。被豁免的保险费视为已交纳，本主险合同继续有效。
2.6保险责任的免除	因下列情形之一，导致被保险人身故、全残、达到疾病终末期阶段或初次诊断罹患本主险合同定义的轻症疾病、重大疾病的，本公司不承担给付各项保险金的责任：（1）投保人对被保险人的故意杀害、故意伤害；（2）被保险人故意犯罪或者抗拒依法采取的刑事强制措施；（3）被保险人故意主动吸食或注射毒品（见释义6.12）；（4）被保险人自本主险合同成立或合同效力恢复之日起2年内自杀或自伤，但被保险人自杀或自伤时为无民事行为能力人的除外；（5）被保险人酒后驾驶（见释义6.13），无合法有效驾驶证驾驶（见释义6.14）或驾驶无有效行驶证（见释义6.15）的机动车；（6）战争、军事冲突、暴乱或武装叛乱；（7）核爆炸、核辐射或核污染；（8）遗传性疾病（见释义6.16），先天性畸形、变形或染色体异常（见释义6.17）；（9）感染艾滋病病毒或患艾滋病（见释义6.18），但本主险合同所列第33、34种重大疾病除外。发生上述第（1）项情形导致被保险人身故、全残、进入疾病终末期阶段或患本主险合同定义的轻症疾病、重大疾病的，本主险合同终止，您已交足2年以上保险费的，本公司向其他权利人退还本主险合同的现金价值。发生上述第（2）项情形导致被保险人身故、全残、进入疾病终末期阶段或患本主险合同定义的轻症疾病、重大疾病的，本主险合同终止，您已交足2年
附件12	以上保险费的，本公司向您退还本主险合同的现金价值。发生上述其他项情形导致被保险人身故、全残、进入疾病终末期阶段或患本主险合同定义的轻症疾病、重大疾病的，本主险合同终止，本公司向您退还本主险合同的现金价值。
3.1保险金受益人	除另有约定外，本主险合同轻症疾病保险金、重大疾病保险金、全残保险金、疾病终末期保险金的受益人均为被保险人。
身故保险金受益人	您或被保险人可以指定一人或多人为身故保险金受益人。被保险人为无民事行为能力人或限制民事行为能力人的，可以由其监护人指定受益人。身故保险金受益人为多人时，可以确定受益顺序和受益份额；如果没有确定份额，各身故保险金受益人按照相等份额享有受益权。您或被保险人可以变更身故保险金受益人并书面通知本公司。本公司收到变更身故保险金受益人的书面通知后，将及时在保险单或者其他保险凭证上批注或者附贴批单。您在指定和变更身故保险金受益人时，必须经被保险人同意。被保险人身故后，遇有下列情形之一的，保险金作为被保险人的遗产，由本公司依照中华人民共和国继承法的规定履行给付保险金的义务：（1）没有指定受益人，或者受益人指定不明无法确定的；（2）受益人先于被保险人身故，没有其他受益人的；（3）受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中身故，且不能确定身故先后顺序的，推定受益人身故在先。受益人故意造成被保险人身故、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。
3.2保险事故通知	您或受益人应当自知道保险事故发生之日起10日内通知本公司。如果您或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，本公司对无法确定的部分，不承担给付保险金的责任，但本公司通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽未及时通知但不影响本公司确定保险事故的性质、原因、损失程度的除外。
3.3保险金申请	在申请保险金时，请按照下列方式办理：
轻症疾病保险金、重大疾病保险金、附件12	申请人须填写保险金给付申请书，并须提供下列证明和资料：（1）保险合同；
疾病终末期保险金申请	（2）受益人的有效身份证件；（3）专科医生出具的诊断证明书(包括：完整病历、出院小结、病理组织检查报告、血液检查、其他科学方法检验报告的病史资料及疾病诊断报告书)；（4）若由代理人代为申请保险金，则还应提供授权委托书、代理人有效身份证件等文件；（5）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。以上证明和资料不完整的，本公司将及时一次性通知申请人补充提供有关证明和资料。
身故保险金申请	申请人须填写保险金给付申请书，并须提供下列证明和资料：（1）保险合同；（2）受益人的有效身份证件；（3）国务院卫生行政部门认定的医疗机构、公安部门或其他相关机构出具的被保险人的死亡证明；（4）若由代理人代为申请保险金，则还应提供授权委托书、代理人有效身份证件等文件；（5）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。以上证明和资料不完整的，本公司将及时一次性通知申请人补充提供有关证明和资料。
全残保险金申请	申请人须填写保险金给付申请书，并须提供下列证明和资料：（1）保险合同；（2）受益人的有效身份证件；（3）具有相应鉴定资格的专业鉴定机构出具的残疾程度鉴定书；（4）若由代理人代为申请保险金，则还应提供授权委托书、代理人有效身份证件等文件；（5）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。以上证明和资料不完整的，本公司将及时一次性通知申请人补充提供有关证明和资料。
3.4保险金给付	本公司在收到保险金给付申请书及合同约定的证明和资料后，将在5日内作出核定；情形复杂的，在30日内作出核定。本主险合同另有约定的除外。对属于保险责任的，本公司在与受益人达成给付保险金的协议后10日内，履行给付保险金义务。本公司未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，本公司自作出核定之日起3日内向受益人发出拒绝给
附件12	付保险金通知书并说明理由。本公司在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；本公司最终确定给付保险金的数额后，将支付相应的差额。
3.5失踪处理	在本主险合同有效期内，如果被保险人失踪且被法院宣告死亡，本公司以法院判决宣告死亡之日作为被保险人的身故时间，按本主险合同的约定给付身故保险金，本主险合同终止。如果被保险人在宣告死亡后重新出现或者身故保险金受益人确知其没有死亡的，身故保险金受益人应于知道之日起30日内向本公司退还已给付的身故保险金，本主险合同的效力依法确定。
3.6诉讼时效	受益人向本公司请求给付保险金的诉讼时效期间为5年，自其知道或应当知道保险事故发生之日起计算。
保险费的支付	
4.1保险费的支付	本主险合同的交费方式和交费期限由您和本公司约定并在保险单上载明。本主险合同采用分期支付的交费方式，在支付首期保险费后，您应当按约定的交费日期支付其余各期的保险费。值，您可以向本公司咨询。
4.3宽限期	分期支付保险费的，您支付首期保险费后，除本主险合同另有约定外，如果您到期未支付保险费，自保险费约定支付日的次日零时起60日为宽限期。宽限期内发生的保险事故，本公司仍会承担保险责任，但在给付保险金时会扣减您欠交的保险费。如果您宽限期结束之后仍未支付保险费，则本主险合同自宽限期满的次日零时起效力中止。
4.4自动垫交	如果您在宽限期结束之后仍未支付保险费，且您在投保时对保险费逾期未付的处理方式选择了自动垫交，本公司将以本主险合同保险单的现金价值扣除您尚未偿还的各项欠款之后的余额自动垫交到期应交的保险费，本主险合同继续有效。所垫交的保险费视同保单质押贷款，按照保单质押贷款利率计算利息。当现金价值扣除各项欠款后的余额不足以垫交一期保险费的，本公司将根据现金价值的余额计算本主险合同可以继续有效的天数，本主险合同在此期间继续有效。当现金价值余额为零时，本主险合同效力即行中止。
附件12	
4.5保单质押贷款	在本主险合同有效期内，您可以申请并经本公司审核同意后办理保单质押贷款。贷款金额不得超过申请时本主险合同现金价值扣除各项欠款后余额的80，每次贷款期限最长不超过6个月，贷款利率在贷款协议中载明，计息方式为日复利。贷款本息在贷款到期时一并归还。若您到期未能足额偿还贷款本息，则您所欠的贷款本金及利息将作为新的贷款本金计息。当未还贷款本金及利息加上其他各项欠款达到本主险合同现金价值时，本主险合同的效力即行中止。
4.6合同效力中止	当出现本主险合同约定的合同效力中止情形时，本主险合同效力即行中止。本主险合同效力中止期间，本公司不承担保险责任。
4.7合同效力恢复	本主险合同效力中止后2年内，您可以申请恢复合同效力。经本公司与您协商并达成协议，在您补交保险费及其他未还款项之日起，合同效力恢复。自本主险合同效力中止之日起满2年您和本公司未达成协议的，本公司有权解除本主险合同。本公司解除本主险合同的，向您退还本主险合同效力中止时本主险合同的现金价值。
其他事项	
5.1明确说明与如实告知	订立本主险合同时，本公司应向您说明本主险合同的内容。对保险条款中免除本公司责任的条款，本公司在订立合同时应当在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。本公司就您和被保险人的有关情况提出询问，您应当如实告知。如果您故意或者因重大过失未履行前款规定的如实告知义务，足以影响本公司决定是否同意承保或者提高保险费率的，本公司有权解除本主险合同。如果您故意不履行如实告知义务，对于本主险合同解除前发生的保险事故，本公司不承担给付保险金的责任，并不退还保险费。如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本主险合同解除前发生的保险事故，本公司不承担给付保险金的责任，但应当退还保险费。本公司在合同订立时已经知道您未如实告知的情况的，本公司不得解除合同；发生保险事故的，本公司承担给付保险金的责任。而消灭。
5.3年龄性别错误	您在申请投保时，应将与有效身份证件相符的被保险人出生日期和性别在投保单上填明，如果发生错误按照下列方式办理：（1）您申报的被保险人年龄或性别不真实，并且其真实年龄或性别不符合
附件12	本主险合同约定投保年龄或性别限制的，本公司有权解除本主险合同，并向您退还本主险合同的现金价值。本公司行使合同解除权适用合同解除权的限制的规定。（2）您申报的被保险人年龄或性别不真实，致使您实付保险费少于应付保险费的，本公司有权更正并要求您补交保险费。若已经发生保险事故的，在给付保险金时按实付保险费和应付保险费的比例给付。（3）您申报的被保险人年龄或性别不真实，致使您实付保险费多于应付保险费的，本公司会将多收的保险费退还给您。
5.4未还款项	本公司在给付各项保险金、退还现金价值或返还保险费时，如果您有欠交的保险费、保单质押贷款或其他未还清款项，本公司会在扣除上述欠款及应付利息后给付。但本主险合同另有约定的除外。
5.5事故鉴定	如果被保险人身故且身故原因不明的，除法律所不允许的情形外，本公司可以要求解剖检验或要求司法鉴定机构对保险事故进行鉴定。
5.6效力终止	以下任何一种情况发生时，本主险合同及其保险责任自动终止：（1）在本主险合同有效期内您向本公司申请解除合同；（2）本主险合同其他条款所列保险责任终止或本主险合同终止的情形；（3）本主险合同因其他条款所列情况而中止效力，且自本主险合同效力中止之日起2年内您与本公司未达成复效协议的。
5.7争议处理	因履行本主险合同发生的争议，由您和本公司协商解决，协商不成的，任何一方均有权依法向有管辖权的人民法院起诉。
释义	
6.1周岁	周岁是指按法定有效身份证件文件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一周岁，不足一年的不计。
6.2有效身份证件	指依据法律规定，由有权机构制作颁发的证明身份的证件、文件等，如：居民身份证、户口簿、护照、军人证等。
6.3现金价值	指保险单所具有的价值，通常体现为解除合同时，根据精算原理计算的，由本公司退还的那部分金额。
6.4医院	指拥有合法经营执照的，有合格医生和护士提供二十四小时医疗护理服务的，具有系统性诊疗程序、手术设备和住院诊疗设施的、经中华人民共和国国务院卫生行政部门评审合格的二级或二级以上医院，但不包括民办医院、疗养院、护理院、康复中心、戒酒或戒毒中心、精神心理治疗中心以及无相应医护人员或设备的二级或三级医院的联合医院或联合病房。
附件12	
6.5专科医生	专科医生应当同时满足以下四项资格条件：（1）具有有效的中华人民共和国医师资格证书；（2）具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；（3）具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；（4）在二级或二级以上医院的相应科室从事临床工作三年以上。
6.6初次罹患	指被保险人首次出现与本主险合同所约定疾病相关的症状或体征，而该症状或体征已足以引起一般人士注意并去医院寻求医疗检查，且被确诊为本主险合同所约定的疾病。对于被保险人在本主险合同生效日前出现的本主险合同所列的疾病之症状体征或所患的疾病，本公司不承担保险责任。人所患疾病同时满足以下两个条件：（1）依现有医疗技术无法缓解；（2）根据临床医学经验判断被保险人存活期低于六个月。
6.8意外伤害	指遭受外来的、突发的、非本意的、非疾病的使身体受到伤害的客观事件。并以此客观事件为直接且单独原因导致被保险人身体蒙受伤害或者身故。猝死不属于意外伤害。
6.9全残	本主险合同所述全残指下列情形之一：（1）双目永久完全失明的（注1）（2）两上肢腕关节以上或两下肢踝关节以上缺失的（3）一上肢腕关节以上及一下肢踝关节以上缺失的（4）一目永久完全失明及一上肢腕关节以上缺失的（5）一目永久完全失明及一下肢踝关节以上缺失的（6）四肢关节机能永久完全丧失的（注2）（7）咀嚼、吞咽机能永久完全丧失的（注3）（8）中枢神经系统机能或胸、腹部脏器机能极度障碍，终身不能从事任何工作，为维持生命必要的日常生活活动，全需他人扶助的（注4）注1：失明包括眼球缺失或摘除、或不能辨别明暗、或仅能辨别眼前手动者，最佳矫正视力低于国际标准视力表0.02，或视野半径小于5度，并由保险公司指定有资格的眼科医师出具医疗诊断证明。注2：关节机能的丧失系指关节永久完全僵硬、或麻痹、或关节不能随意识活动。注3：咀嚼、吞咽机能的丧失系指由于牙齿以外的原因引起器质障碍或机能障
附件12	碍，以致不能作咀嚼、吞咽运动，除流质食物外不能摄取或吞咽状态。注4：为维持生命必要之日常生活活动，全需他人扶助系指食物摄取、大小便始末、穿脱衣服、起居、步行、入浴等，皆不能自己为之，需要他人帮助。
6.10轻症疾病	指被保险人发生符合以下疾病定义所述条件的疾病（共38种），应当由专科医生明确诊断。
1.非危及生命的（极早期的）恶性病变	指被保险人生前经组织病理学检查被明确诊断为下列恶性病变，并且接受了相应的治疗。（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为TNM期或更轻分期的前列腺癌。原位癌指恶性细胞局限于上皮内尚未穿破基底膜浸润周围正常组织的癌细胞新生物。原位癌必须经对固定活组织的组织病理学检查明确诊断。被保险人必须己经接受了针对原位癌病灶的积极治疗。
2.冠状动脉介入手术	指被保险人为了治疗明显的冠状动脉狭窄性疾病，首次实际实施了冠状动脉球囊扩张成形术、冠状动脉支架植入术、冠状动脉粥肿斑块切除术或激光冠状动脉成形术。
3.轻微脑中风	指被保险人因非意外原因实际发生了脑血管的突发病变出现神经系统功能障碍表现，头颅断层扫描（CT）、核磁共振（MRI）等影像学检查证实存在对应病灶，确诊为脑出血、脑栓塞或脑梗塞，在确诊180天后仍然遗留一肢或一肢以上肢体肌力级或级以下的运动功能障碍。
4.心脏瓣膜介入手术	为了治疗心脏瓣膜疾病，被保险人实际接受了非开胸的经胸壁打孔内镜手术或经皮经导管介入手术进行的心脏瓣膜置换或修复手术。
5.脑垂体瘤、脑囊肿	指被保险人经头颅断层扫描（CT）、核磁共振（MRI）或其他影像学检查被确诊为下列病变，并实际接受了手术或放射治疗。（1）脑垂体瘤；（2）脑囊肿。
6.视力严重受损（三周岁始理赔）	指被保险人因疾病或意外伤害导致双目视力永久不可逆（见释义6.19）性丧失，虽然未达到重大疾病双目失明的给付标准，但满足下列条件之一：（1）双眼中较好眼矫正视力低于0.1（采用国际标准视力表，如果使用其他视力表应进行换算）；（2）双眼中较好眼视野半径小于20度。被保险人申请理赔时年龄必须在三周岁以上，并且提供理赔当时的视力丧失诊断及检查证据。
附件12	
7.主动脉内介入手术	指被保险人为了治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。
8.较小面积III度烧伤（10）	指被保险人的烧伤程度为度，且度烧伤的面积大于全身体表面积的10但小于20。体表面积根据中国新九分法计算。指被保险人因双肾功能慢性不可逆性损害达到肾功能衰竭期，诊断必须满足所
肾功能	
9.慢性肾功能损害衰竭期	指被保险人因双肾功能慢性不可逆性损害达到肾功能衰竭期，诊断必须满足所有以下标准。（1）GFR25（2）Scr5mg/dl或442mol/L（3）持续180天
10.重症头部外伤	指因头部遭受机械性外力伤害，引起脑重要部位损伤，并且由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。头部外伤导致神经系统功能障碍，虽然未达到重大疾病严重脑损伤的给付标准，但是符合以下条件之一：（1）被保险人接受了全麻下颅骨切开颅内血肿清除术（颅骨钻孔术除外）；（2）在外伤180天后仍然遗留一肢或一肢以上肢体肌力级或级以下的运动功能障碍。
11.单个肢体缺失	指因疾病或意外伤害导致一个肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
12.单侧肺脏切除	指因疾病或意外事故实际实施的一侧肺脏切除术。肺脏部分切除手术和肺脏捐献引起的手术不在保障范围内。
13.肝脏手术	指为治疗肝脏肿瘤、肝内胆管结石、肝脓肿、肝包虫病等疾病而实际实施的肝脏部分切除术。因酒精或者滥用药物引致的疾病或者紊乱及/或者因捐赠肝脏而所需的肝脏手术均不在保障范围内。
14.早期运动神经性疾病	是一组中枢神经系统运动神经元的进行性变性疾病，进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的两项。
15.人工耳蜗植入术	指由于耳蜗的永久损害而实际实施了人工耳蜗植入手术。诊断须经专科医师确认在医学上是必要的，且在植入手术之前已经符合下列全部条件：（1）双耳持续12个月以上重度感音神经性耳聋；（2）使用相应的听力辅助设备效果不佳。
16.胆道重建手术	指因疾病或胆道创伤导致接受涉及胆总管小肠吻合术的胆道重建手术。手术必须在专科医生认为是医疗所需的情况下进行。胆道闭锁并在保障范围内。
附件12	
除术	部分卵巢切除不在保障范围内。
18.单侧肾脏切除	指因疾病或意外事故实际实施的一侧肾脏切除术。肾脏部分切除手术和肾脏捐献引起的手术不在保障范围内。
19.肝叶切除	因意外伤害导致的大块肝组织离断、破碎或大胆管破裂无法修补而实际实施的至少一整叶肝脏的切除手术。
20.单耳失聪	指因疾病或者意外伤害导致单耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或者听觉诱发电位检测等证实。被保险人在3周岁之前因疾病导致的单耳失聪不在保障范围内。
21.微创冠状动脉搭桥手术	指为纠正冠状动脉的狭窄或堵塞，而实际实施的微创冠状动脉旁路移植手术。手术通过微创开胸术（肋骨间小切口）进行，且诊断须由冠状动脉血管造影检查确诊狭窄或堵塞。微创冠状动脉绕道也包括锁孔冠脉搭桥手术。必须满足下列全部条件：（1）血管造影显示至少两支冠状动脉狭窄超过50或一支冠状动脉狭窄超过70；（2）手术须由心脏专科医师进行，并确认该手术的必要性。
22.度房室传导阻滞已放置心脏起搏器	度房室传指心房激动在房室交界区、房室束及其分支内发生阻滞，不能正常地传到心室的心脏传导性疾病须满足下列所有条件：（1）心电图显示房室搏动彼此独立，心室率50次/分钟；（2）出现阿斯综合征或心力衰竭的表现；（3）必须持续性依赖心脏起搏器维持心脏正常功能，且已经放置心脏起搏器。
23.于颈动脉进行血管成形术或内膜切除术	指根据颈动脉造影检查结果，确诊一条或以上颈动脉存在严重狭窄性病变（至少一支血管管腔直径减少50以上）。本病须经国家机关认可的有合法资质的专科医生明确诊断，同时必须已经采取以下手术以减轻症状：（1）确实进行动脉内膜切除术；或（2）确实进行血管介入治疗，例如血管成形术及/或进行植入支架或动脉粥样瘤清除手术。
24.心包膜切除术	因心包膜疾病导致已接受心包膜切除术或已进行任何需要心脏小切口技术的手术。手术必须在心脏科医生认为是医学上必需的情况下进行。
25.脑炎或脑膜炎	因感染脑炎或脑膜炎住院至少3个月。诊断必须由专科医生证实。
26.硬脑膜下血肿手术	为清除或引流因意外导致的血肿，需于头部进行开颅或钻孔手术。开颅或钻孔手术必须由专科医生认为是医学上必需的情况下进行。
27.严重阻塞性睡眠窒息症附件12	须由相关医学范畴的注册专科医生，经多导睡眠监测仪检查明确诊断为严重阻塞性睡眠呼吸暂停综合征（OSA），并必须符合以下两项条件：（1）受保人必须现正接受持续气道正压呼吸器（CPAP）之夜间治疗；及（2）必须提供睡眠测试的文件证明，显示AHI30及夜间血氧饱和平均值85。
28.因意外毁容而施行的面部整形手术	指为修复意外伤害或暴力袭击造成的面部毁损，实际接受了在全身麻醉的情況下，由整形外科医生实施的对严重缺陷、缺失、损害或变形的面部形态和结构进行修复或重建的面部整形手术。面部整形手术必须在意外伤害后的180天内实施。因面部外伤后遗留的线条状瘢痕及色素沉着而施行的手术不在保障范围内。意外伤害必须满足下列全部条件：（1）由外在暴力引起并且造成表面可视性伤口和面部骨结构损害的，或面部皮肤三度或全层意外烧伤；（2）是造成面部毁损的直接和独立的原因。
29.角膜移植	指为增进视力或治疗某些角膜疾患，已经实施了异体的角膜移植手术。此手术必须由专科医生认为是医学上必需的情况下进行。
30.单眼失明	指因疾病或意外伤害导致单眼视力永久不可逆性丧失，须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；（3）视野半径小于5度。
31.可逆性再生障碍性贫血	指因急性可逆性的骨髓造血功能衰竭而导致贫血、中性粒细胞减少和血小板减少，必须由血液科医生的诊断，且病历资料显示接受了下列任一治疗：（1）骨髓刺激疗法至少1个月；（2）免疫抑制剂治疗至少1个月；（3）接受了骨髓移植。
