question	answer
3.3保险金给付及保险费豁免核定	我们在收到保险金给付或保险费豁免申请书及合同约定的证明和资料后，将在5个工作日内作出核定；情形复杂的，在30日内作出核定。对属于保险责任的，我们在与受益人达成给付保险金或保险费豁免的协议后10日内，履行给付保险金或保险费豁免义务。我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。前述损失是指根据中国人民银行公布的同时期的人民币活期存款基准利率计算的利息损失。对不属于保险责任的，我们自作出核定之日起3日内向受益人发出拒绝给付保险金或拒绝保险费豁免通知书并说明理由。我们在收到保险金给付或保险费豁免申请书及有关证明和资料之日起60日内，对给付保险金或保险费豁免的数额不能确定的，根据已有证明和资料可以确定的数额先予支付或豁免；我们最终确定给付保险金或保险费豁免的数额后，将支付或豁免相应的差额。
3.4诉讼时效	受益人向我们请求给付保险金或保险费豁免的诉讼时效期间为2年，自其知道或应当知道保险事故发生之日起计算。
4．保险费的支付	同一致。如果您被豁免保险费，在保险费约定支付日无需再支付当期保险费，该期保险费视为已经支付。
5．减保	
5.1减保	本附加险合同不得单独减保。您申请主险合同减保时，本附加险合同应同时减保，减保比例同主险合同，我们将退还减少的有效保险金额所对应的现金价值。减保后，本附加险合同期交保险费将按减保比例相应减少。
6．保险费自动垫交	
6.1保险费自动垫交	本附加险合同保险费自动垫交应与主险合同同时进行，且垫交规则及垫交期限均与主险合同一致。
7．合同终止与解除	
7.1合同终止	发生下列情形之一时，本附加险合同效力终止：(1)主险合同效力终止；(2)因本附加险条款的其他约定而效力终止。
7.2您解除合同的手续及风险	本附加险合同可与主险合同一并解除，但不得单独解除。如您在犹豫期后申请解除本附加险合同，请填写解除合同申请书并向我们提供下列资料：(1)保险合同；(2)您的有效身份证件。自我们收到解除合同申请书时起，本附加险合同终止。我们自收到解除合同申请书之日起30日内向您退还本附加险合同保险单的现金价值。您犹豫期后解除合同会遭受一定损失。
8．其他需要关注的事项	
8.1合同终止的特殊处理	(1)若被保险人身故或全残，我们按主险合同约定给付身故保险金或全残保险金，主险合同与本附加险合同同时终止的，除主险合同另有约定外，我们不退还本附加险合同保险单的现金价值或保险费。(2)本附加险合同与主险合同同时终止，但不符合任何保险金给付条件的，如按本附加险合同约定须退还本附加险合同保险单的现金价值或保险费，主险合同保险单的现金价值或保险费也同时退还。
8.2适用主险合同条款	下列事项，适用主险合同条款：(1)犹豫期(2)保险事故通知；(3)宽限期；(4)保单贷款；(5)效力中止；(6)效力恢复；(7)明确说明与如实告知；(8)我们合同解除权的限制；(9)未还款项；(10)合同内容变更；(11)联系方式变更；(12)争议处理。
8.3年龄错误	您在申请投保时，应将与有效身份证件相符的被保险人的出生日期在投保单上填明，如果发生错误按照下列方式办理：(1)您申报的被保险人年龄不真实，并且其真实年龄不符合本附加险合同约定投保年龄限制的，在保险事故发生之前我们有权解除合同，并向您退还本附加险合同保险单的现金价值。本条规定的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本附加险合同成立之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。(2)您申报的被保险人年龄不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您补交保险费。若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付。(3)您申报的被保险人年龄不真实，致使您实付保险费多于应付保险费的，我们会将多收的保险费退还给您。(4)您申报的被保险人年龄不真实，致使本附加险合同保险单的现金价值与实际不符的，我们有权根据被保险人的实际年龄调整。
9．重大疾病的定义	
9.1重大疾病的定义	本附加险合同所保障的重大疾病，是指被保险人在主险合同有效且本附加险合同有效期间内经专科医生明确诊断初次患下列疾病或初次达到下列疾病状态或在医院初次接受下列手术：
9.1.1恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其他部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：(1)原位癌；(2)相当于Binet分期方案A期程度的慢性淋巴细胞白血病；(3)相当于AnnArbor分期方案I期程度的何杰金氏病；(4)皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；(5)TNM分期为TNM期或更轻分期的前列腺癌；(6)感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。列至少三项条件：(1)典型临床表现，例如急性胸痛等；(2)新近的心电图改变提示急性心肌梗塞；(3)心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；(4)发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：(1)一肢或一肢以上肢体机能完全丧失；(2)语言能力或咀嚼吞咽能力完全丧失；(3)自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
9.1.4重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
9.1.5冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其他非开胸的介入手术、腔镜手术不在保障范围内。
9.1.6终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实施了肾脏移植手术。近躯干端）以上完全性断离。
9.1.8急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：(1)重度黄疸或黄疸迅速加重；(2)肝性脑病；(3)B超或其他影像学检查显示肝脏体积急速萎缩；(4)肝功能指标进行性恶化。
9.1.9良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：(1)实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；(2)实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
9.1.10慢性肝功能衰竭失代偿期	指因慢性肝脏疾病导致肝功能衰竭。须满足下列全部条件：(1)持续性黄疸；(2)腹水；(3)肝性脑病；(4)充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
9.1.11脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：(1)一肢或一肢以上肢体机能完全丧失；(2)语言能力或咀嚼吞咽能力完全丧失；(3)自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
9.1.12深度昏迷	指因疾病或意外伤害导致意识丧失,对外界刺激和体内需求均无反应,昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其他生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在保障范围内。
9.1.13双耳失聪	指因疾病或意外伤害导致双耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。申请理赔时，被保险人年龄必须在3周岁以上，并且须提供理赔当时的听力丧失诊断及检查证据。
9.1.14双目失明	指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：(1)眼球缺失或摘除；(2)矫正视力低于0.02（采用国际标准视力表，如果使用其他视力表应进行换算）；(3)视野半径小于5度。申请理赔时，被保险人年龄必须在3周岁以上，并且须提供理赔当时的视力丧失诊断及检查证据。
9.1.15瘫痪	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或意外伤害发生180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。术。
9.1.17严重阿尔茨海默病	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在保障范围内。
9.1.18严重脑损伤	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180天后，仍遗留下列一种或一种以上障碍：(1)一肢或一肢以上肢体机能完全丧失；(2)语言能力或咀嚼吞咽能力完全丧失；(3)自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。须满足下列全部条件：(1)药物治疗无法控制病情；(2)自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合征不在保障范围内。以上。体表面积根据中国新九分法计算。
9.1.21严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级IV级，且静息状态下肺动脉平均压超过30mmHg。
9.1.22严重运动神经元病	是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。
9.1.24重型再生障碍性贫血	指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足下列全部条件：(1)骨髓穿刺检查或骨髓活检结果支持诊断；(2)外周血象须具备以下三项条件：中性粒细胞绝对值0.510/L；网织红细胞1；血小板绝对值2010/L。
9.1.25主动脉手术	指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在保障范围内。
9.1.26肾髓质囊性病肾髓质囊性病的诊断须同时符合下列要求：	(1)肾髓质有囊肿、肾小管萎缩及间质纤维化等病理改变；(2)贫血、多尿及肾功能衰竭等临床表现；(3)诊断须由肾组织活检确定。心功能衰竭程度达到美国纽约心脏病学会心功能状态分级IV级。被保险人永久不可逆性的体力活动能力受限，不能从事任何体力活动。
9.1.28持续植物人状态	是指由脑外伤、缺氧持续状态、严重的脑炎或者某种神经毒素造成大脑皮层广泛性损害，而脑干功能相对保留所致的一种丧失生理、意识和交流功能后的临床状态，并且该状态已持续30天以上。患者无法从事主动或者有目的的活动，但保留了躯体生存的基本功能，如新陈代谢、生长发育等。
9.1.29全身性重症肌无力	重症肌无力是一种神经肌肉接头传递障碍所致的疾病，表现为局部或全身骨骼肌（特别是眼外肌）极易疲劳。疾病可以累及呼吸肌、上肢或下肢的近端肌群或全身肌肉，必须满足下列全部条件：(1)经药物治疗和胸腺切除治疗一年以上仍无法控制病情；(2)自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
9.1.30坏死性筋膜炎坏死性筋膜炎的诊断须同时符合下列要求：	(1)符合坏死性筋膜炎的一般临床表现；(2)细菌培养检出致病菌；(3)出现广泛性肌肉及软组织坏死，并导致身体受影响部位的功能永久不可逆性丧失。
9.1.31终末期肺病	指患有终末期肺病而出现慢性呼吸功能衰竭。须满足下列全部条件：(1)肺功能测试其FEV1持续低于1升；(2)病人血氧不足必须持续地进行输氧治疗；(3)动脉血气分析氧分压等于或低于55mmHg；(4)休息时出现呼吸困难。
9.1.32经输血导致的人类免疫缺陷病毒（HIV）感染	被保险人感染上人类免疫缺陷病毒（HIV）并且满足下列全部条件：(1)在本附加险合同生效日或最后复效日（以较迟者为准）后因输血而感染HIV；(2)提供输血治疗的输血中心或医院出具该项输血感染属医疗责任事故的报告，或者法院终审裁判为医疗责任；(3)受感染的被保险人不是血友病患者。在任何治愈艾滋病（AIDS）或阻止HIV病毒作用的疗法被发现以后，或能防止AIDS发生的医疗方法被研究出来以后，本保障将不再予以赔付。任何因其他传播方式（包括但不限于性传播或静脉注射毒品）导致的HIV感染不在保障范围内。良症（所有其他类型的肌营养不良症均不在保障范围内），已进行了至少90天的治疗，并提供肌肉活检和血CPK检测证实。该疾病须导致被保险人自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上，或者导致被保险人永久性的卧床，没有外部帮助无法起床。
9.1.34严重多发性硬化	多发性硬化为中枢神经系统白质多灶性脱髓鞘病变，病变有时累及灰质。多发性硬化必须明确诊断并由核磁共振（MRI）等影像学检验证实，而且已经造成永久的神经系统功能损害，导致被保险人持续180天无法独立完成下列基本日常生活活动之一：(1)移动：自己从一个房间到另一个房间；(2)进食：自己从已准备好的碗或碟中取食物放入口中。
9.1.35严重克隆病	克隆病是一种慢性肉芽肿性肠炎，具有特征性的克隆病病理组织学变化。诊断必须由病理检查结果证实。被保险人所患的克隆病必须已经造成瘘管形成并伴有肠梗阻或肠穿孔。
9.1.36严重哮喘	被保险人必须在过去两年内曾发生哮喘持续状态，并满足以下标准中的两项或两项以上标准：(1)运动耐受力永久并持续地减少并且轻微的运动能引起气促；(2)长期胸腔过度膨胀而导致胸腔畸形；(3)在家及在静息状态下需要吸氧；(4)持续的每天服用类固醇药物（至少持续6个月以上）。
9.1.37严重心肌炎	指心肌局限性或弥漫性的急性或慢性炎症病变，导致心脏功能障碍，达到美国纽约心脏病学会心功能状态分级IV级，且持续至少90天。
9.1.38严重溃疡性结肠炎	指伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变累及全结肠，表现为严重的血便和系统性症状体征，治疗通常采取全结肠切除和回肠造瘘术。溃疡性结肠炎必须根据组织病理学特点诊断，并且被保险人已经接受了结肠切除和回肠造瘘术。
9.1.39原发性硬化性胆管炎	指一种胆汁淤积综合征，其特征是肝内、肝外胆道因纤维化性炎症逐渐狭窄，并最终导致完全阻塞而发展为肝硬化。本病须经内镜逆行胰胆管造影等影像学检查证实，并须满足下列全部条件：(1)总胆红素和直接胆红素同时升高，血清ALP200U/L；(2)持续性黄疸病史；(3)出现胆汁性肝硬化或门脉高压。因肿瘤或胆管损伤等继发性的硬化性胆管炎不在保障范围内。
9.1.40急性坏死性胰腺炎	指胰酶在胰腺内激活后引起胰腺组织自身消化的急性化学性炎症。本病须经专科医生明确诊断，并已经实际实施了坏死组织清除、病灶切除或胰腺部分切除的手术治疗。因酒精作用所致的急性胰腺炎不在保障范围内。
9.1.41度房室传导阻滞	度房室传导指心房激动在房室交界区、房室束及其分支内发生阻滞，不能正常地传到心室的心脏传导性疾病，须满足下列所有条件：(1)心电图显示房室搏动彼此独立，心室率50次/分钟；(2)出现阿斯综合征或心力衰竭的表现；(3)必须持续性依赖心脏起搏器维持心脏正常功能，且已经放置心脏起搏器。
9.1.42肝豆状核变性（或称Wilson病）	指一种常染色体隐性遗传的铜代谢缺陷病，以不同程度的肝细胞损害、脑退行性病变和角膜边缘有铜盐沉着环为其临床特征，并须满足下列全部条件：(1)典型症状；(2)角膜色素环（KF环）；(3)血清铜和血清铜蓝蛋白降低，尿铜增加；(4)经皮做肝脏活检来定量分析肝脏铜的含量。
9.1.43因职业关系导致的人类免疫缺陷病毒（HIV）感染	被保险人在其常规职业工作过程中遭遇外伤，或者职业需要处理血液或者其他体液时感染上人类免疫缺陷病毒（HIV）。须满足下列全部条件：(1)感染必须是在被保险人正在从事其职业工作中发生，该职业必须属于以下列表内的职业；(2)必须提供被保险人在所报事故发生后的5天以内进行的检查报告，该报告必须显示被保险人血液HIV病毒阴性和/或HIV抗体阴性；(3)必须在事故发生后的6个月内证实被保险人体内存在HIV病毒或者HIV抗体，即血液HIV病毒阳性和/或HIV抗体阳性。职业限制如下所示:
9.1.44特发性慢性肾上腺皮质功能减退	指自身免疫性肾上腺炎（既往称：特发性肾上腺皮质萎缩）导致肾上腺萎缩和慢性肾上腺皮质功能减退。须满足下列全部条件：(1)明确诊断，符合所有以下诊断标准：血浆促肾上腺皮质激素（ACTH）水平测定大于100pg/ml；血浆和尿游离皮质醇及尿17羟皮质类固醇、17酮皮质类固醇测定、血浆肾素活性、血管紧张素II和醛固酮测定，显示为原发性肾上腺皮质功能减退症；促肾上腺皮质激素（ACTH）刺激试验显示为原发性肾上腺皮质功能减退症。(2)已经采用皮质类固醇替代治疗180天以上。肾上腺结核、HIV感染或艾滋病、感染、肿瘤所致的原发性肾上腺皮质功能减退和继发性肾上腺皮质功能减退不在保障范围内。
9.1.45侵蚀性葡萄胎（或称恶性葡萄胎）	该类疾病是指异常增生的绒毛组织浸润性生长侵入子宫肌层或转移至其他器官或组织的葡萄胎，并已经进行化疗或手术治疗的。
9.1.46脊髓灰质炎	指由于脊髓灰质炎病毒感染所致的瘫痪性疾病，临床表现为运动功能损害或呼吸无力。脊髓灰质炎必须明确诊断。本附加险合同仅对脊髓灰质炎造成的神经系统功能损害导致被保险人一肢或一肢以上肢体机能永久完全丧失的情况予以理赔。肢体机能永久完全丧失，指疾病确诊180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
9.1.47严重I型糖尿病	型糖尿病的特征为由于胰岛素分泌绝对不足引起严重胰岛素缺乏导致慢性血糖升高，需要依赖外源性胰岛素进行机体的葡萄糖代谢和维持生命。被保险人的型糖尿病必须诊断明确，而且有血胰岛素测定及血C肽或尿C肽测定结果支持诊断，并且已经持续性地接受外源性胰岛素注射治疗连续180天以上。
9.1.48系统性红斑狼疮（并发）型或以上狼疮性肾炎	系统性红斑狼疮是由多种因素引起，累及多系统的自身免疫性疾病。其特点是生成自身抗体对抗多种自身抗原。多见于育龄妇女。型或以上狼本附加险合同所指的系统性红斑狼疮仅限于累及肾脏（经肾脏活检确认的，符合WHO诊断标准定义型或型以上狼疮性肾炎）的系统性红斑狼疮。其他类型的红斑性狼疮，如盘状狼疮、仅累及血液及关节的狼疮不在保障范围内。世界卫生组织（WHO）狼疮性肾炎分型：
9.1.49非阿尔茨海默病所致严重痴呆	指因阿尔茨海默病以外的脑的器质性疾病造成脑功能衰竭导致永久不可逆性的严重痴呆，临床表现为明显的认知能力障碍、行为异常和社交能力减退。被保险人自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上，日常生活必须持续受到他人监护。导致痴呆的疾病必须明确诊断，并且有完整的临床、实验室和影像学检查结果证实。神经官能症，精神疾病及酒精中毒所致脑损害不在保障范围内。
9.1.50严重类风湿性关节炎	指广泛分布的慢性进行性多关节病变，表现为关节严重变形，侵犯至少三个主要关节（腕关节、肘关节、肩关节、踝关节、膝关节、髋关节）或关节组（如手的多个指间、掌指关节，足的多个足趾、跖趾关节等）。类风湿性关节炎须明确诊断，并已达到类风湿性关节炎功能活动分级（注）IV级的永久不可逆性关节功能障碍，且须满足下列全部条件：(1)晨僵；(2)对称性关节炎；(3)类风湿性皮下结节；(4)类风湿因子滴度升高；(5)X线显示严重的关节（软骨和骨）破坏和关节畸形。注：类风湿性关节炎功能活动分级：级：关节功能完整，一般活动无障碍。级：有关节不适或障碍，但尚能完成一半活动。级：功能活动明显受限，但大部分生活可自理。级：生活不能自理或卧床。
9.1.51胰腺移植	指因胰腺功能衰竭，已经实施了在全身麻醉下进行的胰腺的异体器官移植手术（供体必须是人体器官）。单纯胰岛移植、部分胰腺组织或细胞的移植不在保障范围内。
9.1.52埃博拉病毒感染	指埃博拉病毒感染导致的烈性传染病，并须满足下列全部条件：(1)实验室检查证实埃博拉病毒的存在；(2)从发病开始有超过30天的进行性感染症状。
9.1.53破裂脑动脉瘤夹闭手术	指因脑动脉瘤破裂造成蛛网膜下腔出血，被保险人实际接受了在全麻下进行的开颅动脉瘤夹闭手术。脑动脉瘤（未破裂）预防性手术、颅骨打孔手术、动脉瘤栓塞手术、血管内手术及其他颅脑手术不在保障范围内。
9.1.54丝虫病所致象皮肿	指因丝虫感染导致淋巴阻塞性出现严重淋巴水肿，达到国际淋巴学会淋巴水肿分期第期，临床表现为肢体象皮肿，患肢较健肢增粗30以上，日常生活不能自理。
9.1.55嗜铬细胞瘤	是指肾上腺或嗜铬外组织出现神经内分泌肿瘤，并分泌过多的儿茶酚胺类，需要确实进行手术以切除肿瘤。嗜铬细胞瘤的诊断必须由内分泌专科医生确定。
9.1.56系统性硬化病（硬皮病）	是指一种以皮肤、血管和内脏器官出现异常纤维化为特征的系统性结缔组织病，表现为进行性的皮肤和内脏器官的胶原化和纤维化，以及伴有皮肤和器官损害的阻塞性血管病（血管栓塞）。须提供下列一项或一项以上内脏器官受累的检查报告及诊疗记录：(1)肺脏：肺部病变进而发展为肺动脉高压、肺心病；(2)心脏：心室功能受损而导致的体力活动受限并至少达到美国纽约心脏病学会心功能状态分级级；(3)肾脏：肾脏受损导致出现肾功能不全。
9.1.57疯牛病	一种由动物传染而来的中枢神经系统变性性疾病，大脑呈海绵状改变伴神经元缺失和胶质化。临床表现为进行性痴呆、不随意运动及抽搐、行动困难等。疯牛病必须由权威医疗机构根据致病蛋白的发现而明确诊断。
9.1.58慢性复发性胰腺炎	指有腹痛等典型症状的胰腺炎反复发作，导致胰腺进行性破坏，并导致胰腺功能紊乱而导致严重糖尿病以及营养不良、恶液质。CT检查证实胰腺存在广泛钙化，且必须接受酶替代以及胰岛素替代治疗6个月以上。诊断必须由消化科专科医生确诊。酒精导致的慢性复发性胰腺炎不在保障范围内。
9.1.59斯蒂尔病	斯蒂尔病须满足下列全部条件：(1)因该病引致广泛性关节破坏，以致需要进行髋及膝关节置换；(2)由风湿病专科医生确定诊断。
9.1.60溶血性链球菌引起的坏疽	包围肢体或躯干的浅筋膜和/或深筋膜受到溶血性链球菌的感染，病情在短时间内急剧恶化，必须立刻进行手术及清创术。最后的诊断必须由微生物或病理学专家进行相关检查后证实。
9.1.61严重慢性缩窄性心包炎	指由于慢性心包炎症导致心包脏层和壁层广泛瘢痕粘连、增厚和钙化，心包腔闭塞，形成一个纤维瘢痕外壳，使心脏和大血管根部受压，妨碍心脏的舒张。必须经心脏专科医生明确诊断为慢性缩窄性心包炎，并且已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级级，且持续至少180天。被保险人永久不可逆性的体力活动能力受限，不能从事任何体力活动。
