question	answer
4.3.1身故保险金申请申请人申请身故保险金时，应提供下列证明文件和资料：	（1）理赔申请书；（2）保险合同；（3）申请人的法定有效身份证明及关系证明；（4）国家卫生行政部门认定的医疗机构、公安部门或其他相关机构出具的被保险人死亡证明；（5）申请人所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。保险金作为被保险人的遗产时，必须提供可证明合法继承权的相关权利文件。
4.3.2全残保险金申请申请人申请全残保险金时，应提供下列证明文件和资料：	（1）理赔申请书；（2）保险合同；（3）被保险人的法定有效身份证明；（4）申请人的法定有效身份证明及关系证明；（5）百年人寿认可的司法鉴定机构根据本合同关于全残的约定所出具的残疾程度鉴定书；（6）申请人所能提供的与确认保险事故的性质、原因、伤害程度等有关的其他证明和资料。
4.3.3重大疾病保险金、中症疾病保险金、轻症疾病保险金及重大疾病、中症疾病或轻症疾病豁免保险费申请	申请人申请重大疾病保险金、中症疾病保险金、轻症疾病保险金及重大疾病、中症疾病或轻症疾病豁免保险费时，应提供下列证明文件和资料：（1）理赔申请书；（2）保险合同；（3）被保险人法定有效身份证明；（4）申请人的法定有效身份证明及关系证明；（5）能够证明符合约定重大疾病、中症疾病、轻症疾病定义的百年人寿认可的医院出具的医学诊断书、医疗病历、检查报告以及其他医学证明文件或司法鉴定机构出具的法医鉴定报告；（6）申请人所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。
4.3.4委托他人代为申请	若申请人委托他人代为申请保险金，受委托人还应提供申请人亲笔签字的授权委托书、受委托人的法定有效身份证明等相关证明文件。
4.3.5提供补充材料	以上保险金申请的证明和资料不完整的，百年人寿将一次性书面通知申请人补充提供有关的证明和资料。
4.4保险金给付	（1）百年人寿在收到保险金给付申请书及合同约定的证明和资料后，将在5日内作出核定；情形复杂的，在30日内作出核定，但合同另有约定的除外。百年人寿应当将核定结果通知被保险人或者受益人；对属于保险责任的，在与被保险人或者受益人达成给付保险金的协议后10日内，履行给付保险金义务。本合同对给付保险金的期限有约定的，百年人寿应当按照约定履行给付保险金义务。（2）百年人寿未及时履行前款规定义务的，除支付保险金外，应当赔偿被保险人或者受益人因此受到的损失。（3）百年人寿依照前款的规定作出核定后，对不属于保险责任的，应当自作出核定之日起3日内向被保险人或者受益人发出拒绝给付保险金通知书，并说明理由。（4）百年人寿自收到给付保险金的请求和有关证明、资料之日起60日内，对给付保险金的数额不能确定的，应当根据已有证明和资料可以确定的数额先予支付；百年人寿最终确定给付保险金的数额后，应当支付相应的差额。
4.5法院宣告死亡的处理	如果被保险人在本合同有效期内失踪，而且被法院宣告死亡，百年人寿以判决书宣告之日为准，按本合同的约定给付身故保险金。如果被保险人在宣告死亡后重新出现或者确知其没有死亡，受益人或者其他领取保险金的人应于知道或应当知道之日起30日内，向百年人寿退还已收取的保险金。
4.6诉讼时效	申请人向百年人寿申请给付身故保险金的诉讼时效期间为5年，自其知道或应当知道保险事故发生之日起计算。申请人向百年人寿申请给付身故保险金以外的其他保险金的诉讼时效期间为2年，自其知道或应当知道保险事故发生之日起计算。
如何退保	
5.1犹豫期	自您签收本合同之日起享有15日的犹豫期。在此期间，请您认真审视本合同。如果您确定本合同与您的需求不相符，您可以书面提出解除本合同申请，您应将本合同、保险费发票原件以及您所能提供的其他与解除合同有关的材料提交给百年人寿。自您书面申请解除合同之日起，本合同正式解除，百年人寿自本合同生效之日起自始不承担保险责任，但无息退还您所交纳的保险费。
5.2您解除合同的手续	您在犹豫期后，可以书面通知要求解除本合同，并向百年人寿提供下列证明和资料：（1）保险合同原件或其他保险凭证；（2）解除合同申请书；（3）您的法定有效身份证明。自您书面申请解除合同之日零时起，本合同效力终止。百年人寿自接到上述证明文件和资料后30日内向您退还本合同的现金价值。您在犹豫期后解除合同会遭受一定损失。
还有哪些权益	
6.1保单贷款	若本合同有效且具有现金价值，您可以通过书面形式向百年人寿申请贷款。贷款金额最高不超过申请时现金价值净额的80。此外，每次贷款金额不得低于该次申请时百年人寿规定的最低金额，并且每次贷款期限最长不超过6个月。贷款利率按本合同约定利率计算，您可随时全部或部分偿还贷款本息。当未还贷款本息加上其他各项欠款达到本合同现金价值时，从次日零时起，本合同效力中止。
7.1合同构成	本合同是您与百年人寿约定保险权利义务关系的协议，包括本保险条款、保险单或其他保险凭证、投保书副本、与本合同有关的投保文件、合法有效的声明、批注、批单及其他您与百年人寿共同认可的书面协议。若上述构成本合同的文件正本需留百年人寿存档，则其复印件或电子影像印刷件亦视为本合同的构成部分，其效力与正本相同；若复印件或电子影像印刷件的内容与正本不同时，则以正本为准。您交付首期保险费，百年人寿核保通过并签发保险单。合同生效日期在保险单上载明。百年人寿承担的保险责任从载于保险单上的生效日零时开始。
7.3合同效力中止与恢复	在本合同效力中止期间，百年人寿不承担保险责任。本合同效力中止后2年内，您可以申请恢复合同效力。您应填写复效申请书，百年人寿会要求您提供被保险人的健康声明书、体检报告书及其他相关证明文件，百年人寿会对材料进行审核，做出是否同意复效的决定。经双方达成复效协议，自您补交保险费及利息（按本合同约定利率计算）和其他未还款项的次日零时起，合同效力恢复。自本合同效力中止之日起满2年双方未达成复效协议的，本合同效力终止，百年人寿向您退还本合同的现金价值。
7.4合同效力终止	有下列情况之一时，本合同的效力终止：（1）被保险人身故或全残；（2）本合同满期、撤销、解除、退保；（3）本合同效力中止后未复效；（4）本合同规定的其他合同效力终止的情形。本合同效力终止后，除另有规定外，百年人寿不退还本合同的现金价值或已交的保险费。
7.5年龄性别错误	您在申请投保时，应将与法定有效身份证明相符的被保险人的出生日期和性别在投保书上填明，如果发生错误按照下列方式办理：（1）您申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限制的，在保险事故发生之前百年人寿有权解除合同，并向您退还本合同现金价值。百年人寿行使合同解除权适用本合同7.6明确说明与如实告知中合同解除权限制的规定。（2）您申报的被保险人年龄或性别不真实，致使您实交保险费少于应交保险费的，百年人寿有权更正并要求您补交保险费。若已经发生保险事故，百年人寿在给付保险金时按实交保险费和应交保险费的比例给付。（3）您申报的被保险人年龄或性别不真实，致使您实交保险费多于应交保险费的，百年人寿会将多收的保险费无息退还给您。
7.6明确说明与如实告知	订立本合同时，百年人寿会向您明确说明本合同的条款内容，特别是免除责任条款内容。百年人寿会就您、被保险人或受益人的有关情况提出书面询问，您应当如实告知。如果您故意或因重大过失不履行如实告知义务，足以影响百年人寿决定是否同意承保或者提高保险费率的，百年人寿有权解除本合同。对于故意不履行如实告知义务的，百年人寿对本合同解除前发生的保险事故，不承担给付保险金的责任，并不退还保险费。因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，百年人寿对本合同解除前发生的保险事故，不承担给付保险金的责任，但退还保险费。上述合同解除权自百年人寿知道有解除事由之日起，经过30日不行使而消灭。自本合同成立之日起超过2年的，百年人寿不得解除合同；发生保险事故的，百年人寿承担给付保险金的责任；百年人寿在合同订立时已经知道未如实告知的情况的，百年人寿不得解除合同；发生保险事故的，百年人寿承担给付保险金的责任。
7.7未还款项	百年人寿在给付各项保险金、退还现金价值或返还保险费时，如果您有欠交的保险费（含宽限期内欠交的保险费）、未偿还的保单贷款及利息或其他未还清款项，百年人寿会在扣除上述欠款及应付利息后给付。应付利息按本合同约定利率计算，但本合同另有约定的除外。
7.8合同内容变更	在本合同有效期内，经与百年人寿协商一致，您可以变更本合同的有关内容。变更本合同的，应当由百年人寿在保险单或者其他保险凭证上批注或者附贴批单，或者由您与百年人寿订立变更的书面协议。若被保险人身故，百年人寿不接受本合同任何内容（包括本合同的权益转让及身故保险金受益人变更等）的变更申请。
7.9地址变更	为了保障您的合法权益，您的住所或通讯地址变更时，请及时以书面形式或双方认可的其他形式通知百年人寿。若您未以书面形式或双方认可的其他形式通知百年人寿，百年人寿按本合同载明的最后住所或通讯地址发送的有关通知，均视为已送达给您。
7.10争议处理	本合同履行过程中，双方发生争议不能协商解决的，可以达成仲裁协议通过仲裁解决，也可以依法向人民法院起诉。
重大疾病	
8.1重大疾病范围	本合同所指的重大疾病在本合同中有确定的含义，不仅包括部分一般意义上的重大疾病，还包括某些重大手术，本合同所指的重大疾病可能与临床医学所指的重大疾病在概念和范围上有所不同，百年人寿将在本合同重大疾病定义中详细列明，您投保本合同即表明认可并遵从本合同中对重大疾病的定义。
8.2重大疾病定义	本合同所指重大疾病，是被保险人发生经百年人寿认可的医院的专科医生明确诊断，符合以下定义所述条件的疾病、疾病状态或手术，共100种。（重大疾病定义中的第8.2.1至8.2.25项采用了中国保险行业协会发布的重大疾病保险的疾病定义使用规范中的疾病定义，如中国保险行业协会或保险监管机关对重大疾病保险的疾病定义进行调整，百年人寿会相应调整。）重大疾病分组、名称及定义如下：
8.2.1恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其它部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在本保障范围内：（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为TNM期或更轻分期的前列腺癌；（6）感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。
8.2.2急性心肌梗塞	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：（1）典型临床表现，例如急性胸痛等；（2）新近的心电图改变提示急性心肌梗塞；（3）心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；（4）发病90日后，经检查证实左心室功能降低，如左心室射血分数低于50。
8.2.3脑中风后遗症	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180日后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
8.2.4重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
8.2.5冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其它非开胸的介入手术、腔镜手术不在本保障范围内。
8.2.6终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90日的规律性透析治疗或实施了肾脏移植手术。
8.2.7多个肢体缺失	指因疾病或意外伤害导致二个或二个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
8.2.8急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足以下所有条件：（1）重度黄疸或黄疸迅速加重；（2）肝性脑病；（3）B超或其它影像学检查显示肝脏体积急速萎缩；（4）肝功能指标进行性恶化。
8.2.9良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：（1）实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；（2）实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在本保障范围内。
8.2.10慢性肝功能衰竭失代偿期	指因慢性肝脏疾病导致肝功能衰竭，须满足以下所有条件：（1）持续性黄疸；（2）腹水；（3）肝性脑病；（4）充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在本保障范围内。
8.2.11脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180日后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
8.2.12深度昏迷	指因疾病或意外伤害导致意识丧失，对外界刺激和体内需求均无反应，昏迷程度按照格拉斯哥昏迷分级(Glasgowcomascale)结果为5分或5分以下，且已经持续使用呼吸机及其它生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在本保障范围内。
8.2.13双耳失聪	指因疾病或意外伤害导致双耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。本合同仅对3周岁以上的被保险人予以理赔。先天性疾病所致的听力丧失不在本保障范围内。
8.2.14双目失明	指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；（3）视野半径小于5度。本合同仅对3周岁以上的被保险人予以理赔。先天性疾病所致的视力丧失不在本保障范围内。
8.2.15瘫痪	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180日后或意外伤害发生180日后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
8.2.16心脏瓣膜手术	指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。
8.2.17严重阿尔茨海默病	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在本保障范围内。
8.2.18严重脑损伤	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180日后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
8.2.19严重帕金森病	是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足以下所有条件：（1）药物治疗无法控制病情；（2）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合症不在本保障范围内。
8.2.20严重度烧伤	指烧伤程度为度，且度烧伤面积达到全身体表面积的20或20以上。体表面积根据中国新九分法计算。
8.2.21严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级IV级，且静息状态下肺动脉平均压超过30mmHg。
8.2.22严重运动神经元病	是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。
8.2.23语言能力丧失	指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在本保障范围内。本合同仅对3周岁以上的被保险人予以理赔。先天性失聪导致的语言能力丧失不在本保障范围内。
8.2.24重型再生障碍性贫血	指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足以下所有条件：（1）骨髓穿刺检查或骨髓活检结果支持诊断；（2）外周血象须具备以下三项条件：中性粒细胞绝对值0.510；网织红细胞1；血小板绝对值2010/L。
8.2.25主动脉手术	指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在本保障范围内。
8.2.26严重心肌病	指被保险人因心肌病导致慢性心功能损害造成永久不可逆性的心功能衰竭。心功能衰竭程度达到纽约心脏病学会的心功能分级标准之心功能IV级。被保险人永久不可逆性的体力活动能力受限，不能从事任何体力活动。
8.2.27慢性呼吸功能衰竭	慢性肺部疾病导致永久不可逆性的慢性呼吸功能衰竭。慢性呼吸功能衰竭必须明确诊断且满足以下所有条件：（1）休息时出现呼吸困难；（2）动脉血氧分压（PaO2）50mmHg；（3）动脉血氧饱和度（SaO2）80；（4）因缺氧必须接受持续的输氧治疗。发性硬化必须明确诊断，并且已经造成永久不可逆的神经系统功能损害。永久不可逆的神经系统损害指被保险人持续180天无法独立完成下列基本日常生活活动之一：（1）移动：自己从一个房间到另一个房间；（2）进食：自己从已准备好的碗或碟中取食物放入口中。
8.2.29职业原因致人类免疫缺陷病毒（HIV）感染	被保险人的职业归属于下列职业列表内的职业，在其常规职业工作过程中遭遇外伤，或者职业需要处理血液或者其他体液时感染上人类免疫缺陷病毒（HIV）。必须满足以下所有条件：（1）感染必须是在被保险人正在从事其职业工作中发生；（2）血清转化必须出现在事故发生后的6个月以内；（3）必须提供被保险人在所报事故发生后的5天以内进行的检查报告，该报告必须显示被保险人血液HIV病毒阴性和/或HIV抗体阴性；（4）必须在事故发生后的12个月内证实被保险人体内存在HIV病毒或者HIV抗体。在任何治愈艾滋病（AIDS）或阻止HIV病毒作用的疗法被发现以后，或能防止AIDS发生的医疗方法被研究出来以后，本保障将不再予以赔付。任何因其他传播方式（包括：输血、性传播或静脉注射毒品）导致的HIV感染不在本保障范围内。百年人寿必须拥有获得使用被保险人的所有血液样本的权利和能够对这些样本进行独立检验的权利。
8.2.30严重溃疡性结肠炎	本合同所保障的溃疡性结肠炎是指伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变累及全结肠，表现为严重的血便和系统性症状体征，治疗通常采取全结肠切除和回肠造瘘术。溃疡性结肠炎必须根据组织病理学特点诊断，并且被保险人已经接受了结肠切除和回肠造瘘术。
8.2.31严重全身性重症肌无力	重症肌无力是一种神经肌肉接头传递障碍所致的疾病，表现为局部或全身骨骼肌（特别是眼外肌）极易疲劳。疾病可以累及呼吸肌、上肢或下肢的近端肌群或全身肌肉，必须满足下列所有条件：（1）经药物治疗和胸腺切除治疗一年以上仍无法控制病情；（2）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
8.2.32严重类风湿性关节炎	类风湿性关节炎为广泛分布的慢性进行性多关节病变，表现为关节严重变形，侵犯至少三个主要关节或关节组如：双手（多手指）关节、双足（多足趾）关节、双腕关节、双膝关节和双髋关节。类风湿性关节炎必须明确诊断并且已经达到类风湿性关节炎功能分类IV级的永久不可逆性关节功能障碍（生活不能自理，且丧失活动能力）。美国风湿病学会类风湿性关节炎分级：I级：关节能自由活动，能完成平常的任务而无妨碍。II级：关节活动中度限制，一个或几个关节疼痛不适，但能料理日常生活。级：关节活动显著限制，不能胜任工作，料理生活也有困难。IV级：大部分或完全失去活动能力，病人长期卧床或依赖轮椅，生活不能自理。
8.2.33脊髓灰质炎后遗症	脊髓灰质炎是由于脊髓灰质炎病毒感染所致的瘫痪性疾病，临床表现为运动功能损害或呼吸无力。脊髓灰质炎必须明确诊断。本合同仅对脊髓灰质炎造成的神经系统功能损害导致被保险人一肢或一肢以上肢体机能永久完全丧失的情况予以理赔。肢体机能永久完全丧失，指疾病确诊180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
8.2.34输血原因致人类免疫缺陷病毒（HIV）感染	被保险人因输血感染上人类免疫缺陷病毒（HIV）并且满足以下所有条件：（1）在保障起始日或复效日之后，被保险人因输血而感染HIV；（2）提供输血治疗的输血中心或医院出具该项输血感染属医疗责任事故的报告，或者法院终审裁定为医疗责任；（3）受感染的被保险人不是血友病患者。在任何治愈艾滋病（AIDS）或阻止HIV病毒作用的疗法被发现以后，或能防止AIDS发生的医疗方法被研究出来以后，本保障将不再予以赔付。任何因其他传播方式（包括：性传播或静脉注射毒品）导致的HIV感染不在本保障范围内。百年人寿必须拥有获得使用被保险人的所有血液样本的权利和能够对这些样本进行独立检验的权利。
8.2.35严重克隆病	克隆病是一种慢性肉芽肿性肠炎，具有特征性的克隆病病理组织学变化。诊断必须由病理检查结果证实。被保险人所患的克隆病必须已经造成瘘管形成并伴有肠梗阻或肠穿孔。
8.2.36肌营养不良症	肌营养不良症是一组遗传性肌肉变性性病变，临床特征为与神经系统无关的肌肉无力和肌肉萎缩。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
8.2.37破裂脑动脉瘤开颅夹闭手术	指因脑动脉瘤破裂造成蛛网膜下腔出血，被保险人实际接受了在全麻下进行的开颅脑动脉瘤夹闭手术。脑动脉瘤（未破裂）预防性手术、颅骨打孔手术、动脉瘤栓塞手术、血管内手术及其他颅脑手术不在本保障范围内。
