question	answer
2.4责任免除	因下列情形之一，导致被保险人患轻症重疾或重大疾病的，我们不承担给付轻症重疾保险金、重大疾病保险金以及轻症重疾豁免保险费的责任：（1）投保人对被保险人的故意杀害、故意伤害；（2）被保险人故意自伤、故意犯罪或抗拒依法采取的刑事强制措施；（3）被保险人主动吸食或注射毒品；（4）被保险人酒后驾驶，无合法有效驾驶证驾驶，或驾驶无有效行驶证的机动车；（5）被保险人感染艾滋病病毒或患艾滋病（见11.3）期间（本附加合同另有约定的除外）；（6）遗传性疾病（见11.4），先天性畸形、变形或染色体异常（见11.5）；（7）战争、军事冲突、暴乱或武装叛乱；（8）核爆炸、核辐射或核污染。发生上述第（1）项情形导致被保险人患轻症重疾或重大疾病的，本附加合同效力终止，我们向被保险人退还本附加合同当时的现金价值。发生上述其他情形导致被保险人患轻症重疾或重大疾病的，本附加合同效力终止，我们向您退还本附加合同当时的现金价值。
重大疾病	
3	
3.1轻症重疾的范围	本附加合同所指的轻症重疾在本附加合同中有确定的含义，我们将在本附加合同轻症重疾定义中详细列明，您投保本附加合同即表明认可并遵从本附加合同中对轻症重疾的定义。233
3.2轻症重疾的定义	以上各种轻症重疾须我们认可的医院专科医生明确诊断，且符合以下定义：
3.2.1非危及生命的恶性病变	指经组织病理学检查被明确诊断为下列恶性病变，并且接受了相应的治疗：（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为TNM期或更轻分期的前列腺癌。
3.2.2单侧肺脏切除	指因疾病或意外事故实际实施的一侧肺脏切除术。肺脏部分切除手术和肺脏捐献引起的手术不在保障范围内。234
3.2.3肝叶切除	指因疾病或意外事故实际实施的肝脏部分切除术，手术须有至少一个完整的肝叶切除。因酗酒导致的肝脏损伤不在保障范围内。
3.2.4双侧卵巢或睾丸切除术	指为治疗疾病实际实施了经腹部切开或腹腔镜进行的双侧卵巢或睾丸完全切除手术。部分卵巢，部分睾丸切除或变性手术不在保障范围。
3.2.5心包膜切除术	因心包膜疾病导致已实际实施心包膜切除术或已实际实施任何需要心脏小切口技术的手术。手术必须由我们认可的医院心脏科专科医生认为是医疗必须的情况下进行。
3.2.6冠状动脉介入手术	为了治疗明显的冠状动脉狭窄性疾病，首次实际实施了冠状动脉球囊扩张成形术、冠状动脉支架植入术或激光冠状动脉成形术。明显的冠状动脉狭窄是指，经我们认可的医院心脏科专科医生根据冠状动脉造影检查结果确诊，四支主要血管（左冠状动脉主干、前降支、左旋支和右冠状动脉）中的至少一支血管管腔直径减少75以上。前降支、左旋支及右冠状动脉的分支血管的狭窄不在保障范围内。
3.2.7心脏瓣膜介入手术	为了治疗心脏瓣膜疾病，实际实施了非开胸的经胸壁打孔内镜手术或经皮经导管介入手术进行的心脏瓣膜置换或修复手术。
3.2.8主动脉介入手术	为了治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。
3.2.9颈动脉血管成形术或内膜切除	指根据颈动脉造影检查结果，确诊一条或以上颈动脉存在严重狭窄性病变（至少一支血管管腔直径减少50以上）。本疾病须经我们认可的医院专科医生明确诊断，同时必须已经实际实施以下手术之一以减轻症状：（1）实际实施动脉内膜切除术；（2）实际实施血管介入治疗，例如血管成形术、进行植入支架或动脉粥样瘤清除手术。
3.2.10脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤	指经头颅断层扫描（CT）、核磁共振（MRI）或其他影像学检查被确诊为下列病变，并实际实施了手术或放射治疗：（1）脑垂体瘤；（2）脑囊肿；（3）脑动脉瘤、脑血管瘤。
3.2.11早期运动神经性疾病	是一组中枢神经系统运动神经元的进行性变性疾病，进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力严重丧失，无法独立完成六项基本日常生活活动（见11.6）中的两项或两项以上。
3.2.12中度帕金森病	是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足下列全部条件：（1）药物治疗无法控制病情；（2）自主生活能力严重丧失，无法独立完成六项基本日常生活活动中的两项或两项以上。继发性帕金森综合征不在保障范围内。继发于酒精，毒品或药物滥用不在保障范围内。
3.2.13中度瘫痪	指因疾病或者意外伤害导致一肢肢体机能永久完全丧失。肢体机能永久完全丧235失，指疾病确诊180天后或意外伤害发生180天后，该肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。肢体是指包括肩关节的整个上肢或包括髋关节的整个下肢。自我伤害、局部瘫痪、病毒感染后的临时瘫痪或由于心理疾病造成的机能丧失不在保障范围内。
3.2.14深度昏迷48小时	指因疾病或意外伤害导致意识丧失，对外界刺激和体内需求均无反应，昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为8分或8分以下，且已经持续使用呼吸机及其它生命维持系统达到48小时。因酗酒或药物滥用导致的深度昏迷不在保障范围内。
3.2.15中度阿尔茨海默病	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力严重丧失，无法独立完成六项基本日常生活活动中的两项或两项以上。以下情况不在保障范围内：（1）与酒精，药物滥用或获得性免疫缺陷综合征（AIDS）相关的痴呆；（2）神经官能症和精神疾病。
3.2.16脑外伤开颅手术	指因头部遭受机械性外力，引起脑重要部位损伤，并实际实施了全麻下颅骨切开颅内血肿清除术（颅骨钻孔术除外）。
3.2.17植入大脑内分流器	指为缓解已升高的脑脊液压力而确实已在脑室进行分流器植入手术。诊断及治疗均须在我们认可的医院内由脑神经科专科医生认为是医疗必须的情况下进行。
3.2.18结核性脊髓炎	指因结核杆菌引起的脊髓炎，导致永久性神经系统功能中度障碍，即疾病首次确诊180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体肌力级或级以下的运动功能障碍；（2）自主生活能力部分丧失，无法独立完成六项基本日常生活活动中的两项或两项以上。该诊断必须由我们认可的医院的神经专科医生证实，并必须由检查证明为结核性脊髓炎。
3.2.19胆道重建手术	指因疾病或胆道创伤导致接受涉及胆总管小肠吻合术的胆道重建手术。手术必须在我们认可的医院专科医生认为是医疗必须的情况下进。胆道闭锁并在保障范围内。
3.2.20单个肢体缺失	指因疾病或意外伤害导致一个肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
3.2.21出血性登革热	出血性登革热须出现全部四种症状，包括发高烧、出血现象、肝肿大和循环衰竭（登革热休克综合症即符合WHO登革热第级及第级）。出血性登革热的诊断必须由我们认可的医院专科医生证实。非出血性登革热不在保障范围内。
3.2.22中度溃疡性结肠炎	指伴有致命性电解质紊乱及肠道肿胀及有肠破裂的风险的大肠（结肠及直肠）粘膜炎症，但未达到本附加合同所指3.4重大疾病的定义中3.4.1.34严重溃疡性结肠炎的标准。本疾病所指的中度溃疡性结肠炎须满足下列所有条件：（1）须经由内窥镜检查证实该疾病侵犯全部结肠及直肠及活检病理学组织切片236检查证实为溃疡性结肠炎；（2）经专科医生以类固醇或免疫抑制剂连续治疗6个月。诊断及治疗均须由我们认可的医院专科医生认为是医疗必须的情况下进行。
3.2.23腔静脉过滤器植入术	指经我们认可的医院的专科医生证明有反复肺栓塞发作及抗凝治疗无效而必须接受手术植入腔静脉过滤器。理赔时需提供完整病历及手术记录以证明植入腔静脉过滤器有必要性及实际实施行了手术。
3.2.24中度肌营养不良症	指一组原发于肌肉的遗传性疾病，临床表现为与神经系统无关的肌肉无力和肌肉萎缩。须满足下列全部条件：（1）肌肉组织活检结果满足肌营养不良症的肌肉细胞变性、坏死等阳性改变；（2）自主生活能力严重丧失，无法独立完成六项基本日常生活活动中的两项或两项以上。
3.2.25视力严重受损	指因疾病或意外伤害导致双目视力永久不可逆（见11.7）性丧失，须满足下列全部条件：（1）双眼中较好眼矫正视力低于0.1（采用国际标准视力表，如果使用其他视力表应进行换算）；（2）视野半径小于20度。白内障导致的视力受损不在本附加合同保障范围内。申请理赔时，被保险人年龄必须在3周岁以上，并且须提供理赔当时的视力严重受损诊断及检查证据。
3.2.26较小面积III度烧伤	指烧伤程度为度，且度烧伤面积达到全身体表面积的10（百分之十）但少于20（百分之二十）。体表面积根据中国新九分法计算。若被保险人已符合重大疾病严重度烧伤给付标准的，则不在本疾病保障范围内。
3.2.27人工耳蜗植入术	指由于耳蜗的永久损害而实际实施了人工耳蜗植入手术。须在我们认可的医院专科医生认为是医疗必须的情况下进行，且在植入手术之前已经符合下列全部条件：（1）双耳持续12个月以上重度感音神经性耳聋；（2）使用相应的听力辅助设备效果不佳。
3.2.28因意外毁容而施行的面部整形	指为修复意外伤害或暴力袭击造成的面部毁损，实际实施了在全身麻醉的情况下，由我们认可的医院整形外科专科医生实施的对严重缺陷、缺失、损害或变形的面部形态和结构进行修复或重建的面部整形手术。面部整形手术必须在意外伤害后的180天内实施。因面部外伤后遗留的线条状瘢痕及色素沉着而施行的手术不在保障范围内。意外伤害必须满足下列全部条件：（1）由外在暴力引起并且造成表面可视性伤口和面部骨结构损害的，或面部皮肤三度或全层意外烧伤；（2）是造成面部毁损的直接和独立的原因。
3.2.29单眼失明	指因疾病或意外伤害导致单眼视力永久不可逆性丧失，须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换237算）；（3）视野半径小于5度。
3.2.30糖尿病视网膜晚期增生性病变	指因糖尿病而并发视网膜晚期增生性血管病变，并必须符合下列所有条件：（1）确诊糖尿病视网膜病变时已患有糖尿病；（2）双眼最佳矫正视力低于0.3（采用国际标准视力表，如果使用其他视力表应进行换算）；（3）已实际实施了激光治疗等以改善视力障碍；（4）糖尿病视网膜病变的诊断、视力障碍的程度及治疗的医疗之必要性必须由我们认可的医院眼科专科医生确定。
3.3重大疾病的范围	本附加合同所指的重大疾病在本附加合同中有确定的含义，不仅包括部分一般意义上的重大疾病，还包括某些重大手术，本附加合同所指的重大疾病可能与临床医学所指的重大疾病在概念和范围上有所不同，我们将在本附加合同重大疾病定义中详细列明，您投保本附加合同即表明认可并遵从本附加合同中对重大疾病的定义。在本附加合同有效期内，被保险人年满18周岁前，我们保障的重大疾病如下所示：1恶性肿瘤36急性坏死性胰腺炎不包括酒精作用所致2急性心肌梗塞37弥漫性血管内凝血3脑中风后遗症38肾髓质囊性病4重大器官移植术或造血干细胞移植术39严重肌营养不良症5冠状动脉搭桥术（或称冠状动脉旁路40侵蚀性葡萄胎（或称恶性葡萄胎）移植术）41胰腺移植6终末期肾病（或称慢性肾功能衰竭尿42严重冠心病毒症期）43破裂脑动脉瘤夹闭手术7多个肢体缺失44嗜铬细胞瘤8急性或亚急性重症肝炎45肺淋巴管肌瘤病9良性脑肿瘤46非阿尔茨海默病所致严重痴呆10慢性肝功能衰竭失代偿期47严重克隆症11脑炎后遗症或脑膜炎后遗症48肝豆状核变性12深度昏迷49小肠移植13双耳失聪50严重自身免疫性肝炎14双目失明51进行性核上性麻痹15瘫痪52颅脑手术16心脏瓣膜手术53三度房室传导阻滞17严重阿尔茨海默病54严重肠道疾病并发症18严重脑损伤55雷伊氏综合症19严重帕金森病56胰岛素依赖型糖尿病20严重度烧伤57严重骨髓异常增生综合征21严重原发性肺动脉高压58坏死性筋膜炎22严重运动神经元病59因职业关系导致的人类免疫缺陷病毒23语言能力丧失（HIV）感染24重型再生障碍性贫血60严重主动脉夹层血肿手术25主动脉手术61细菌性脑脊髓膜炎后遗症23826植物人状态62严重获得性或继发性肺泡蛋白质沉积症27原发性硬化性胆管炎63严重结核性脑膜炎28埃博拉病毒感染64严重原发性骨髓纤维化29严重的心肌炎65严重感染性心内膜炎30重症肌无力66重症手足口病31系统性硬皮病67脊髓灰质炎导致的永久性肢体瘫痪32象皮病68川崎病导致的冠状动脉瘤33慢性肾上腺皮质功能衰竭69严重幼年型类风湿关节炎（或称斯蒂尔34严重溃疡性结肠炎氏病）35自体造血干细胞移植术70严重的原发性心肌病在本附加合同有效期内，被保险人年满18周岁后，我们保障的重大疾病如下所示：1恶性肿瘤36急性坏死性胰腺炎不包括酒精作用所致2急性心肌梗塞37弥漫性血管内凝血3脑中风后遗症38肾髓质囊性病4重大器官移植术或造血干细胞移植术39严重肌营养不良症5冠状动脉搭桥术（或称冠状动脉旁路40侵蚀性葡萄胎（或称恶性葡萄胎）移植术）41胰腺移植6终末期肾病（或称慢性肾功能衰竭尿42严重冠心病毒症期）43破裂脑动脉瘤夹闭手术7多个肢体缺失44嗜铬细胞瘤8急性或亚急性重症肝炎45肺淋巴管肌瘤病9良性脑肿瘤46非阿尔茨海默病所致严重痴呆10慢性肝功能衰竭失代偿期47严重克隆症11脑炎后遗症或脑膜炎后遗症48肝豆状核变性12深度昏迷49小肠移植13双耳失聪50严重自身免疫性肝炎14双目失明51进行性核上性麻痹15瘫痪52颅脑手术16心脏瓣膜手术53三度房室传导阻滞17严重阿尔茨海默病54严重肠道疾病并发症18严重脑损伤55雷伊氏综合症19严重帕金森病56胰岛素依赖型糖尿病20严重度烧伤57严重骨髓异常增生综合征21严重原发性肺动脉高压58坏死性筋膜炎22严重运动神经元病59因职业关系导致的人类免疫缺陷病毒23语言能力丧失（HIV）感染24重型再生障碍性贫血60严重主动脉夹层血肿手术25主动脉手术61细菌性脑脊髓膜炎后遗症26植物人状态62严重获得性或继发性肺泡蛋白质沉积症27原发性硬化性胆管炎63严重结核性脑膜炎28埃博拉病毒感染64严重原发性骨髓纤维化29严重的心肌炎65严重感染性心内膜炎30重症肌无力66多发性硬化导致的神经系统功能永久性23931系统性硬皮病损害32象皮病67经输血导致的人类免疫缺陷病毒（HIV）33慢性肾上腺皮质功能衰竭感染34严重溃疡性结肠炎68终末期肺病35自体造血干细胞移植术69严重类风湿性关节炎70系统性红斑狼疮
3.4重大疾病的定义	以上各种重大疾病须我们认可的医院专科医生明确诊断，且符合以下定义：
3.4.165种重大疾病定义	前25种重大疾病定义完全采用了中国保险行业协会发布的重大疾病保险的疾病定义使用规范中的疾病定义，其他为本公司增加的疾病:
3.4.1.1恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其它部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在恶性肿瘤保障范围内：（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为TNM期或更轻分期的前列腺癌；（6）感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。
3.4.1.2急性心肌梗塞	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：（1）典型临床表现，例如急性胸痛等；（2）新近的心电图改变提示急性心肌梗塞；（3）心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；（4）发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。
3.4.1.3脑中风后遗症	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失（见11.8）；（2）语言能力或咀嚼吞咽能力完全丧失（见11.9）；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
3.4.1.4重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，实际实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，实际实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。2310
3.4.1.5冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其它非开胸的介入手术、腔镜手术不在保障范围内。
3.4.1.6终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实际实施了肾脏移植手术。
3.4.1.7多个肢体缺失	指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
3.4.1.8急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：（1）重度黄疸或黄疸迅速加重；（2）肝性脑病；（3）B超或其它影像学检查显示肝脏体积急速萎缩；（4）肝功能指标进行性恶化。
3.4.1.9良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：（1）实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；（2）实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
3.4.1.10慢性肝功能衰竭失代偿期	指因慢性肝脏疾病导致肝功能衰竭,须满足下列全部条件：（1）持续性黄疸；（2）腹水；（3）肝性脑病；（4）充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
3.4.1.11脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
3.4.1.12深度昏迷	指因疾病或意外伤害导致意识丧失，对外界刺激和体内需求均无反应，昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其它生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在保障范围内。2311
3.4.1.13双耳失聪	指因疾病或意外伤害导致双耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。被保险人申请理赔时年龄必须在3周岁以上，并且提供理赔当时的听力丧失诊断及检查证据。
3.4.1.14双目失明	指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；（3）视野半径小于5度。被保险人申请理赔时年龄必须在3周岁以上，并且提供理赔当时的视力丧失诊断及检查证据。
3.4.1.15瘫痪	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或意外伤害发生180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
3.4.1.16心脏瓣膜手术	指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。
3.4.1.17严重阿尔茨海默病	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI)或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在保障范围内。
3.4.1.18严重脑损伤	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI)或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
3.4.1.19严重帕金森病	是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足下列全部条件：（1）药物治疗无法控制病情；（2）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合征不在保障范围内。
3.4.1.20严重度烧伤	指烧伤程度为度，且度烧伤面积达到全身体表面积的20或20以上。体表面积根据中国新九分法计算。2312
3.4.1.21严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级IV级，且静息状态下肺动脉平均压超过3OmmHg。
3.4.1.22严重运动神经元病	是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。
3.4.1.23语言能力丧失	指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。被保险人申请理赔时年龄必须在3周岁以上，并且提供理赔当时的语言能力丧失诊断及检查证据。
3.4.1.24重型再生障碍性贫血	指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足下列全部条件：（1）骨髓穿刺检查或骨髓活检结果支持诊断；（2）外周血象须具备所有三项条件：中性粒细胞绝对值0.510/L；网织红细胞1；血小板绝对值2010/L。
3.4.1.25主动脉手术	指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在保障范围内。
3.4.1.26植物人状态	指由于意外事故或疾病引起的大脑和脑干严重损害导致完全永久性的对自身和环境的意识丧失和中枢神经系统功能丧失，仅残存植物神经功能的疾病状态。诊断必须明确，并且具有严重脑损害的证据。植物人状态必须持续180天以上方可申请理赔。
3.4.1.27原发性硬化性胆管炎	指一种胆汁淤积综合征，其特征是肝内、肝外胆道因纤维化性炎症逐渐狭窄，并最终导致完全阻塞而发展为肝硬化。本疾病须经内镜逆行胰胆管造影等影像学检查证实，并须满足下列全部条件：（1）总胆红素和直接胆红素同时升高，血清ALP200U/L；（2）持续性黄疸病史；（3）出现胆汁性肝硬化或门脉高压。因肿瘤或胆管损伤等继发性的硬化性胆管炎不在保障范围内。
3.4.1.28埃博拉病毒感染	指埃博拉病毒感染导致的烈性传染病，并须满足下列全部条件：（1）实验室检查证实埃博拉病毒的存在；（2）从发病开始有超过30天的进行性感染症状。
3.4.1.29严重的心肌炎	指心肌局限性或弥漫性的急性或慢性炎症病变，导致心脏功能障碍，达到美国纽约心脏病学会心功能状态分级IV级，且持续至少90天。
3.4.1.30重症肌无力	指一种神经与肌肉接头部位传递障碍的自身免疫性疾病，临床特征是局部或全身肌肉于活动时易于疲劳无力，本疾病须经我们认可的医院专科医生明确诊断，并2313满足下列全部条件：（1）经药物治疗或胸腺手术治疗1年以上无法控制病情，症状缓解、复发及恶化交替出现；（2）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
3.4.1.31系统性硬皮病	指一种以局限性或弥漫性皮肤增厚和皮肤、血管、内脏器官异常纤维化为特征的结缔组织病。本疾病须经我们认可的医院专科医生明确诊断，并须满足下列至少一项条件：（1）肺脏：肺部病变进而发展为肺间质纤维化和肺动脉高压；（2）心脏：心功能受损达到美国纽约心脏病学会心功能状态分级IV级；（3）肾脏：肾脏受损导致双肾功能慢性不可逆衰竭，达到尿毒症期。下列疾病不在保障范围内：（1）局部性硬皮病（如：带状硬皮病、硬斑病）；（2）嗜酸性粒细胞性筋膜炎；（3）CREST综合症。
3.4.1.32象皮病	指末期丝虫病，按国际淋巴学会分级为三度淋巴液肿，其临床表现为肢体非凹陷性水肿伴畸形增大、硬皮症和疣状增生。本疾病须经我们认可的医院专科医生根据临床表现和微丝蚴的化验结果确诊。
3.4.1.33慢性肾上腺皮质功能衰竭	因为自身免疫功能紊乱，使肾上腺组织逐渐受损，而需要长期接受糖皮质激素及肾上腺皮质激素替代疗法。本疾病须经我们认可的医院内分泌专科医生确诊，并有以下报告作为证据：（1）促肾上腺皮质激素（ACTH）刺激试验；（2）胰岛素血糖减少测试；（3）血浆促肾上腺皮质激素（ACTH）水平测定；（4）血浆肾素活性（PRA）测定。慢性肾上腺皮质功能衰竭只对由自身免疫功能紊乱引起的承担保险责任，其他原因引起的除外。
3.4.1.34严重溃疡性结肠炎	指伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变已经累及全结肠，表现为严重的血便和系统性症状体征，须由病理学检查结果证实，且实际实施了结肠切除或回肠造瘘术。
