question	answer
2.5等待期	自本合同生效日或最后复效日（以较迟者为准）起九十日内（含第九十日）为等待期。被保险人在等待期内因疾病被专科医生初次确诊本合同所列的重大疾病（不论一种或多种）或导致身故、全残的，我们退还您所支付的本合同累计已交保险费，本合同终止。被保险人在等待期内因疾病被专科医生初次确诊本合同所列的轻症疾病（不论一种或多种），我们不承担该一种或多种轻症疾病的保险责任，同时该一种或多种轻症疾病的保险责任终止。因意外伤害被专科医生初次确诊本合同所列的重大疾病、轻症疾病（不论一种或多种）或导致身故、全残的，无等待期。
2.6保险责任	在本合同保险期间内，本公司承担下列保险责任：
重大疾病保险金	被保险人因意外伤害或于等待期后因疾病被专科医生初次确诊本合同A、B、C、D、E任意一组中的重大疾病（不论一种或多种），我们按本合同基本保险金额给付第一次重大疾病保险金，该组重大疾病的保险责任终止，其余四组重大疾病的保险责任继续有效。我们给付第一次重大疾病保险金后，本合同现金价值减少为零，我们不再承担本合同轻症疾病保险金、身故或全残保险金的保险责任。被保险人被专科医生初次确诊本合同保险责任仍继续有效的其余四组任意一组中的重大疾病（不论一种或多种），且该重大疾病确诊日在第一次重大疾病保险金所对应的重大疾病确诊之日起一百八十日后的，我们按本合同基本保险金额给付第二次重大疾病保险金，该组重大疾病的保险责任终止。被保险人被专科医生初次确诊本合同保险责任仍继续有效的其余三组任意一组中的重大疾病（不论一种或多种），且该重大疾病确诊日在第二次重大疾病保险金所对应的重大疾病确诊之日起一百八十日后的，我们按本合同基本保险金额给付第三次重大疾病保险金，该组重大疾病的保险责任终止。被保险人被专科医生初次确诊本合同保险责任仍继续有效的其余两组任意一组中的重大疾病（不论一种或多种），且该重大疾病确诊日在第三次重大疾病保险金所对应的重大疾病确诊之日起一百八十日后的，我们按本合同基本保险金额给付第四次重大疾病保险金，本合同终止。若被保险人在一百八十日内被专科医生初次确诊两种及以上分别属于不同组别的重大疾病，则我们按受益人选定的其中一种疾病及其所属组别给付该次重大疾病保险金，该组重大疾病的保险责任终止，且我们不再承担他组中已确诊重大疾病的保险责任。若被保险人轻症疾病的确诊发生在被保险人符合重大疾病保险金给付条件之时或以后的，则我们仅承担重大疾病保险金的保险责任。
轻症疾病保险金	被保险人因意外伤害或于等待期后因疾病被专科医生初次确诊本合同A、B、C、D、E任意一组中的轻症疾病（不论一种或多种），我们按本合同基本保险金额的25给付第一次轻症疾病保险金，该组轻症疾病的保险责任终止，其余四组轻症疾病的保险责任继续有效。被保险人被专科医生初次确诊本合同保险责任仍继续有效的其余四组任意一组中的轻症疾病（不论一种或多种），且该轻症疾病确诊日在第一次轻症疾病保险金所对应的轻症疾病确诊之日起一百八十日后的，我们按本合同基本保险金额的30给付第二次轻症疾病保险金，该组轻症疾病的保险责任终止。被保险人被专科医生初次确诊本合同保险责任仍继续有效的其余三组任意一组中的轻症疾病（不论一种或多种），且该轻症疾病确诊日在第二次轻症疾病保险金所对应的轻症疾病确诊之日起一百八十日后的，我们按本合同基本保险金额的35给付第三次轻症疾病保险金，本项保险责任终止。若被保险人在一百八十日内被专科医生初次确诊两种及以上分别属于不同组别的轻症疾病，则我们按受益人选定的其中一种疾病及其所属组别给付该次轻症疾病保险金，该组轻症疾病的保险责任终止，且我们不再承担他组中已确诊轻症疾病的保险责任。
身故或全残保险金	被保险人因意外伤害或于等待期后因疾病导致身故或全残，且身故或全残发生在被保险人年满十八周岁的保单周年日前（不含年满十八周岁的保单周年日）的，我们按本合同累计已交保险费的200给付身故或全残保险金，本合同终止。被保险人因意外伤害或于等待期后因疾病导致身故或全残，且身故或全残发生在被保险人年满十八周岁的保单周年日后（含年满十八周岁的保单周年日）的，我们按本合同基本保险金额给付身故或全残保险金，本合同终止。
被保险人重大	被保险人获赔第一次重大疾病保险金或第一次轻症疾病保险金的，自被保险人
疾病及轻症疾病豁免保险费	第一次重大疾病保险金或第一次轻症疾病保险金所对应的重大疾病或轻症疾病确诊之日起的下一个保险费约定支付日开始，我们将豁免本合同以后各期应交保险费。我们豁免的保险费视为您已交保险费。
2.7责任免除	因下列情形之一导致被保险人身故、全残或被专科医生初次确诊本合同所列的重大疾病、轻症疾病的，我们不承担给付保险金的责任：（1）投保人对被保险人的故意杀害、故意伤害；（2）被保险人故意犯罪、故意自伤或者抗拒依法采取的刑事强制措施；（3）被保险人主动吸食或注射毒品；（4）被保险人自本合同成立日或者最后复效日（以较迟者为准）起二年内自杀，但被保险人自杀时为无民事行为能力人的除外；（5）被保险人酒后驾驶、无合法有效驾驶证驾驶或驾驶无有效行驶证的机动车；（6）战争、军事冲突、暴乱或武装叛乱；（7）核爆炸、核辐射或核污染；（8）遗传性疾病，先天性畸形、变形或染色体异常，但本合同另有约定的除外；（9）被保险人感染艾滋病病毒或患艾滋病，但本合同另有约定的除外。发生上述第（1）项情形导致被保险人身故的，本合同终止，我们向被保险人的继承人退还本合同的现金价值。发生上述第（1）项情形导致被保险人全残或被专科医生初次确诊本合同所列的重大疾病、轻症疾病的，本合同终止，我们向被保险人退还本合同的现金价值。发生上述其他情形导致被保险人身故、全残或被专科医生初次确诊本合同所列的重大疾病、轻症疾病的，本合同终止，我们向您退还本合同的现金价值。
2.8其他免责条款	除2.7责任免除外，本合同中还有一些免除本公司责任的条款，详见1.5
3.1保险费的支付	本合同保险费的支付方式为一次支付全部保险费或分期支付保险费。分期支付保险费的，交费期间为三年、五年、十年、十五年、二十年、三十年。本合同保险费的交费方式由您和我们约定，并载明于保险单上。分期支付保险费的，在支付首期保险费后，您应当按照本合同约定，在每个保险费约定支付日支付其余各期保险费。
3.2宽限期	分期支付保险费的，您在支付首期保险费后，除本合同另有约定外，若您到期未支付保险费，自保险费约定支付日的次日零时起六十日为宽限期。宽限期内发生的保险事故，我们仍会承担保险责任，但在给付保险金时会扣减您欠交的保险费。您在宽限期届满后仍未支付保险费的，本合同自宽限期届满的次日零时起效力中止。
4.1合同效力的中止	在本合同效力中止期间，我们不承担保险责任。
4.2合同效力的恢复	自本合同效力中止之日起二年内，您可以申请恢复合同效力。经我们与您协商并达成协议，在您补交保险费及利息的次日零时起，合同效力恢复。计算上述补交保险费利息的利率按您申请恢复合同效力时我们最近一次已宣布的本合同约定利率为上限确定。自本合同效力中止之日起满二年您和我们未达成协议的，我们有权解除合同。我们解除合同的，向您退还合同效力中止时的本合同现金价值。
5.1明确说明	订立本合同时，我们将向您说明本合同的内容。对保险条款中免除我们责任的条款，我们在订立合同时将在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。
5.2如实告知	我们就您和被保险人的有关情况提出询问，您应当如实告知。若您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或提高保险费率的，我们有权解除本合同。若您故意不履行如实告知义务，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。若您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，但退还您所支付的保险费。我们在合同订立时已经知道您未如实告知的情况的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
5.3本公司合同解除权的限制	本合同5.2规定的本合同解除权，自我们知道有解除或终止事由之日起，超过三十日不行使而消灭。自本合同成立日起超过二年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
现金价值权益	
6.1保单借款	在本合同有效期内，您可以申请并经我们审核同意后办理保单借款。若本合同包含以身故为给付保险金条件的保险责任，您申请保单借款应事先经被保险人书面同意。借款金额加上各项欠款及利息的总和最高不超过本合同当时现金价值的80，每次借款期限不超过六个月。在借款期限内，利息按借款期限开始之日时我们最近一次已宣布的本合同约定利率计算。借款及利息最迟应在借款期限届满日偿还。未能偿还的，利息将于借款期限届满之次日并入借款金额中，并以原借款期限为新的借款期限重新开始计息。在新的借款期限内，利息按原借款期限届满之次日我们最近一次已宣布的本合同约定利率计算。若借款及利息在新的借款期限届满日仍未偿还的，借款金额、借款期限和利率将按前述方法重新确定。当借款本金及利息加上其他各项欠款及利息达到本合同现金价值时，本合同终止。
6.2保险费的自动垫交	您在投保时选择保险费自动垫交方式的，分期支付的保险费若超过宽限期仍未支付，如本合同在宽限期开始前一日的现金价值扣除各项欠款及利息后的余额足以垫付到期应付保险费，我们将为您自动垫交到期应付保险费，本合同继续有效，所垫交的保险费视同保单借款，并按本合同约定利率计算利息；不足以垫交到期应付保险费的，不进行保险费的自动垫交。当所垫交的保险费及利息加上其他各项欠款及利息达到本合同现金价值时，本合同终止。您在保险费自动垫交开始后申请结束保险费的自动垫交的，须补交所垫交的保险费及利息。若本合同有附加保险合同，则保险费的自动垫交也包括附加保险合同的到期应付保险费。
7.1受益人	
重大疾病保险金、轻症疾病保险金、全残保险金受益人	本合同重大疾病保险金、轻症疾病保险金、全残保险金受益人为被保险人。
身故保险金受益人	被保险人或者您可以指定一人或者数人为身故保险金受益人。身故保险金受益人为数人的，被保险人或者您可以确定受益顺序和受益份额；未确定受益顺序的，受益人按同一顺序享有受益权；未确定受益份额的，受益人按照相等份额享有受益权。被保险人为无民事行为能力人或者限制民事行为能力人的，可以由其监护人指定受益人。被保险人或者您可以变更身故保险金受益人并书面通知我们。我们收到变更受益人的书面通知后，在保险单或者其他保险凭证上批注或者附贴批单。您指定和变更身故保险金受益人时须经被保险人同意。被保险人身故后，有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：（1）没有指定受益人，或者受益人指定不明无法确定的；（2）受益人先于被保险人身故，没有其他受益人的；（3）受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中身故，且不能确定身故先后顺序的，推定受益人身故在先。受益人故意造成被保险人身故、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。
7.2保险事故通知	您或受益人知道保险事故后应当在十日内通知我们。您或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽您或受益人未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
7.3保险金申请	
重大疾病保险金、轻症疾病保险金、豁免保险费申请	在申请重大疾病保险金、轻症疾病保险金、豁免保险费时，申请人须填写保险金给付申请书或保险费豁免申请书，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）由本公司认可的医疗机构出具的附有被保险人病理检查、血液检查及其他科学方法报告的诊断证明书；（4）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。
全残保险金申请	在申请全残保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）由二级以上（含二级）医院或者由双方认可的医疗机构（或鉴定机构）出具的被保险人身体残疾程度鉴定书、残疾或烧伤程度的资料；（4）所能提供的与确认保险事故的性质、原因及伤害程度等有关的其他证明和资料。
身故保险金申请	在申请身故保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）国家卫生行政部门认定的医疗机构、公安部门或其他相关机构出具的被保险人的死亡证明；（4）被保险人户籍注销证明；（5）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。申请人提供的证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。
7.4保险事故鉴定	如果被保险人发生保险事故，您和我们均可以委托具有相应司法鉴定资质的司法鉴定机构，对保险事故进行评估和鉴定。
7.5保险金给付	我们在收到保险金给付申请书及合同约定的证明和资料后，将在五日内作出核定；情形复杂的，在三十日内作出核定。对属于保险责任的，我们在与受益人达成给付保险金的协议后十日内,履行给付保险金义务。我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，我们自作出核定之日起三日内向受益人发出拒绝给付保险金通知书，并说明理由。我们在收到保险金给付申请书及有关证明和资料之日起六十日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付，我们最终确定给付保险金的数额后，将支付相应的差额。
7.6诉讼时效	受益人向本公司请求给付保险金的诉讼时效期间为二年，自其知道或者应当知道保险事故发生之日起计算。
您解除合同的手续及风险	您在犹豫期后申请解除本合同的，请填写解除合同申请书并向我们提供下列资料：（1）保险合同；（2）您的有效身份证件。自我们收到解除合同申请书时起，本合同终止，我们自收到解除合同申请书之日起三十日内向您退还本合同的现金价值。若已发生过保险金给付的，您不得行使本条规定的合同解除权。您在犹豫期后解除合同可能会遭受一定损失。
9.1年龄确定与错误处理	您在申请投保时，应将与有效身份证件相符的被保险人的出生日期在投保单上填明，若发生错误按照下列方式办理：（1）您申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限制的，我们有权解除合同，并向您退还本合同的现金价值。我们行使合同解除权适用本公司合同解除权的限制的规定；（2）您申报的被保险人年龄不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您补交保险费。若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付；（3）您申报的被保险人年龄不真实，致使您实付保险费多于应付保险费的，我们将多收的保险费退还给您。
9.2地址变更	您的通讯地址变更时，应及时以书面形式或双方认可的其他形式通知我们。您不作上述通知的，我们将按本合同注明的最后通讯地址向您发送有关通知，并视为已送达。
9.3宣告死亡处理	被保险人在本合同保险期间内下落不明，并经人民法院宣告死亡，本公司依据人民法院的宣告死亡判决及宣告死亡日，按本合同规定给付保险金。如日后被保险人重新出现或确知其没有死亡，保险金领取人应将已领取的保险金于被保险人重新出现或确知其没有死亡之日起三十日内退还本公司，本合同的效力由您和本公司依法协商处理。
9.4未还款项的扣除	除本合同另有约定外，我们在给付各项保险金、退还现金价值或保险费时，若您有欠交的保险费、未偿还的保单借款及利息或其他未还清款项，我们将扣除上述欠款及相应利息。
9.5合同内容的变更	您和我们可以协商变更本合同内容。变更本合同的，由我们在保险单或者其他保险凭证上批注或者附贴批单，或者由您和我们订立书面的变更协议。
9.6争议处理	本合同争议的解决方式，由当事人从下列两种方式中选择一种：（1）因履行本合同发生的争议，由当事人协商解决，协商不成的，提交本合同约定的仲裁委员会仲裁；（2）因履行本合同发生的争议，由当事人协商解决，协商不成的，依法向有管辖权的人民法院提起诉讼。
疾病定义	
10.1重大疾病定义	本合同10.1部分前25种重大疾病，其定义来自于中国保险行业协会制定的重大疾病保险的疾病定义使用规范；其余80种重大疾病定义为非中国保险行业协会制定的重大疾病定义。被保险人发生符合以下疾病定义所述条件的疾病，应当由专科医生明确诊断。
1.恶性肿瘤(A1)	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其他部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：1.原位癌；2.相当于Binet分期方案A期程度的慢性淋巴细胞白血病；3.相当于AnnArbor分期方案I期程度的何杰金氏病；4.皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；5.TNM分期为TNM期或更轻分期的前列腺癌；6.感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。
2.急性心肌梗塞(B1)	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：1.典型临床表现，例如急性胸痛等；2.新近的心电图改变提示急性心肌梗塞；3.心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；4.发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。
3.脑中风后遗症(D1)	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失；2.语言能力或咀嚼吞咽能力完全丧失；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
4.重大器官移植术或造血干细胞移植术(C1)	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
5.冠状动脉搭桥术（或称冠状动脉旁路移植术）(B2)	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其他非开胸的介入手术、腔镜手术不在保障范围内。
6.终末期肾病（或称慢性肾功能衰竭尿毒症期）(C2)	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实施了肾脏移植手术。
7.多个肢体缺失(C3)	指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
8.急性或亚急性重症肝炎(C4)	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：1.重度黄疸或黄疸迅速加重；2.肝性脑病；3.B超或其他影像学检查显示肝脏体积急速萎缩；4.肝功能指标进行性恶化。
9.良性脑肿瘤(D2)	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：1.实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；2.实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
10.慢性肝功能衰竭失代偿期(C5)	指因慢性肝脏疾病导致肝功能衰竭。须满足下列全部条件：1.持续性黄疸；2.腹水；3.肝性脑病；4.充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
11.脑炎后遗症或脑膜炎后遗症(D3)	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失；2.语言能力或咀嚼吞咽能力完全丧失；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
12.深度昏迷(D4)	指因疾病或意外伤害导致意识丧失,对外界刺激和体内需求均无反应,昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其他生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在保障范围内。
13.双耳失聪(C6)	指因疾病或意外伤害导致双耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。被保险人在0周岁至3周岁期间初患双耳失聪不在保障范围内。
14.双目失明(C7)	指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：1.眼球缺失或摘除；2.矫正视力低于0.02（采用国际标准视力表，如使用其他视力表应进行换算）；3.视野半径小于5度。
15.瘫痪(D5)	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或意外伤害发生180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
16.心脏瓣膜手术(B3)	指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。
17.严重阿尔茨海默病(D6)	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在保障范围内。
18.严重脑损伤(D7)	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180天后，仍遗留下列一种或一种以上障碍：1.一肢或一肢以上肢体机能完全丧失；2.语言能力或咀嚼吞咽能力完全丧失；3.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
19.严重帕金森病(D8)	是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足下列全部条件：1.药物治疗无法控制病情；2.自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合征不在保障范围内。
度	
20.严重烧伤(E1)	指烧伤程度为度，且度烧伤的面积达到全身体表面积的20或20以上。体表面积根据中国新九分法计算。
21.严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分
(B4)	级IV级，且静息状态下肺动脉平均压超过30mmHg。
22.严重运动神经元病(D9)	是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。
23.语言能力丧失(D10)	指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。被保险人在0周岁至3周岁期间初患语言能力丧失不在保障范围内。
