question	answer
脑中风后遗症二次给付保险金	若被保险人罹患的首次重大疾病为本主险合同约定的脑中风后遗症（见9.12），自确诊之日起5年后，再次经专科医生确诊患有本条款约定的脑中风后遗症，则我们按照基本保险金额给付脑中风后遗症二次给付保险金。本主险合同给付的脑中风后遗症二次给付保险金以一次为限，给付后本项保险责任终止。再次确诊的脑中风后遗症须由颅脑显影或影像学检查证实为新一次的中风，并符合重大疾病脑中风后遗症的定义条件。如果首次重大疾病非脑中风后遗症，则本项责任终止。
疾病终末期保险金	若被保险人于本主险合同生效或最后一次复效之日起90日内（含第90日）因意外伤害以外的原因导致疾病且经专科医生明确诊断达到疾病终末期（见9.13），我们将向您返还本主险合同累计已交保险费（无息），同时本主险合同终止。若被保险人因意外伤害，或于本主险合同生效或最后一次复效之日起90日后因意外伤害以外的原因导致疾病且经专科医生明确诊断达到疾病终末期，我们将按以下三者中的最大者给付疾病终末期保险金，同时本主险合同终止。（一）被保险人经专科医生明确诊断达到疾病终末期时本主险合同的基本保险金额；（二）被保险人经专科医生明确诊断达到疾病终末期时本主险合同的现金价值；（三）被保险人经专科医生明确诊断达到疾病终末期时本主险合同累计已交保险费（无息）。
身故或全残保险金	若被保险人于本主险合同生效或者最后一次复效之日起90日内（含第90日）因意外伤害以外的原因导致身故或全残（见9.14）的，我们将向您返还本主险合同累计已交保险费（无息），同时本主险合同终止。若被保险人身故或全残时未满18周岁，且因意外伤害或于本主险合同生效或最后一次复效之日起90日后因意外伤害以外的原因导致身故或全残的，我们将按本主险合同累计已交保险费（无息）的2倍给付身故或全残保险金，同时本主险合同终止。若被保险人身故或全残时已满18周岁，且因意外伤害或于本主险合同生效或最后一次复效之日起90日后因意外伤害以外的原因导致身故或全残的，我们将按以下三者中的最大者给付身故或全残保险金，同时本主险合同终止。（一）被保险人身故或全残时本主险合同的基本保险金额；（二）被保险人身故或全残时本主险合同的现金价值；（三）被保险人身故或全残时本主险合同累计已交保险费（无息）。
轻症疾病豁免保险费	若被保险人因意外伤害，或于本主险合同生效或最后一次复效之日起90日后因意外伤害以外的原因导致疾病且经专科医生明确诊断初次罹患本主险合同约定的轻症疾病，我们将豁免本主险合同自轻症疾病确诊之日起的续期保险费，本主险合同继续有效。
中症疾病豁免保险费	若被保险人因意外伤害，或于本主险合同生效或最后一次复效之日起90日后因意外伤害以外的原因导致疾病且经专科医生明确诊断初次罹患本主险合同约定的中症疾病，我们将豁免本主险合同自中症疾病确诊之日起的续期保险费，本主险合同继续有效。
重大疾病豁免保险费	若被保险人因意外伤害，或于本主险合同生效或最后一次复效之日起90日后因意外伤害以外的原因导致疾病且经专科医生明确诊断初次罹患本主险合同约定的重大疾病，我们将豁免本主险合同自首次重大疾病确诊之日起的续期保险费，本主险合同继续有效。被豁免的本主险合同的保险费视同已交纳。在豁免保险费期间，我们不接受本主险合同基本保险金额及交费方式的变更。且经专科医生明确诊断初次罹患本主险合同约定的一种或多种轻症疾病、中症疾病或重大疾病，我们按轻症疾病保险金、中症疾病保险金或重大疾病保险金的规定，仅给付其中金额最高的一项保险金。二、若被保险人确诊本主险合同所定义的轻症疾病或中症疾病之前已经发生符合重大疾病保险金、疾病终末期保险金的保险事故而未申请理赔的，您在之后就上述以前发生的重大疾病保险金、疾病终末期保险金申请理赔时，我们将扣除已经给付的轻症疾病保险金或中症疾病保险金的金额。三、在任何情况下，我们仅给付本主险合同约定的重大疾病保险金、疾病终末期保险金和身故或全残保险金中的一项。若被保险人同时满足本主险合同约定的重大疾病保险金和全残保险金的给付条件，为了保障您和被保险人的利益，我们按照本主险合同约定的重大疾病保险责任（含重大疾病保险金、重大疾病豁免保险费）给付。
2.4责任免除	因下列情形之一，导致被保险人身故或全残，或罹患本主险合同约定的轻症疾病、中症疾病、重大疾病或达到疾病终末期的，我们不承担给付保险金及豁免保险费的责任。(一)投保人对被保险人的故意杀害、故意伤害；(二)被保险人故意自伤、故意犯罪或抗拒依法采取的刑事强制措施；(三)被保险人自本主险合同成立或者本主险合同效力恢复之日起2年内自杀，但被保险人自杀时为无民事行为能力人的除外；(四)被保险人服用、吸食或注射毒品（见9.15）；(五)被保险人酒后驾驶（见9.16），无合法有效驾驶证驾驶（见9.17）机动车（见9.18），或驾驶无有效行驶证（见9.19）的机动车；(六)战争、军事冲突、暴乱或武装叛乱；(七)核爆炸、核辐射或核污染；(八)遗传性疾病（见9.20），先天性畸形、变形或染色体异常（见9.21）。发生上述第（一）项情形导致被保险人身故或全残，或罹患本主险合同约定的轻症疾病、中症疾病、重大疾病或达到疾病终末期，本主险合同终止，您已交足2年以上保险费的，我们向被保险人或被保险人继承人退还本主险合同的现金价值。发生上述其他情形导致被保险人身故或全残，或罹患本主险合同约定的轻症疾病、中症疾病、重大疾病或达到疾病终末期，本主险合同终止，我们向您退还本主险合同的现金价值。
3.1受益人	一、您或者被保险人可以指定一人或多人为身故保险金的受益人。身故保险金受益人为多人时，可以确定受益顺序和受益份额；未确定受益份额的，各受益人按照相等份额享有受益权。二、您或者被保险人在被保险人身故前可以变更身故保险金受益人，但是需要书面通知我们。我们收到变更身故保险金受益人的书面通知后，将及时在保险单上批注或附贴批单。三、您在指定和变更身故保险金受益人时，必须经过被保险人或被保险人监护人同意。被保险人为无民事行为能力人或者限制民事行为能力人的，可以由其监护人指定和变更身故保险金受益人。四、被保险人身故后，遇有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：(一)没有指定受益人，或者受益人指定不明无法确定的；(二)受益人先于被保险人身故，没有其他受益人的；(三)受益人依法丧失受益权或者放弃受益权，没有其他受益人的。五、受益人与被保险人在同一事件中身故，且不能确定身故顺序的，推定受益人身故在先。六、受益人故意造成被保险人身故或全残的，或者故意杀害被保险人未遂的，该受益人丧失受益权。七、除另有约定外，轻症疾病保险金、中症疾病保险金、重大疾病保险金、急性心肌梗塞二次给付保险金、脑中风后遗症二次给付保险金、疾病终末期保险金及全残保险金的受益人为被保险人本人。知我们。如果您、被保险人或其监护人、保险金申请人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽未及时通知但不影响本公司确定保险事故的性质、原因、损失程度的除外。本主险合同项下的保险金申请人包括保险金受益人或其监护人，若保险金作为被保险人遗产时保险金申请人为被保险人的继承人或其监护人。
3.3保险金申请	一、在申请保险金时，请按照下列方式办理：
身故保险金申请	由身故保险金申请人填写理赔申请书，并须提供下列证明和资料：(一)保险合同；(二)身故保险金申请人的有效身份证件，当身故保险金申请人为监护人时，还需提供能够证明监护关系的证明文件；(三)国家卫生行政部门认定的医疗机构、公安部门或其他相关国家机构出具的被保险人的死亡证明；(四)所能提供的与确认保险事故性质、原因等有关的其他证明和资料。
全残保险金申请	由全残保险金申请人填写理赔申请书，并须提供下列证明和资料：(一)保险合同；(二)全残保险金申请人的有效身份证件，当全残保险金申请人为监护人时，还需提供能够证明监护关系的证明文件；(三)国家机关认可的有合法资质的伤残鉴定机构出具的被保险人残疾程度鉴定书；(四)被保险人因意外伤害导致全残的，需提供相关意外伤害的证明和资料；(五)所能提供的与确认保险事故性质、原因等有关的其他证明和资料。
疾病保险金及疾病豁免保险费申请	由保险金申请人填写理赔申请书，并须提供下列证明和资料：(一)保险合同；(二)保险金申请人的有效身份证件，当保险金申请人为监护人时，还需提供能够证明监护关系的证明文件；(三)医院（见9.22）出具的附有病理显微镜检查、血液检验及其他科学方法检验报告的被保险人疾病诊断证明；(四)所能提供的与确认保险事故性质、原因等有关的其他证明和资料。二、保险金作为被保险人遗产时，必须提供可证明合法继承权的相关文件。三、如果保险金申请人委托他人代为申请，则除上述证明和资料外，受托人还应提供授权委托书、受托人的有效身份证件等相关证明文件。四、以上证明和资料不完整的，我们将及时一次性书面通知保险金申请人补充提供有关的证明和资料。如被保险人罹患轻症疾病、中症疾病、重大疾病或达到疾病终末期，在申请本主险合同保险金时，我们有权根据实际情况，要求由我们指定或认可的医疗机构或我们指定的司法鉴定机构对被保险人进行身体检查、检验或对保险事故进行必要的鉴定。如被保险人拒绝检查、检验或鉴定，或因您、被保险人及其监护人或保险金申请人的原因导致前述检查、检验、鉴定无法进行，导致保险事故只能部分认定，或无法认定的，本公司对无法认定的部分，不承担给付保险金的责任。
3.4失踪处理	如果被保险人在本主险合同保险期间内且在本主险合同有效期内失踪且被法院宣告死亡，我们按本主险合同的约定给付相应的身故保险金，本主险合同终止。如果被保险人在宣告死亡后重新出现或者保险金申请人确知其没有死亡的，保险金申请人应于知道或应当知道后30日内向我们退还已给付的保险金，本主险合同的效力依法确定。出核定；情形复杂的，在30日内作出核定。对属于保险责任的，我们在与保险金申请人达成给付保险金的协议后10日内，履行给付保险金义务。二、我们未及时履行前款规定义务的，对属于保险责任的，除支付保险金外，应当赔偿保险金申请人因此受到的利息损失，利息按照我们确定的利率按单利计算，且我们确定的利率不低于中国人民银行公布的金融机构人民币活期存款基准利率。三、对不属于保险责任的，我们自作出核定之日起3日内向保险金申请人发出拒绝给付保险金通知书并说明理由。四、我们在收到理赔申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；我们最终确定给付保险金的数额后，将支付相应的差额。
3.6诉讼时效	保险金申请人对我们请求给付保险金的诉讼时效期间为2年，自其知道或者应当知道保险事故发生之日起计算。
3.7司法鉴定	若被保险人身故，我们有权要求司法鉴定机构对保险事故进行鉴定。二、分期交纳保险费的，在交纳首期保险费后，您应当按约定的交费日期交纳其余各期的保险费。
4.2宽限期	一、如果您到期未交纳保险费，自保险单所约定的交费日的次日零时起60日为宽限期。宽限期内发生的保险事故，我们仍会承担保险责任，但在给付保险金时会扣除您欠交的保险费。二、如果您在宽限期结束之后仍未交纳保险费，除非本主险合同另有约定，否则本主险合同自宽限期满的次日零时起效力中止。
5.1现金价值	本主险合同保险单年度末的现金价值会在保险单上载明，保险单年度内的现金价值，您可以向我们咨询。
5.2保险单借款	一、在本主险合同保险期间内且在本主险合同有效期内，且在本主险合同生效满一年后，经我们同意，您可以凭保险单向我们申请借款。借款金额不得超过借款时本主险合同实际具有的现金价值扣除各项欠款后余额的80，每次借款期限最长不超过六个月，借款利率按我们当时确定的利率执行，并在借款协议中载明。二、借款本息应在借款到期前全部归还，若您到期未能足额偿还借款本息，则您所欠的借款本金及利息将作为新的借款本金计息。三、当未还借款本金及利息加上其他各项欠款达到本主险合同实际具有的现金价值时，本主险合同效力即行中止。
6.1效力中止	在本主险合同效力中止期间，我们不承担本主险合同项下的保险责任。
6.2效力恢复	一、本主险合同效力中止后2年内，您可以申请恢复本主险合同效力。经我们与您协商并达成协议，并向我们补交您全部欠交保险费及利息，如果您有未偿还的借款及借款利息，您需要同时向我们交清您的借款本金及借款利息，本主险合同自我们收到上述所有款项并核准之日零时起效力恢复。二、自本主险合同效力中止之日起满2年您和我们未达成协议的，我们有权解除本主险合同。我们解除本主险合同的，向您退还本主险合同效力中止日的现金价值。
7.1您解除合同的手续及风险	一、您在犹豫期后，可以书面通知要求解除本主险合同，并向我们提供下列证明和资料：（一）保险合同；（二）解除合同申请书；（三）您的有效身份证件。二、自我们收到解除合同申请书时起，本主险合同终止。我们在收到上述证明和资料之日起30日内向您退还本主险合同的现金价值。三、您在犹豫期后解除本主险合同会遭受一定损失。在被保险人或受益人已向您支付相当于本主险合同现金价值的款项并书面通知我们的情况下，您解除本主险合同应经被保险人或受益人同意。
8.1明确说明与如实告知	一、订立本主险合同时，我们应向您说明本主险合同的内容。二、对保险条款中免除我们责任的条款，我们在订立本主险合同时应当在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。三、我们就您和被保险人的有关情况提出询问，您应当如实告知。四、如果您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或者提高保险费率的，我们有权解除本主险合同。五、如果您故意不履行如实告知义务，对于本主险合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。六、如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本主险合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当退还保险费（无息）。七、我们在本主险合同订立时已经知道您未如实告知的情况的，我们不得解除本主险合同；发生保险事故的，我们承担给付保险金的责任。
8.2我们合同解除权的限制	前条规定的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本主险合同成立之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
8.3年龄错误	您在申请投保时，应将与有效身份证件相符的被保险人的出生日期在投保书上填明，如果发生错误按照下列方式办理：（一）您申报的被保险人年龄不真实，并且其真实年龄不符合本主险合同约定投保年龄限制的，在保险事故发生之前我们有权解除本主险合同。我们行使合同解除权适用我们合同解除权的限制的规定。对于解除合同的，我们向您退还本主险合同的现金价值。（二）您申报的被保险人年龄不真实，致使您支付的保险费少于应交保险费的，我们有权更正并要求您补交保险费。若已经发生保险事故，在给付保险金时按实交保险费和应交保险费的比例给付。（三）您申报的被保险人年龄不真实，致使您支付的保险费多于应交保险费的，我们会将多收的保险费（无息）退还给您。
8.4未还款项	我们在给付各项保险金、退还现金价值或退还保险费时，如果您有欠交的保险费或其他未还清款项，我们会在扣除上述欠款后给付。变更本主险合同的有关内容。变更本主险合同的，由我们对保险合同批注或者附贴批单，或者由您与我们订立书面的变更协议。本主险合同约定的轻症疾病豁免保险费、中症疾病豁免保险费、重大疾病豁免保险费的保险责任对应的保险事故发生后，您不得变更本主险合同的基本保险金额、保险期间、交费期间等。以书面形式或双方认可的其他形式通知我们。若您未以书面形式或双方认可的其他形式通知我们，我们按本主险合同载明的最后住所或联系地址发送的有关通知，均视为已送达给您。
8.7全残的鉴定	若被保险人全残，在治疗结束后，由国家有关部门认可的具有合法资质的伤残鉴定机构进行鉴定。如果被保险人遭受意外伤害事故或被诊断患有疾病之日起180日内治疗仍未结束，按被保险人遭受意外伤害事故或被诊断患有疾病之日第180日的身体情况进行鉴定。
8.8效力终止	发生下列情况之一时，本主险合同效力终止：(一)您申请解除本主险合同；(二)被保险人身故或全残；(三)被保险人重大疾病保险金累计给付次数达到2次；(四)被保险人达到疾病终末期；(五)本主险合同有效期届满；(六)自本主险合同效力中止之日起满2年双方未达成复效协议；(七)其他导致本主险合同效力终止的情形。
8.9争议处理	本主险合同履行过程中，双方发生争议不能协商解决的，可以向被告住所地人民法院提起诉讼。
释义	
9.1周岁	指按有效身份证件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。官证、士兵证、居民户口簿（仅限未成年人）等证件。
9.3意外伤害	指遭受外来的、突发的、非本意的、非疾病的使身体受到伤害的客观事件，并以此客观事件为直接且单独原因导致被保险人身体蒙受伤害或者身故。
9.4专科医生	专科医生应当同时满足以下四项资格条件：（1）具有有效的中华人民共和国医师资格证书；（2）具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；（3）具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；（4）在二级或二级以上医院的相应科室从事临床工作三年以上。
9.5罹患	指被保险人出现与本主险合同所约定的疾病相关的症状或体征，而该症状或体征已足以引起一般人士注意并去医院寻求医疗检查，且被诊断为本主险合同所约定的疾病或在其后发展为本主险合同约定的疾病。
9.6轻症疾病	指下面列出的40种轻症疾病
9.6.1极早期恶性肿瘤或恶性病变	指经组织病理学检查被明确诊断为下列恶性病变，并且接受了相应的治疗。（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为T1N0M0期或更轻分期的前列腺癌。
9.6.2不典型心肌梗塞	指被临床诊断为急性心肌梗塞并接受了急性心肌梗塞治疗虽然未达到重大疾病急性心肌梗塞的给付标准，但满足下列全部条件：（1）肌钙蛋白有诊断意义的升高；（2）心电图有损伤性的ST段改变但未出现病理Q波。
9.6.3轻微脑中风后遗症	实际发生了脑血管的突发病变出现神经系统功能障碍表现，并接受住院治疗，头颅断层扫描（CT）、核磁共振（MRI）等影像学检查证实存在对应病灶，确诊为脑出血、脑栓塞或脑梗塞，在确诊180天后仍然遗留一肢或一肢以上肢体肌力III级或III级以下的运动功能障碍。因脑动脉瘤或脑血管瘤引起的轻微脑中风后遗症不在本保障范围内。
9.6.4微创冠状动脉搭桥手术（或称微创冠状动脉旁路移植术）	为纠正冠状动脉的狭窄或堵塞，而实际实施的冠状动脉旁路移植手术。手术通过微创开胸术（肋骨间小切口）进行，且诊断须由冠状动脉血管造影检查确诊狭窄或堵塞。微创冠状动脉绕道也包括锁孔冠脉搭桥手术。理赔必须满足所有以下条件：（1）血管造影显示至少两支冠状动脉狭窄超过50或一支冠状动脉狭窄70或更高；（2）手术须由心脏专科医师进行，并确认该手术是必要的。
9.6.5全身较小面积III度烧伤	指烧伤程度为度，且度烧伤面积达到全身体表面积的10或10以上，且未达到中症疾病中度面积III度烧伤和重大疾病严重III度烧伤的给付标准。体表面积根据中国新九分法计算。
9.6.6脑垂体瘤、脑囊肿	指经头颅断层扫描（CT）、核磁共振（MRI）或其他影像学检查被确诊为下列病变，并实际接受了手术或放射治疗。（1）脑垂体瘤；（2）脑囊肿。
9.6.7脑动脉瘤及脑血管瘤	指经头颅断层扫描（CT）、核磁共振（MRI）或其他影像学检查被确诊为脑动脉瘤、脑血管瘤，并实际接受了手术或放射治疗。大疾病双目失明的给付标准，但满足下列全部条件：（1）双眼中较好眼矫正视力低于0.1（采用国际标准视力表，如果使用其他视力表应进行换算）；（2）双眼中较好眼视野半径小于20度。申请理赔时，被保险人年龄必须在3周岁以上，并且须提供理赔当时的视力丧失诊断及检查证据。
9.6.9心脏瓣膜介入手术（非开胸手术）	为了治疗心脏瓣膜疾病，实际实施了非开胸的经胸壁打孔内镜手术或经皮经导管介入手术进行的心脏瓣膜置换或修复手术。因风湿热导致的心脏瓣膜疾病所致心脏瓣膜介入手术不在本保障范围。
9.6.10慢性肝功能衰竭失代偿早期	指因慢性肝脏疾病导致持续180天肝功能衰竭，须满足下列全部条件：（1）持续性黄疸，胆红素水平升高超过50umol/L；（2）蛋白质合成异常，白蛋白水平低于27g/L；（3）凝血酶原时间延长4秒；因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
9.6.11主动脉内手术（非开胸手术）	为了治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。
9.6.12肝脏手术	指因疾病或意外事故实际实施的肝脏部分切除术，手术须有至少一个完整的肝叶切除。
9.6.13急性坏死性胰腺炎腹腔镜手术	指被保险人被确诊为急性坏死性胰腺炎，并实际接受了腹腔镜手术治疗，以进行坏死组织清除、坏死病灶切除或胰腺切除。因酗酒或饮酒过量所致的急性坏死性胰腺炎不在保障范围内。2000赫兹语音频率下，平均听阈大于70分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。被保险人申请理赔时年龄必须在三周岁以上，并且提供理赔当时的听力丧失诊断及检查证据。
9.6.15心脏起搏器或除颤器植入	因严重心律失常而确实已经实施植入永久性心脏起搏器或除颤器的手术。理赔时须提供完整病历资料及手术记录以证实此严重心律失常并不能以其他方法治疗，诊断及治疗均须本公司认可医院的专科医生认为是医疗必须的情况下进行。体外心脏电复律（心脏电除颤)、临时心脏起搏器及临时性埋藏式心脏复律除颤器安装除外。
9.6.16严重的骨质疏松	严重的骨质疏松，并因此而直接导致脊椎、骨盆、桡骨、尺骨、肱骨、胫骨、股骨骨折。骨质疏松的诊断必须由本公司认可医院合格的专科医生做出，并符合世界卫生组织关于骨质疏松的诊断标准。世界卫生组织关于骨质疏松的定义：骨密度检测，T值小于2.5。
9.6.17双侧睾丸切除术	指为治疗疾病实际接受了双侧睾丸完全切除手术。恶性肿瘤、变性手术、部分睾丸切除不在保障范围。
9.6.18双侧卵巢切除术	指为治疗疾病实际接受了经腹部切开或腹腔镜进行的双侧卵巢完全切除手术。恶性肿瘤、变性手术、部分卵巢切除不在保障范围。恶性肿瘤、肾脏部分切除手术和肾脏捐献引起的手术不在保障范围内。
9.6.20于颈动脉进行血管成形术或内膜切除术	指根据颈动脉造影检查结果，确诊一条或以上颈动脉存在严重狭窄性病变（至少一支血管管腔直径狭窄超过50以上）。本病须经国家机关认可的有合法资质的专科医生明确诊断，同时必须已经采取以下至少一种手术以减轻症状：（1）确实进行动脉内膜切除术；（2）确实进行血管介入治疗，例如血管成形术及/或进行植入支架或动脉粥样瘤清除手术。
9.6.21心包膜切除术因心包膜疾病导致已接受心包膜切除术或已进行任何需要心脏小切口技术的手	术。此手术必须在本公司认可医院内由心脏科医生认为是医疗上必需的情况下进行。
9.6.22硬脑膜下血肿手术	为清除或引流因意外导致的血肿，需于头部进行开颅或钻孔手术。开颅或钻孔手术必须在本公司认可医院内由专科医生认为是医疗必须的情况下进行。
9.6.23特定周围动脉指为治疗一条或者一条以上的下动脉狭窄而实施的血管介入治疗：疾病的血管介入治疗	（1）为下肢或者上肢供血的动脉；（2）肾动脉；（3）肠系膜动脉。须满足下列全部条件：（1）经血管造影术证实一条或者一条以上的上述动脉狭窄达到50或者以上；（2）对一条或者一条以上的上述动脉施行了血管介入治疗，如血管成形术及/或者进行植入支架或者动脉粥样样瘤清除手术。此诊断及治疗均须在本公司认可医院内由血管疾病的专科医生认为是医疗必须的情况下进行。
9.6.24植入腔静脉过滤器	指患者因反复肺栓塞发作，抗凝血疗法无效而接受手术植入腔静脉过滤器。此手术须在本公司认可医院内由专科医生认为是医疗必须的情况下进行。
9.6.25早期象皮病	指因丝虫感染导致淋巴管阻塞而造成身体组织出现严重淋巴水肿。此病症须经本公司认可医院的专科医生根据临床表现和微丝蚴的化验结果确诊。急性淋巴管炎或其它原因引起的淋巴水肿并不在保障范围內。死和垂体分泌激素不足，造成性腺、甲状腺、肾上腺皮质功能减退。必须满足下列所有条件：（1）产后大出血休克病史；（2）严重腺垂体功能破坏，破坏程度95；（3）影像学检查显示脑垂体严重萎缩或消失；（4）实验室检查显示：4.1垂体前叶激素全面低下（包括生长激素、促甲状腺素、促肾上腺皮质激素、卵泡刺激素和黄体生成素）；和4.2性激素、甲状腺素、肾上腺皮质激素全面低下；（5）需要终身激素替代治疗以维持身体功能，持续服用各种替代激素超过一年。
