question	answer
三、轻症疾病保险金	本合同约定的轻症疾病分为A、B、C、D四组，详细疾病分组信息请见轻症疾病分组（见10.15）。每组轻症疾病保险金的给付次数以一次为限，给付后该组轻症疾病的保险责任终止。本合同轻症疾病保险金的累计给付次数以两次为限，当累计给付达到两次时，本项保险责任终止。若被保险人同时符合本合同约定的重大疾病定义和轻症疾病定义的，我们仅承担给付重大疾病保险金的保险责任。
（一）首次轻症疾病保险金	若被保险人因意外伤害或于等待期后首次发病并经专科医生确诊首次患有本合同约定的轻症疾病，我们将按本合同基本保险金额的30给付轻症疾病保险金（若被保险人同时符合一项以上轻症疾病时，该给付以一次为限），给付后该轻症疾病所属组别的保险责任终止。
（二）第二次轻症疾病保险金	在我们已按本合同的约定给付首次轻症疾病保险金的情况下，若被保险人自首次轻症疾病确诊之日起满180天后，经专科医生确诊首次患有本合同约定的除首次轻症疾病所属组别以外其它组别中的任何一种轻症疾病，我们将按本合同基本保险金额的30给付第二次轻症疾病保险金（若被保险人同时符合一项以上轻症疾病时，该给付以一次为限），轻症疾病保险金的保险责任终止。
四、重大疾病或轻症疾病豁免保险费	若被保险人符合上述第二条（一）首次重大疾病保险金或第三条（一）首次轻症疾病保险金的给付条件，则我们自被保险人经专科医生确诊首次患有本合同约定的重大疾病或轻症疾病的下一个保险费应交日开始，豁免本合同应交纳的各期保险费至交费期限届满为止。被豁免的保险费视为已交纳，同时本合同继续有效。在豁免保险费期间，我们不接受本合同基本保险金额以及交费方式的变更。
2.3责任免除	一、因下列情形之一导致被保险人患本合同约定的重大疾病或轻症疾病的，我们不承担给付重大疾病保险金、轻症疾病保险金及重大疾病或轻症疾病豁免保险费的责任：(一)投保人对被保险人的故意杀害、故意伤害；(二)被保险人故意自伤，但自伤时为无民事行为能力人的除外；(三)被保险人故意犯罪或抗拒依法采取的刑事强制措施；(四)被保险人主动吸食或注射毒品．．（见10.16）；(五)被保险人酒后驾驶．．．．（见10.17）、无有效驾驶证驾驶．．．．．．．．（见10.18）或驾驶无有效行驶证．．．．．．（见10.19）的机动．．车．（见10.20）；(六)战争、军事冲突、暴乱、恐怖活动或武装叛乱（以上行为以政府宣告或认定为准）；(七)核爆炸、核辐射或核污染；(八)被保险人感染艾滋病病毒．．．．．（见10.21）或患艾滋病．．．（见10.22）；(九)遗传性疾病．．．．．（见10.23）、先天性畸形．．．．．、变形或染色体异常．．．．．．．．（见10.24）。二、因下列情形之一，导致被保险人身故的，我们不承担给付身故保险金的责任：(一)投保人对被保险人的故意杀害、故意伤害；(二)被保险人故意犯罪或抗拒依法采取的刑事强制措施；(三)自本合同成立或合同效力恢复之日起二年内自杀，但自杀时为无民事行为能力人的除外；(四)被保险人故意自伤；(五)被保险人主动吸食或注射毒品；(六)被保险人酒后驾驶、无有效驾驶证驾驶或驾驶无有效行驶证的机动车；(七)战争、军事冲突、暴乱、恐怖活动或武装叛乱（以上行为以政府宣告或认定为准）；(八)核爆炸、核辐射或核污染；(九)遗传性疾病、先天性畸形、变形或染色体异常。发生上述第二节第（一）项情形导致被保险人身故的，本合同效力终止，我们向其他权利人退还本合同当时的现金价值，其他权利人按照被保险人第一顺序法定继承人、第二顺序法定继承人的顺序确定。因上述第二节第（二）至（九）项情形被保险人身故的，本合同效力终止，我们向您退还本合同的现金价值。
2.4未成年人身故保险金限制	为未成年人投保的人身保险，因被保险人身故给付的保险金总和不得超过国务院保险监督管理机构规定的限额。对身故给付保险金额总和的约定也不得超过前述限额。
2.5基本保险金额	本合同的基本保险金额由您在投保时与我们约定，并在保险单中载明。投保时的基本保险金额须符合我们当时的投保规则。
2.6保险期间	本合同的保险期间自本合同生效日的零时起至被保险人终身。
保险金的申请	
3.1受益人	一、您或被保险人可以指定一人或多人为保险金受益人。保险金受益人为多人时，可以确定受益顺序和受益份额；未确定受益顺序和受益份额的，各受益人按照相同顺序和相等份额享有受益权。二、被保险人为无民事行为能力人或者限制民事行为能力人的，可以由其监护人指定受益人。三、您或被保险人可以变更受益人并书面通知我们。我们收到变更受益人的书面通知后，在保险合同上批注或附贴批单。四、您在指定和变更受益人时，必须经被保险人同意。五、被保险人身故后，遇有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：(一)没有指定受益人的；(二)受益人指定不明无法确定的；(三)受益人先于被保险人身故，没有其他受益人的；(四)受益人依法丧失受益权或放弃受益权，没有其他受益人的。六、受益人与被保险人在同一事件中身故，且无法确定身故先后顺序的，推定受益人先于被保险人身故。七、受益人故意造成被保险人身故、伤残、疾病的，或故意杀害被保险人未遂的，该受益人丧失受益权。八、除另有约定外，轻症疾病保险金、重大疾病保险金受益人约定为被保险人本人。
3.2保险事故通知	您、被保险人或受益人应于知道保险事故发生之日起10日内通知我们。若故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或应当及时知道保险事故发生或虽未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
3.3保险金申请	在申请保险金时，请按照下列方式办理：
重大疾病保险金、轻症疾病保险金申请	由受益人或被保险人作为申请人填写保险金给付申请书，并向我们提供下列资料：一、申请人的有效身份证件；二、国家卫生行政部门认定的医疗机构．．．．（见10.25）出具的可证明被保险人患重大疾病或轻症疾病的诊断证明和诊断所患重大疾病或轻症疾病必需的检查报告；三、所能提供的与确认保险事故的性质、原因、伤害程度等有关的其他资料。我们提供下列资料：一、申请人的有效身份证件；二、国家卫生行政部门认定的医疗机构、公安部门或其他相关机构出具的被保险人死亡证明；三、被保险人的户籍注销证明；四、所能提供的与确认保险事故的性质、原因等有关的其他资料。
特别注意事项	一、委托他人领取保险金时，受托人还必须提供本人的有效身份证件及委托人亲笔签名的授权委托书。二、保险金作为被保险人遗产时，继承人还必须提供可证明其合法继承权的相关权利文件。三、受益人、被保险人或者继承人为无民事行为能力人或者限制民事行为能力人时，由其合法监护人代其申请领取保险金，其合法监护人还必须提供受益人或者继承人为无民事行为能力人或者限制民事行为能力人的证明和监护人具有合法监护权的证明。四、上述申请资料不完整的，我们将及时一次性通知申请人补充提供有关资料。
3.4宣告死亡处理	一、若被保险人在本合同有效期间内被人民法院宣告死亡，保险金申请人在申请身故保险金时还须提供人民法院出具的具有最终法律效力的宣告死亡证明文件。二、被保险人在本合同有效期间内被人民法院宣告死亡的，我们将以人民法院出具的具有最终法律效力的宣告死亡证明文件所确定的死亡日期为被保险人身故日。三、若被保险人在人民法院宣告死亡之后重新出现或确知其没有死亡，保险金申请人应于知道或应当知道被保险人生还消息之日起30日内将已领取的身故保险金一次性返还给我们，本合同的效力由您和我们双方依法协商处理。
3.5保险金给付	一、我们在收到保险金给付申请书及本合同约定的资料后，将在5日内作出核定；情形复杂的，在30日内作出核定。对属于保险责任的，我们在与受益人达成给付保险金的协议后10日内，履行给付保险金义务。二、我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。三、对不属于保险责任的，我们自作出核定之日起3日内向受益人发出拒绝给付保险金通知书并说明理由。四、我们在收到保险金给付申请书及本合同约定的资料之日起60日内，对给付保险金的数额不能确定的，根据已有资料可以确定的数额先予支付；我们最终确定给付保险金的数额后，再给付相应的差额。
3.6诉讼时效	申请人向我们请求给付身故保险金的诉讼时效期间为五年，除身故保险金外其他保险金，申请人向我们请求给付保险金的诉讼时效期间为两年，自其知道或者应当知道保险事故发生之日起计算。
保险费的交纳	
4.1保险费交纳	一、本合同的保险费交费方式和交费期间由您和本公司约定并在保险单上载明。二、在交纳首期保险费后，您应当在每个保险费应交日交纳当期的保险费。
4.2宽限期	一、如果您在保险费应交日未交纳保险费，自保险费应交日的次日起60日内为宽限期。宽限期内发生的保险事故，本公司仍会承担保险责任，但在给付保险金时会扣除您欠交的保险费。二、如果宽限期结束之后您仍未交纳保险费，则本合同自宽限期满的次日零时起中止，但本合同另有约定的除外。
现金价值权益	
5.1现金价值	本合同保单年度末的现金价值在保险单上载明。
5.2保单贷款	一、在本合同有效期内，经书面或按照本公司要求的其他方式申请且我们审核同意后，您可向我们办理保单贷款。申请贷款时累计贷款金额本金和利息．．（见10.26）最高不得超过本合同当时现金价值的80，每次贷款期限最长不超过180天。贷款利率按您与我们签订的贷款协议中约定的利率执行。二、贷款本息在贷款到期时一并归还。若您到期未能足额偿还贷款本息，则您所欠的贷款本金及利息将作为新的贷款本金计息。三、当未还贷款本金及利息加上其他各项欠款超过保险合同现金价值时，本合同中止。四、您申请保单贷款须提交保单贷款申请，并凭保险合同原件、您的有效身份证件办理。
5.3保险费自动垫交	一、您可以选择保险费自动垫交功能，若您选择了保险费自动垫交，且您在宽限期结束时仍未交纳应交保险费的，我们将以本合同及附加合同的现金价值扣除您尚未偿还的各项欠款之后的余额，自动垫交本合同及附加合同的应交保险费，本合同及附加合同继续有效。我们将对保险费自动垫交的部分收取利息，具体的利息计算方式同保单贷款。二、当现金价值扣除各项欠款后的余额不足以垫交一期本合同及附加合同保险费时，本合同及附加合同效力中止。
6.1合同效力中止	在本合同效力中止期间，本公司不承担保险责任。
6.2合同效力恢复	一、本合同效力中止后2年内，您可以申请恢复合同效力（简称复效）。您应填写复效申请书，我们会要求您提供被保险人的健康声明书、体检报告书及其他相关证明文件，我们会对材料进行审核，做出是否同意复效的决定。二、经双方达成复效协议，自您补交本合同保险费及其他各项欠款的次日零时起，本合同效力恢复。三、自本合同效力中止之日起满2年您和我们未达成复效协议的，我们有权解除本合同。我们解除本合同的，我们向您退还合同效力中止时本合同的现金价值。
合同解除	
7.1您解除合同的手续及风险	一、若您在犹豫期后申请解除本合同，请填写解除合同申请书并向我们提供下列资料：（一）本合同；（二）您的有效身份证件。二、若经办人为代理人，则应另提供授权委托书、代理人有效身份证件等证明文件。三、自我们收到解除合同申请书时起，本合同效力终止。我们自收到解除合同申请书之日起30日内退还本合同的现金价值。四、您在犹豫期后解除合同可能会遭受一定损失。
7.2合同内容变更	本合同生效后，若您需变更本合同的内容，应当向我们提出变更合同的申请，在您与我们达成一致后，可以对合同约定事项进行变更。变更本合同的，应当由我们在保险单或者其他保险凭证上批注或者附贴批单，或者由您与我们订立书面的变更协议。
7.3联系方式变更	为保障您的合法权益，您的住所、通讯地址或电话等联系方式变更时，请及时以书面形式或双方认可的其他形式通知我们。若您未以书面形式或双方认可的其他形式通知我们，我们按本合同载明的最后住所或通讯地址发送的有关通知，均视为已送达给您。
8.1明确说明	一、订立本合同时，我们会向您说明本合同的内容。二、对保险条款中免除我们责任的条款，我们在订立合同时应当在投保单、保险单或其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或口头形式向您作出明确说明，未作提示或明确说明的，该条款不产生效力。
8.2如实告知	一、我们就您和被保险人的有关情况提出询问的，您应当如实告知。二、若您故意或因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或提高保险费率的，我们有权解除本合同。三、若您故意不履行如实告知义务，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。四、若您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当退还保险费。五、我们在本合同订立时已经知道您未如实告知的情况的，我们不得解除本合同；发生保险事故的，我们承担给付保险金的责任。
8.3本公司合同解除权的限制	前款规定的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本合同成立之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
9.1年龄性别错误	您在申请投保时，应将与有效身份证件相符的被保险人的出生日期和性别在投保单上填明，如果发生错误按照下列方式办理：一、您申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限制的，本公司有权解除合同。本公司行使合同解除权适用本公司合同解除权的限制的规定。对于解除合同的，本公司向您退还本合同当时的现金价值。二、您申报的被保险人年龄、性别不真实，致使您实付保险费少于应付保险费的，本公司有权更正并要求您补交保险费。若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付。三、您申报的被保险人年龄、性别不真实，致使您实付保险费多于应付保险费的，本公司会将多收的保险费退还给您。
9.2合同效力终止	当发生下列情形之一时，本合同效力终止：一、您申请解除本合同；二、因本合同其他条款所列情况而效力终止。
9.3未还款项	我们在给付各项保险金、退还现金价值或者返还保险费时，如果您有欠交的保险费、保单贷款或者其他各项欠款，我们按照您和其他权利人与我们的约定，在扣除上述各项欠款及应付利息后给付。
9.4争议处理	在本合同履行过程中发生任何争议，当事人应根据本合同约定选择下列两种方式之一予以解决：一、因履行本合同发生的争议，由当事人协商解决，协商不成的，提交双方共同选定的仲裁委员会，按其当时有效的仲裁规则仲裁解决。二、因履行本合同发生的争议，由当事人协商解决，协商不成的，依法向人民法院起诉。
释义	
10.1保单年度	从本合同生效日或保单周年日零时起至下一年度的保单周年日零时止为一个保单年度。
10.2保单周年日	指本合同生效日在合同生效后每年的对应日，不含本合同生效日当日。若当月没有对应的同一日，则以该月最后一日为对应日。
10.3保险费应交日	指本合同保险费交费期间内本合同生效日在每月、每季、每半年或者每年（根据交费方式确定）的对应日的前一日。如果当月无对应的同一日，则以该月最后一日为对应日。
10.4周岁	指按法定身份证明文件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。
10.5有效身份证件	指由政府主管部门规定的证明其身份的证件，如：居民身份证、按规定可使用的有效护照、军官证、警官证、士兵证、户口簿等证件。
10.6首次患本合同约定的重大疾病	指被保险人患同时符合以下条件的重大疾病：(一)被保险人自出生后首次出现该重大疾病之症状体征；(二)被保险人在本合同有效期间内首次出现该重大疾病之症状体征并被确诊患该重大疾病；(三)该重大疾病之症状体征符合本合同的定义；(四)该重大疾病已在本合同中列明。对于被保险人在本合同生效日前出现的本合同所列的重大疾病，本公司不承担给付保险金责任。
10.7重大疾病	指被保险人发生符合以下疾病定义所述条件的疾病（共105种），应当由专科医生明确诊断。第1至第25项为中国保险行业协会与中国医师协会共同制定的重大疾病保险的疾病定义，第26至第105项为本公司增加的疾病种类并自行制定的疾病定义。
1、恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其它部位的疾病。经病理学检查结果明确诊断，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：原位癌．．．（见注1）；相当于Binet分期方案A期程度的慢性淋巴细胞白血病；相当于AnnArbor分期方案I期程度的何杰金氏病；皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；TNM分期为T1N0M0期或更轻分期的前列腺癌；感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。注1：指恶性细胞局限于上皮内尚未穿破基底膜浸润周围正常组织的癌细胞新生物。原位癌必须经对固定活组织的组织病理学检查明确诊断。被保险人必须已经接受了针对原位癌病灶的积极治疗，所谓的积极治疗包含手术、化疗或放疗等治疗方式。
2、急性心肌梗塞	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：典型临床表现，例如急性胸痛等；新近的心电图改变提示急性心肌梗塞；心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。
3、脑中风后遗症	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：一肢或一肢以上肢体机能完全丧失．．．．．．．．（见注2）；语言能力或咀嚼吞咽能力完全．．．．．．．．．．．．．丧失．．（见注3）；自主生活能力完全丧失，无法独立完成六项基本日常生活活动．．．．．．．．．．（见注4）中的三项或三项以上。注2：指肢体的三大关节中的两大关节僵硬，或不能随意识活动。肢体是指包括肩关节的整个上肢或包括髋关节的整个下肢。注3：语言能力完全丧失，指无法发出四种语音（包括口唇音、齿舌音、口盖音和喉头音）中的任何三种、或声带全部切除，或因大脑语言中枢受伤害而患失语症。咀嚼吞咽能力完全丧失，指因牙齿以外的原因导致器质障碍或机能障碍，以致不能作咀嚼吞咽运动，除流质食物外不能摄取或吞咽的状态。注4：六项基本日常生活活动是指：穿衣：自己能够穿衣及脱衣；移动：自己从一个房间到另一个房间；行动：自己上下床或上下轮椅；如厕：自己控制进行大小便；进食：自己从已准备好的碗或碟中取食物放入口中；洗澡：自己进行淋浴或盆浴。
4、重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
5、冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其它非开胸的介入手术、腔镜手术不在保障范围内。
6、终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实施了肾脏移植手术。若本项疾病已经赔付，那么后续因本项疾病导致的重大疾病所属组别A组中的重大器官移植术或造血干细胞移植术将不再进行赔付。
7、多个肢体缺失	指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
8、急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：重度黄疸或黄疸迅速加重；肝性脑病；B超或其它影像学检查显示肝脏体积急速萎缩；肝功能指标进行性恶化。
9、良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
竭失代偿期	持续性黄疸；腹水；肝性脑病；充血性脾肿大伴脾功能亢进或食管胃底静脉曲张。因酗酒．．（见注5）或药物滥用导致的肝功能衰竭不在保障范围内。注5：是指酒精摄入过量。长期过量饮酒导致身体脏器严重损害，或一次大量饮酒导致急性酒精中毒或自制力丧失造成自身伤害、斗殴肇事或交通肇事。酒精过量由医疗机构或公安部门判定。
11、脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：一肢或一肢以上肢体机能完全丧失；语言能力或咀嚼吞咽能力完全丧失；自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
12、深度昏迷	指因疾病或意外伤害导致意识丧失，对外界刺激和体内需求均无反应，昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其它生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在保障范围内。
13、双耳失聪	指因疾病或意外伤害导致双耳听力永久不可逆．．．．．（见注6）性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。被保险人申请理赔时年龄必须在3周岁以上，并且提供理赔当时的听力丧失诊断及检查证据。注6：指因疾病确诊或意外发生之日起，经过积极治疗180天后，仍无法通过现有医疗手段恢复。
14、双目失明	指因疾病或意外伤害导致双眼视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：眼球缺失或摘除；矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；视野半径小于5度。被保险人申请理赔时年龄必须在3周岁以上（眼球缺失或摘除的不受此限），并且提供理赔当时的视力丧失诊断及检查证据。
15、瘫痪	指因疾病或意外伤害导致两肢或两肢以上肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或意外伤害发生180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
17、严重阿尔茨海默症	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神疾病不在保障范围内。
18、严重脑损伤	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180天后，仍遗留下列一种或一种以上障碍：一肢或一肢以上肢体机能完全丧失；语言能力或咀嚼吞咽能力完全丧失；自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。列全部条件：药物治疗无法控制病情；自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合征不在保障范围内。面积根据中国新九分法计算。
21、严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级IV级，且静息状态下肺动脉平均压超过30mmHg。
22、严重运动神经元病	是一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。被保险人申请理赔时年龄必须在3周岁以上，并且提供理赔当时的语言能力丧失诊断及检查证据。精神心理因素所致的语言能力丧失不在保障范围内。
24、重型再生障碍性贫血	指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足下列全部条件：骨髓穿刺检查或骨髓活检结果支持诊断；外周血象须具备以下三项条件：中性粒细胞绝对值0.510/L；网织红细胞1；血小板绝对值2010/L。
25、主动脉手术	指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在保障范围内。
26、慢性呼吸功能衰竭	慢性肺部疾病导致永久不可逆性的慢性呼吸功能衰竭。慢性呼吸功能衰竭必须明确诊断并满足下列全部条件：动脉血氧分压（PaO）50mmHg；动脉血氧饱和度（SaO）80；因缺氧必须接受持续的输氧治疗。理赔时必须提供以上三项相应的证明文件或检查报告。
27、严重溃疡性结肠炎	指伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变累及全结肠，表现为严重的血便和系统性症状体征，溃疡性结肠炎必须根据组织病理学特点诊断，并且被保险人已经接受了结肠切除和回肠造瘘术。
28、严重哮喘	指一种反复发作的严重支气管阻塞性疾病，须符合下列全部标准：过去两年中曾因哮喘持续状态住院治疗，并提供完整住院记录；身体活动耐受能力显著且持续下降；因慢性过度换气导致胸廓畸形；在家中需要医生处方的氧气治疗法；持续日常服用口服类固醇激素治疗持续至少180天。
29、原发性硬化性胆管炎	指一种胆汁淤积综合征，其特征是肝内、肝外胆道因纤维化性炎症逐渐狭窄，并最终导致完全阻塞而发展为肝硬化。本病须经内镜逆行胰胆管造影等影像学检查证实，并须满足下列全部条件：总胆红素和直接胆红素同时升高，血清ALP200U/L；持续性黄疸病史；出现胆汁性肝硬化或门脉高压。因肿瘤或胆管损伤等继发性的硬化性胆管炎不在保障范围内。
30、侵蚀性葡萄胎（或称恶性葡萄胎）	该类疾病是指异常增生的绒毛组织浸润性生长浸入子宫肌层或转移至其他器官或组织的葡萄胎，并已经进行化疗或手术治疗的。
