question	answer
2.5责任免除	因下列情形之一，导致被保险人初次发生特定疾病、重大疾病或全残的，我们不承担给付特定疾病保险金、重大疾病保险金或身故或全残保险金的责任：(1)投保人对被保险人的故意杀害、故意伤害；(2)被保险人故意自伤、故意犯罪或者抗拒依法采取的刑事强制措施；(3)被保险人自本合同成立或者合同效力恢复之日起2年内自杀，但被保险人自杀时为无民事行为能力人的除外；(4)被保险人主动吸食或注射毒品（见9.11）；(5)被保险人酒后驾驶（见9.12）、无合法有效驾驶证驾驶（见9.13），或驾驶无有效行驶证（见9.14）的机动车；(6)战争、军事行动、暴乱或武装叛乱；(7)核爆炸、核辐射或核污染；(8)被保险人感染艾滋病病毒或患艾滋病（见9.15）期间因疾病导致的；(9)遗传性疾病（见9.16），先天性畸形、变形或染色体异常（见9.17）。发生上述第(1)项情形导致被保险人被确诊发生本合同约定的特定疾病、重大疾病或全残的，本合同终止，我们向被保险人给付本合同的现金价值（见9.18）。发生上述其他情形导致被保险人被确诊发生本合同约定的特定疾病、重大疾病或全残的，本合同终止，我们向您退还本合同的现金价值。因下列情形之一，导致被保险人身故的，我们不承担给付身故或全残保险金的责任；(1)投保人对被保险人的故意杀害、故意伤害；(2)被保险人故意自伤、故意犯罪或者抗拒依法采取的刑事强制措施；(3)被保险人自本合同成立或者合同效力恢复之日起2年内自杀，但被保险人自杀时为无民事行为能力人的除外；(4)被保险人主动吸食或注射毒品；(5)被保险人酒后驾驶、无合法有效驾驶证驾驶，或驾驶无有效行驶证的机动车；(6)战争、军事行动、暴乱或武装叛乱；(7)核爆炸、核辐射或核污染；发生上述第(1)项情形导致被保险人身故的，本合同终止，我们向被保险人的继承人给付本合同的现金价值。发生上述其他情形导致被保险人身故的，本合同终止，我们向您退还本合同的现金价值。
2.6其他免责条款	除2.5责任免除外，本合同中还有一些以加底纹的形式做了显著标志的文字，其中也包含一些责任免除的条文，请您注意。
3.1受益人	您或者被保险人可以指定一人或多人为身故保险金受益人。身故保险金受益人为多人时，可以确定受益顺序和受益份额；如果没有确定份额，各受益人按照相等份额享有受益权。被保险人为无民事行为能力人或限制民事行为能力人的，可以由其监护人指定受益人。您或者被保险人可以变更身故保险金受益人并书面通知我们，我们收到变更受益人的书面通知后，在保险单或其他保险凭证上批注或附贴批单，变更自我们在保险单或者其他保险凭证上批注或者附贴批单之日起产生效力。您在指定和变更身故保险金受益人时，必须经过被保险人同意。被保险人身故后，有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：（1）没有指定受益人，或者受益人指定不明无法确定的；（2）受益人先于被保险人身故，没有其他受益人的；（3）受益人依法丧失受益权或者放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中身故，且不能确定身故先后顺序的，推定受益人身故在先。受益人故意造成被保险人身故、伤残、疾病的，或者故意杀害被保险人未遂的，该受益人丧失受益权。除另有约定外，本合同特定疾病、重大疾病或全残保险金的受益人为被保险人本人。
3.2保险事故通知	您或受益人知道保险事故后应当在10日内通知我们。如果您或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
3.3保险金申请	在申请保险金时，请按照下列方式办理：
特定疾病或重大疾病保险金申请	特定疾病或重大疾病保险金受益人在申请特定疾病或重大疾病保险金时，须填写保险金给付申请书，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）医院出具的附有病理显微镜检查、血液检验及其他科学方法检验报告的疾病诊断证明书；（4）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。
身故或全残保险金申请	身故或全残保险金受益人在申请身故或全残保险金时，须填写保险金给付申请书，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）由双方认可的伤残鉴定机构出具的残疾程度鉴定书（被保险人全残时提供）；（4）国家卫生行政部门认定的医疗机构、公安部门或其他相关机构出具的被保险人的死亡证明（被保险人身故时提供）；（5）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。以上证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。
3.4保险金给付	我们在收到保险金给付申请书及合同约定的证明和资料后，将在5日内作出核定；情形复杂的，在30日内作出核定，但因第三方责任或其他非我们的责任导致保险事故的性质、金额无法确定的除外。对属于保险责任的，我们在与受益人达成给付保险金的协议后10日内，履行给付保险金义务。我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，我们自作出核定之日起3日内向受益人发出拒绝给付保险金通知书并说明理由。我们在收到保险金给付申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；我们最终确定给付保险金的数额后，将支付相应的差额。在本合同有效期内，如果被保险人失踪且被法院宣告死亡，我们以法院判决宣告死亡之日作为被保险人的死亡时间，按本合同的约定给付身故保险金，本合同终止。如果被保险人在宣告死亡后重新出现，身故保险金受益人应于知道或应当知道被保险人重新出现后30日内向我们退还已支付的保险金，本合同的效力依法确定。
3.5诉讼时效	受益人向我们请求给付保险金的诉讼时效期间为2年，自其知道或者应当知道保险事故发生之日起计算。
如何支付保险费	
4.1保险费的支付	本合同的交费方式和交费期间由您和我们约定并在保险单上载明。您应当按照本合同约定向我们支付保险费。如果您选择分期支付保险费，您在支付首期保险费后，应在每期保险费约定支付日或之前支付对应各期的保险费。
4.2宽限期	分期支付保险费的，您支付首期保险费后，如果您到期未支付保险费，自保险费约定支付日的次日零时起60日为宽限期。宽限期内发生的保险事故，我们仍会承担保险责任，但在给付保险金时会扣减您欠交的保险费。如果您在宽限期结束之后仍未支付保险费，则本合同自宽限期满的次日零时起效力中止，但本合同另有约定的除外。
现金价值权益	
5.1现金价值	本合同保单年度末的现金价值会在保险单上载明。保单年度内的现金价值，您可以向我们咨询。
5.2保单贷款	在本合同有效期内，您可以申请并经我们审核同意后办理保单贷款。贷款金额不得超过您申请时本合同现金价值扣除各项欠款及应付利息后余额的80，每次贷款期限最长不超过6个月，贷款利率按您与我们签订的贷款协议中约定的利率执行。贷款本息在贷款到期时一并归还。若您到期未能足额偿还贷款本息，则您所欠的贷款本金及利息将作为新的贷款本金计息。当未还贷款本金及利息加上其他各项欠款及应付利息达到本合同现金价值时，本合同效力中止。
6.1效力中止	在本合同效力中止期间，我们不承担保险责任。
6.2效力恢复	本合同效力中止后2年内，您可以申请恢复合同效力。经我们与您协商并达成协议，在您补交保险费及其他未还款项之日起，合同效力恢复。自本合同效力中止之日起满2年您和我们未达成协议的，我们有权解除合同。我们解除合同的，向您退还合同效力中止时本合同的现金价值。
7.1您解除合同的手续及风险	如您在犹豫期后申请解除本合同，请填写解除合同申请书并向我们提供下列资料：（1）保险合同；（2）您的有效身份证件。自我们收到解除合同申请书时起，本合同终止。我们自收到解除合同申请书之日起30日内向您退还本合同的现金价值。您在犹豫期后解除合同会遭受一定损失。
8.1明确说明与如实告知	订立本合同时，我们应向您说明本合同的内容。对保险条款中免除我们责任的条款，我们在订立合同时应当在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。我们就您和被保险人的有关情况提出询问，您应当如实告知。如果您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或者提高保险费率的，我们有权解除本合同。如果您故意不履行如实告知义务，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当退还保险费。我们在合同订立时已经知道您未如实告知的情况的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
8.2我们合同解除权的限制	前条规定的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本合同成立或复效之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
8.3年龄错误	您在申请投保时，应将与有效身份证件相符的被保险人的出生日期在投保单上填明，如果发生错误按照下列方式办理：（1）您申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限制的，在保险事故发生之前我们有权解除合同，并向您退还本合同的现金价值。我们行使合同解除权适用我们合同解除权的限制的规定；（2）您申报的被保险人年龄不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您补交保险费；若已经发生保险事故，在给付保险金时按实付保险费与应付保险费的比例给付；（3）您申报的被保险人年龄不真实，致使您实付保险费多于应付保险费的，我们会将多收的保险费退还给您。
8.4未还款项	我们在给付各项保险金、退还现金价值或退还保险费时，如果您有欠交的保险费或其他各项欠款，我们在扣除上述各项欠款及应付利息后给付。
8.5合同内容变更	在本合同有效期内，经您与我们协商一致，可以变更本合同内容。变更本合同内容的，应当由我们在保险单或其他保险凭证上批注或附贴批单，或由您与我们订立书面的变更协议。
8.6联系方式变更	为了保障您的合法权益，您的住所、通讯地址或电话等联系方式变更时，请及时以书面形式或双方认可的其他形式通知我们。若您未以书面形式或双方认可的其他形式通知我们，我们按本合同载明的最后住所或通讯地址发送的有关通知，均视为已送达给您。
8.7争议处理	合同争议解决方式由当事人在合同约定时从下列两种方式中选择一种：（1）因履行本合同发生的争议，由当事人协商解决，协商不成的，提交仲裁；（2）因履行本合同发生的争议，由当事人协商解决，协商不成的，依法向人民法院起诉。
释义	
9.1保单年度	指从保险合同生效日或生效对应日零时起至下一年度保险合同生效对应日零时止的期间为一个保单年度。
9.2周岁	指按有效身份证件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。
9.3有效身份证件	指由政府主管部门规定的证明其身份的证件，如：居民身份证、按规定可使用的有效护照、军官证、警官证、士兵证等证件。
9.4意外伤害事故	指外来的、突发的、非本意的、非疾病的使被保险人身体受到伤害的客观事件。
9.5初次发生	指被保险人首次出现重大疾病或特定疾病的前兆或异常的身体状况，包括与重大疾病或特定疾病相关的症状及体征。
9.6医院	指国家卫生部医院等级分类中的二级或二级以上的公立医院，但不包括附属于前述医院或单独作为诊所、康复、护理、疗养、戒酒、戒毒等或相类似的医疗机构。同时该医院必须具有符合有关医院管理规定设置标准的医疗设备，并且全日二十四小时有合格医师及护士驻院提供医疗和护理等服务。
9.7专科医生	专科医生应当同时满足以下四项资格条件：（1）具有有效的中华人民共和国医师资格证书；（2）具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；（3）具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；（4）在二级或二级以上医院的相应科室从事临床工作三年以上。
9.8特定疾病	本合同所指特定疾病，是被保险人发生符合以下定义所述条件的疾病、疾病状态或手术，共计五十种。特定疾病的名称及定义如下：（一）特定恶性病变或恶性肿瘤指经病理学检查被明确诊断为下列恶性病变，并且接受了相应的治疗。（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为T1N0M0期或更轻分期的前列腺癌。（二）不典型的急性心肌梗塞指被临床诊断为急性心肌梗塞并接受了急性心肌梗塞治疗，虽然未达到本合同所指重大疾病急性心肌梗塞的给付标准，但满足下列全部条件：（1）肌钙蛋白有诊断意义的升高;（2）心电图有损伤性的ST段改变但未出现病理Q波。（三）冠状动脉介入手术指为治疗明显的冠状动脉狭窄性疾病，首次实际实施了冠状动脉球囊扩张成形术、冠状动脉支架植入术或激光冠状动脉成形术。（四）特定脑中风后遗症指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能部分丧失，其肢体肌力为级,或小于级但尚未达到脑中风后遗症的给付标准;（2）自主生活能力部分丧失，无法独立完成六项基本日常生活活动中的一项或两项。（五）心脏瓣膜介入手术指为治疗心脏瓣膜疾病，实际实施了非开胸的经胸壁打孔内镜手术或经皮经导管介入手术进行的心脏瓣膜置换或修复手术。（六）特定面积度烧伤指烧伤程度为度，且度烧伤面积为全身体表面积的10或10以上，但尚未达到20。体表面积根据中国新九分法计算。（七）主动脉介入手术指为治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。主动脉指胸主动脉和腹主动脉，但不包括胸主动脉和腹主动脉的分支血管。（八）严重脑垂体瘤、脑囊肿、脑动脉瘤及脑血管瘤指经头颅断层扫描(CT)、核磁共振检查(MRI)或正电子发射断层扫描(PET)等影像学检查被确诊为下列病变，并实际接受了手术或放射治疗。（1）脑垂体瘤;（2）脑囊肿;（3）脑动脉瘤、脑血管瘤。（九）3周岁后视力受损指被保险人年满3周岁后因疾病或意外伤害导致双目视力永久不可逆性丧失，虽然未达到本合同所指重大疾病3周岁后双目失明的给付标准，但须满足下列全部条件：（1）双眼中较好眼矫正视力低于0.1(采用国际标准视力表，如果使用其它视力表应进行换算);（2）双眼中较好眼视野半径小于20度。申请理赔时，须提供理赔当时的视力丧失诊断及检查证据。（十）严重头部外伤指因头部遭受机械性外力伤害，引起脑重要部位损伤，并且由头颅断层扫描(CT)、核磁共振检查(MRI)或正电子发射断层扫描(PET)等影像学检查证实。头部外伤导致神经系统功能障碍，虽然未达到本合同所指重大疾病严重脑损伤的给付标准，但须满足下列条件之一：（1）已接受全麻下颅骨切开颅内血肿清除术(颅骨钻孔术除外)；（2）在遭受外伤180天后一肢或一肢以上肢体机能部分丧失，其肢体肌力为级,或小于级。（十一）可逆性再生障碍性贫血指因急性可逆性的骨髓造血功能衰竭而导致贫血、中性粒细胞减少和血小板减少，必须由血液科医生的诊断，且病历资料显示接受了下列任一治疗：（1）骨髓刺激疗法至少一个月；（2）免疫抑制剂治疗至少一个月；（3）接受了骨髓移植。（十二）双侧卵巢切除术指为治疗疾病实际接受了经腹部切开或腹腔镜进行的双侧卵巢完全切除手术。部分卵巢切除术，以及因恶性肿瘤而进行的双侧卵巢切除术均不在保障范围内。投保时已经缺失一侧的不在保障范围内。（十三）肾上腺切除术指为治疗因肾上腺腺瘤所导致醛固酮分泌过多产生的继发性恶性高血压，而接受肾上腺切除术。此项手术需由专科医生认定为处理恶性高血压的必要治疗行为。（十四）胆道重建手术指因疾病或胆道创伤导致接受涉及胆总管小肠吻合术的胆道重建手术。手术必须在专科医生认为是医疗所需的情况下进。胆道闭锁并不在保障范围内。（十五）单眼失明指因疾病或意外伤害导致单眼视力永久不可逆性丧失，须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；（3）视野半径小于5度。（十六）中度阿尔兹海默病指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的两项。（十七）于颈动脉进行血管成形术或内膜切除术指根据颈动脉造影检查结果，确诊一条或以上颈动脉存在严重狭窄性病变（至少一支血管管腔直径减少50以上）。本病须经国家机关认可的有合法资质的专科医生明确诊断，同时必须已经采取以下手术以减轻症状：（1）确实进行动脉内膜切除术；或（2）确实进行血管介入治疗，例如血管成形术或进行植入支架或动脉粥样瘤清除手术。（十八）角膜移植指为增进视力或治疗某些角膜疾患，已经实施了异体的角膜移植手术。此手术必须由专科医生认为是医学上必需的情况下进行。（十九）慢性肾功能损害肾功能衰竭期指被保险人因双肾功能慢性不可逆性损害达到肾功能衰竭期，诊断必须满足所有以下标准。（1）GFR25；（2）Scr5mg/dl或442umol/L；（3）持续180天。（二十）单侧肾脏切除指因疾病或意外事故实际实施的一侧肾脏切除术。肾脏部分切除手术和肾脏捐献引起的手术不在保障范围内。（二十一）单个肢体缺失指因疾病或意外导致一个肢体自腕关节或踝关节近端（靠近躯干端）以上完全断离。（二十二）单侧肺脏切除指因疾病或意外事故实际实施的一侧肺脏切除术，部分切除手术和肺脏捐献引起的手术不在保障范围内。（二十三）肝脏手术指因疾病或意外事故实际实施的肝脏部分切除术，手术须有至少一个完整的肝叶切除。（二十四）早期运动神经性疾病是一组中枢神经系统运动神经元的进行性变性疾病，进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的两项。（二十五）人工耳蜗植入术指由于耳蜗的永久损害而实际实施了人工耳蜗植入手术。诊断须经专科医师确认在医学上是必要的，且在植入手术之前已经符合下列全部条件：（1）双耳持续12个月以上重度感音神经性耳聋；（2）使用相应的听力辅助设备效果不佳。（二十六）中度帕金森氏病是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。必须满足下列全部条件：（1）药物治疗无法控制病情；（2）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的两项。继发性帕金森综合症不在保障范围内。（二十七）微创冠状动脉搭桥手术指为纠正冠状动脉的狭窄或堵塞，而实际实施的微创冠状动脉旁路移植手术。手术通过微创开胸术（肋骨间小切口）进行，且诊断须由冠状动脉血管造影检查确诊狭窄或堵塞。微创冠状动脉绕道也包括锁孔冠脉搭桥手术。必须满足下列全部条件：（1）血管造影显示至少两支冠状动脉狭窄超过50或一支冠状动脉狭窄超过70；（2）手术须由心脏专科医师进行，并确认该手术的必要性。（二十八）中度溃疡性结肠炎本保单所保障的溃疡性结肠炎是指伴有致命性电解质紊乱的急性暴发性溃疡性结肠炎，病变累及全结肠，表现为严重的血便和系统性症状体征和肠破裂的风险,本疾病的确诊必须经由内窥镜检查证实该疾病侵犯全部结肠及直肠及活体切片检查证实为溃疡性结肠炎。且须经肠胃专科医生连续以系统性免疫抑制剂或免疫调节剂持续治疗最少90天,才符合本保障范围。其他种类的发炎性结肠炎,只发生在直肠的溃疡性结肠炎均不在保障范围内。（二十九）早期肝硬化肝硬化须由专科医生明确诊断。必须由活检证实有再生的肝细胞结节和典型的肝组织纤维化。下列条件必须全部满足并至少持续一年：(1)持续性黄疸，胆红素水平升高超过50mol/L;(2)蛋白质合成异常，白蛋白水平低于27g/L;(3)异常凝血功能，凝血酶原时间超过正常上限的2倍或以上，或者国际正常化比率（INR）在2.0以上。（三十）中度瘫痪指因疾病或意外伤害导致一肢肢体机能永久完全丧失，肢体机能永久完全丧失，疾病确诊180天后或意外伤害发生180天后，该肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。（三十一）非完全性肢体受限指因疾病或者意外伤害导致一肢肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或者意外伤害发生180天后，每肢体三大关节中的两大关节仍完全僵硬，或者不能随意识活动。（三十二）微创颅脑手术因疾病被保险人确已实施全麻下的颅骨钻孔手术或者经鼻蝶窦入颅微创手术。因外伤而实施的脑外科手术不在保障范围内。（三十三）面部重整手术确实进整形或者重建手术（颈部以上的面部构造完整、缺失或者受损而对其形态及外观进修复或者重建），同时必须由专科医生认为该面部毁容是需要接受住院治疗，及其后接受该手术，而对该面部毁容所进行的治疗亦是医疗所需。因纯粹整容原因、独的牙齿修复、独立的鼻骨骨折或者独的皮肤伤口所进的手术均受此保障。（三十四）双侧睾丸切除术指为治疗疾病实际接受了经腹部切开或腹腔镜进行的双侧睾丸完全切除手术。部分睾丸切除术，以及因恶性肿瘤而进行的双侧睾丸切除术均不在保障范围内。投保时已经缺失一侧的不在保障范围内。（三十五）单耳失聪指因疾病或者意外伤害导致单耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或者听觉诱发电位检测等证实。被保险人在3周岁之前因疾病导致的单耳失聪不在保障范围内。（三十六）轻度面部烧伤指烧伤程度为度，且度烧伤的面积达到面部表面积的40或者40以上，但未达到面部表面积的80。（三十七）肺功能衰竭指因慢性呼吸系统疾病导致呼吸功能衰竭，且诊断必须满足以下所有条件：（1）第一秒末用力呼吸量（FEV1）小于1升；（2）残气容积占肺总量（TLC）的50以上；（3）PaO260mmHg,PaCO250mmHg。（三十八）心包膜切除术指为治疗心包膜疾病，已经实施了心包膜切除术，但未达到本合同所指重大疾病严重慢性缩窄型心包炎的标准。手术必须在心脏科医生认为是医学上必须的情况下进行。（三十九）腔静脉过滤器植入术指为治疗反复肺栓塞发作，抗凝血疗法无效，已经实施了腔静脉过滤器植入术。手术必须在专科医生认为是医学上必需的情况下进行。（四十）风湿热导致的心脏瓣膜疾病本疾病须满足下列所有条件：（1）经由本公司认可医院的专科医生根据已修订的Jones标准诊断证实罹患急性风湿热;（2）因风湿热所导致至少一个心脏瓣膜存在狭窄或者关闭不全损伤，且已经被心脏超声检查证实。有关诊断及心脏超声检查必须由本公司认可医院的专科医生证实。（四十一）植入心脏起搏器因严重心律失常而确实已经实施永久性心脏起搏器的植入手术。理赔时需提供完整病历资料及手术记录，诊断及治疗均须在本公司认可医院专科医生认为是医疗必须的情况下进行。由于心脏再同步化治疗而实施的植入心脏起搏器包括在本项保障范围内。（四十二）激光心肌血运重建术指患有顽固性心绞痛，经持续药物治疗后无改善，冠状动脉搭桥手术及经皮血管成形手术已失败或者被认为不适合。在本公司认可医院内实际进行了开胸手术下或者胸腔镜下的激光心肌血运重建术。（四十三）植入大脑内分流器为缓解已升高的脑脊液压力而确实已在脑室进行分流器植入手术。诊断及治疗均须在本公司认可医院内由脑神经科专科医生认为是医疗必须的情况下进行。（四十四）中度结核性脊髓炎因结核杆菌引起的脊髓炎，导致永久性神经系统功能中度障碍，即：疾病首次确诊180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体肌力级或级以下的运动功能障碍；（2）自主生活能力部分丧失，无法独立完成六项基本日常生活活动中的二项或二项以上。该诊断必须由本公司认可医院的神经专科医生证实，并必须由适当的检查证明为结核性脊髓炎。（四十五）早期系统性硬皮病指一种以局限性或弥漫性皮肤增厚和皮肤、血管、内脏器官异常纤维化为特征的结缔组织病。本病须经专科医生明确诊断，并须满足下列所有条件：（1）必须是经由本公司认可医院的风湿学专科医生根据美国风湿病学会（ACR）及欧洲抗风湿病联盟(EULAR)在2013年发布的系统性硬皮病诊断标准确认达到确诊标准（总分值由每一个分类中的最高比重（分值）相加而成，总分9分的患者被分类为系统性硬皮病）。（2）须提供明确的病理活检及自身抗体免疫血清学证据支持。以下情况不在保障范围内：（1）局限性硬皮病（带状硬皮病或斑状损害）（2）嗜酸性筋膜炎（3）CREST综合征（四十六）糖尿病视网膜晚期增生性病变因糖尿病而并发视网膜晚期增生性血管病变，并必须符合下列所有条件：（1）确诊糖尿病视网膜病变时已患有糖尿病；（2）双眼最佳矫正视力低于0.3（采用国际标准视力表，如果使用其他视力表应进行换算）；（3）已确实进行了激光治疗等以改善视力障碍；糖尿病视网膜病变的诊断、视力障碍的程度及治疗的医疗之必要性必须由本公司认可医院的眼科专科医生确定。（四十七）早期象皮病指因丝虫感染导致淋巴管阻塞而造成身体组织出现严重淋巴水肿，但未达到本合同所指重大疾病严重象皮病的标准。此病症须经本公司认可医院的专科医生根据临床表现和微丝蚴的化验结果确诊。（四十八）严重大动脉炎是指动脉慢性非特异性炎性疾病，其中以头臂血管、肾动脉、胸腹主动脉及肠系膜上动脉为好发部位，经本公司认可医院的心脏专科医师确诊的大动脉炎，并满足如下全部条件：（1）红细胞沉降率及C反应蛋白高于正常值；（2）超声检查、CTA检查或血管造影检查证实大动脉存在狭窄或闭塞。（四十九）中度再生障碍性贫血指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少，但未达到本合同所指重大疾病重型再生障碍性贫血的标准。须满足下列全部条件：（1）骨髓穿刺检查或骨髓活检结果支持诊断；（2）病历资料显示接受了下列任一项的血液专科治疗：骨髓刺激疗法；免疫抑制剂治疗；骨髓移植。（五十）糖尿病导致脚趾切除糖尿病导致脚趾截除：因糖尿病引起的神经及血管病变累及足部，为了维持生命在本公司认可医院内已经进行了至少一个脚趾的完整截除术。
