question	answer
2.3.4.1首次重大疾病保险金	首次重大被保险人于本合同生效（或合同效力恢复）之日起90日内，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病（无论一种或多种），本公司按本保疾病保险金险实际交纳的保险费（详见释义）给付首次重大疾病保险金，本合同终止。被保险人于本合同生效（或合同效力恢复）之日起90日后，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病（无论一种或多种），本公司按以下三者之较大者给付首次重大疾病保险金，该重大疾病所属组别的保险责任以及2.3.1轻症疾病保险金、2.3.2中症疾病保险金、2.3.3住院关爱津贴保险金、2.3.5疾病终末期保险金、2.3.6身故保险金的保险责任均终止，我们将继续承担其他组别重大疾病保险金的保险责任：1.本保险实际交纳的保险费；2.首次重大疾病确诊之日时本合同的现金价值；3.本合同基本保险金额的100。若被保险人被确诊的重大疾病是以其在本合同保险期间内遭受的意外伤害为直接且单独的原因所致，则不受前述90日的限制。我们给付首次重大疾病保险金后，本合同自首次重大疾病确诊之日起现金价值降为零。
2.3.4.2第二次重大疾病保险金	第二次重我们给付首次重大疾病保险金后，被保险人于首次重大疾病确诊之日起180日大疾病保后，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病中除首次重大险金疾病所属组别以外的其他组别中的重大疾病（无论一种或多种），本公司按本合同基本保险金额的110给付第二次重大疾病保险金，该重大疾病所属组别的保险责任终止。
2.3.4.3第三次重大疾病保险金	第三次重我们给付第二次重大疾病保险金后，被保险人于第二次重大疾病确诊之日起180大疾病保日后，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病中除前述二险金次重大疾病所属组别以外的其他组别中的重大疾病（无论一种或多种），本公司按本合同基本保险金额的120给付第三次重大疾病保险金，该重大疾病所属组别的保险责任终止。
2.3.4.4第四次重大疾病保险金	第四次重我们给付第三次重大疾病保险金后，被保险人于第三次重大疾病确诊之日起180大疾病保日后，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病中除前述三险金次重大疾病所属组别以外的其他组别中的重大疾病（无论一种或多种），本公司按本合同基本保险金额的130给付第四次重大疾病保险金，该重大疾病所属组别的保险责任终止。
2.3.4.5第五次重大疾病保险金	第五次重我们给付第四次重大疾病保险金后，被保险人于第四次重大疾病确诊之日起180大疾病保日后，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病中除前述四险金次重大疾病所属组别以外的其他组别中的重大疾病（无论一种或多种），本公司按本合同基本保险金额的140给付第五次重大疾病保险金，该重大疾病所属组别的保险责任终止。
2.3.4.6第六次重大疾病保险金	第六次重我们给付第五次重大疾病保险金后，被保险人于第五次重大疾病确诊之日起180大疾病保日后，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病中除前述五险金次重大疾病所属组别以外的其他组别中的重大疾病（无论一种或多种），本公司按本合同基本保险金额的150给付第六次重大疾病保险金，本合同终止。
2.3.5疾病终末期保险金	疾病终末被保险人于本合同生效（或合同效力恢复）之日起90日内，由本公司认可医院期保险金的专科医生确诊初次达到疾病终末期阶段（详见释义），本公司按本保险实际交纳的保险费给付疾病终末期保险金，本合同终止。被保险人于本合同生效（或合同效力恢复）之日起90日后，由本公司认可医院的专科医生确诊初次达到疾病终末期阶段，本公司按以下约定给付疾病终末期保险金，本合同终止：1.被保险人于18周岁保单生效对应日（详见释义）之前达到疾病终末期阶段，本公司按本保险实际交纳的保险费200给付疾病终末期保险金；2.被保险人于18周岁保单生效对应日后达到疾病终末期阶段，本公司按以下三者之较大者给付疾病终末期保险金：（1）本保险实际交纳的保险费；（2）达到疾病终末期阶段时本合同的现金价值；（3）本合同基本保险金额的100。若被保险人被确诊初次达到疾病终末期阶段是以其在本合同保险期间内遭受的意外伤害为直接且单独的原因所致，则不受前述90日的限制。
2.3.6身故保险金	被保险人于本合同生效（或合同效力恢复）之日起90日内身故，本公司按本保身故保险金险实际交纳的保险费给付身故保险金，本合同终止。被保险人于本合同生效（或合同效力恢复）之日起90日后身故，本公司按以下约定给付身故保险金，本合同终止：1.被保险人于18周岁保单生效对应日之前身故，本公司按本保险实际交纳的保险费200给付身故保险金；2.被保险人于18周岁保单生效对应日后身故，本公司按以下三者之较大者给付身故保险金：（1）本保险实际交纳的保险费；（2）身故时本合同的现金价值；（3）本合同基本保险金额的100。若被保险人身故是以其在本合同保险期间内遭受的意外伤害为直接且单独的原因所致，则不受前述90日的限制。前述2.3.4重大疾病保险金、2.3.5疾病终末期保险金、2.3.6身故保险金三者不可兼得，即若本公司给付其中任何一项保险金，则其余两项保险金将不再给付。
2.3.7轻症疾病或中症疾病豁免保险费	轻症疾病被保险人于本合同生效（或合同效力恢复）之日起90日后，由本公司认可医院或中症疾的专科医生确诊初次发生本合同所指的轻症疾病或本合同所指的中症疾病，我们将豁病豁免保免本合同自轻症疾病或中症疾病确诊之日起的续期保险费，本合同继续有效。险费若被保险人被确诊的轻症疾病或中症疾病是以其在本合同保险期间内遭受的意外伤害为直接且单独的原因所致，则不受前述90日的限制。
2.3.8重大疾病豁免保险费	重大疾病被保险人于本合同生效（或合同效力恢复）之日起90日后，由本公司认可医院的专科医生确诊初次发生本合同所指的重大疾病，我们将豁免本合同自重大疾病确诊豁免保险费之日起的续期保险费，本合同继续有效。若被保险人被确诊的重大疾病是以其在本合同保险期间内遭受的意外伤害为直接且单独的原因所致，则不受前述90日的限制。
2.4责任免除	责任免除被保险人因下列第17项情形之一身故的，本公司不承担保险责任；被保险人因下列第210项情形之一发生本合同所指的重大疾病、轻症疾病、中症疾病、达到疾病终末期阶段或住院治疗的，本公司不承担保险责任：1.自本合同成立（或合同效力恢复）之日起二年内自杀，但自杀时为无民事行为能力人的除外；2.投保人对被保险人的故意杀害、故意伤害；3.故意犯罪或抗拒依法采取的刑事强制措施；4.主动吸食或注射毒品（详见释义）；5.酒后驾驶（详见释义）、无合法有效驾驶证驾驶（详见释义）或驾驶无有效行驶证（详见释义）的机动车（详见释义）；6.战争、军事冲突、暴乱或武装叛乱；7.核爆炸、核辐射或核污染；8.故意自伤；9.遗传性疾病（详见释义），先天性畸形、变形或染色体异常（详见释义）；10.感染艾滋病病毒或患艾滋病(详见释义)。被保险人因上述第2项情形身故的，本合同终止，本公司向被保险人的继承人退还保险单的现金价值。被保险人因上述第2项情形发生重大疾病、轻症疾病、中症疾病、达到疾病终末期阶段或住院治疗的，本合同终止，本公司向被保险人退还保险单的现金价值。被保险人因上述第1项、第37项情形之一身故的，本合同终止，本公司向您退还保险单的现金价值。被保险人因上述第310项情形之一发生重大疾病、轻症疾病、中症疾病、达到疾病终末期阶段或住院治疗的，本合同终止，本公司向您退还保险单的现金价值。您的权利和义务
3.1保险费的交纳	保险费的本合同保险费的交费方式和交费期间由您和本公司约定，但须符合本公司当时的交纳投保规定，约定的交费方式和交费期间将在保险单上载明。
3.2续期保险费的交纳、宽限期	续期保险本合同续期保险费应按保险单所载明的交费方式和交费日期交纳，您应该在所选费的交择的交费期间内每年交纳保险费，交纳保险费的具体日期为当年的保单生效对应日，并在保险单上载明。如到期未交纳，自保险单所载明的交费日期的次日零时起60日纳、宽限期为宽限期。宽限期内发生保险事故的，本公司承担保险责任，但在给付保险金时将扣减您欠交的保险费。
3.3合同效力中止	合同效力除另有约定外，您逾宽限期仍未交纳续期保险费的，本合同自宽限期满的次日零中止时起效力中止。本合同效力中止期间发生保险事故的，本公司不承担保险责任。
3.4合同效力恢复	合同效力本合同效力中止后二年内，您可以申请恢复本合同效力。经本公司与您协商并达恢复成协议，自您补交保险费及利息之日起，本合同效力恢复。前述补交保险费的利息按保单质押贷款利率计算。自本合同效力中止之日起满二年双方未达成复效协议的，本公司有权解除本合同，并退还宽限期开始前一日保险单的现金价值。
3.5减保	减保本合同已交足二年以上保险费且生效二年后，您可以申请减保，但减保后的基本保险金额不得低于申请减保时本公司规定的最低标准。减保后，基本保险金额同比例减少，同时，您将领取减少部分对应的现金价值。减保后的保险费按下列公式计算：减保后的保险费本次减保前的保险费(1减保比例)本公司按减保后的基本保险金额承担保险责任。
3.6保单质押贷款	保单质押在本合同有效期内，经被保险人书面同意，您可凭保险单向本公司申请保单质押贷款贷款。经本公司同意，贷款金额以贷款时现金价值净额的80为限，每次贷款期限不得超过六个月。贷款利息在贷款到期时应与本金一并归还，逾期不还者，贷款本息与其他各项欠款达到保险单的现金价值全数时，本合同终止。上述所称现金价值净额指保险单的现金价值扣除其他欠款后的余额。保单质押贷款利率参照同期中国人民银行六个月期贷款利率并结合本公司自身资金成本及风险管控能力确定并公布，公布时间分别为每年的一月一日和七月一日。
3.7年金转换选择	年金转换在本合同有效期内，经被保险人书面同意，您可于被保险人年满66周岁起的任一选择保单生效对应日将保险单的现金价值的部分或全部转换为年金保险，但用于转换的现金价值不得低于本公司当时所规定的最低限额，对年金保险转换部分本公司不再承担本合同所规定的保险责任。本公司将按转换时您选择的转换年金保险所约定的领取方式，向被保险人分期支付年金。具体领取金额或领取年限等事宜将在转换年金保险合同中约定。您需在拟申请年金转换的保单生效对应日之前至少提前30日向本公司书面提出转换年金申请。
3.8保险费自动垫交	保险费自您在投保时选择保险费自动垫交方式的，若续期保险费超过宽限期仍未交纳，且动垫交此时本合同现金价值扣除未还款项及其利息后的余额足以垫交当期保险费，本公司将以本合同现金价值扣除未还款项及其利息后的余额自动垫交应交纳的保险费，本合同继续有效。垫交的保险费视作您从本公司的保单质押贷款。若本合同现金价值扣除未还款项及其利息后的余额不足以垫交当期保险费，本合同效力自宽限期满的次日零时起中止。保险金的申请与给付
4.1保险金受益人的指定和变更	保险金受轻症疾病保险金、中症疾病保险金、住院关爱津贴保险金、重大疾病保险金、疾益人的指病终末期保险金受益人为被保险人本人。定和变更您或被保险人可指定一人或数人为身故保险金受益人，受益人为数人时，应确定受益顺序和受益份额，未确定受益份额的，各受益人按相等份额享有受益权。被保险人为无民事行为能力人或限制民事行为能力人的，可以由其监护人指定受益人。您或被保险人可以变更身故保险金受益人，但须书面通知本公司，由本公司在保险单或其他保险凭证上批注或附贴批单。您在指定和变更身故保险金受益人时，须经被保险人书面同意。为与您有劳动关系的劳动者投保，不得指定被保险人及其近亲属以外的人为受益人。被保险人身故后，有下列情形之一的，身故保险金作为被保险人的遗产，由本公司依照中华人民共和国继承法的规定履行给付保险金的义务：1.没有指定受益人或受益人指定不明无法确定的；2.受益人先于被保险人身故，没有其他受益人的；3.受益人依法丧失受益权或放弃受益权，没有其他受益人的。被保险人和受益人在同一事件中身故，无法确定两者身故先后顺序的，推定受益人先于被保险人身故。受益人故意造成被保险人身故、伤残、疾病的，或故意杀害被保险人未遂的，该受益人丧失受益权。
4.2保险事故通知	保险事故您、被保险人或受益人应在知道保险事故发生之日起10日内通知本公司。通知如您、被保险人或受益人故意或因重大过失未及时通知本公司，致使保险事故的性质、原因、损失程度等难以确定的，本公司对无法确定的部分，不承担给付保险金的责任，但本公司通过其他途径已经及时知道或应当及时知道保险事故发生，或虽未及时通知但不影响本公司确定保险事故的性质、原因、损失程度的除外。
4.3保险金及豁免保险费的申请	保险金及1.申请轻症疾病保险金、中症疾病保险金、重大疾病保险金、疾病终末期保险金、豁免保险轻症疾病或中症疾病豁免保险费、重大疾病豁免保险费时，由被保险人作为申请人书费的申请面提出保险金给付及豁免保险费申请，并提供下列证明和资料：（1）保险合同；（2）被保险人的有效身份证件；（3）本公司认可医院出具的附有病历、必要病理检验、血液检验及其他科学方法检验报告的疾病诊断书；（4）所能提供的与确认保险事故的性质、原因、伤害程度等有关的其他证明和资料。2.申请住院关爱津贴保险金时，由被保险人作为申请人填写保险金给付申请书，并提供下列证明和资料：（1）保险合同；（2）被保险人的有效身份证件；（3）本公司认可医院出具的出院小结或住院病历（加盖医院病历专用章）、住院发票复印件和费用明细清单；（4）所能提供的与确认保险事故的性质、原因、伤害程度等有关的其他证明和资料。3.申请身故保险金时，由受益人或其他有权领取保险金的人作为申请人书面提出保险金给付申请，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）国家卫生行政部门认定的医疗机构、公安部门或其他相关机构出具的被保险人的死亡证明；（4）所能提供的与确认保险事故的性质、原因、伤害程度等有关的其他证明和资料。保险金作为被保险人遗产时，须提供可证明合法继承权的相关权利文件。4.如委托他人代为申请，还须填写索赔申请书（含资料调阅授权书）委托栏，并提供受托人有效身份证件。5.本公司认为有关证明和资料不完整的，将及时一次性通知申请人补充提供。
4.4保险金的给付	保险金的本公司在收到保险金给付申请及上述有关证明和资料后，将在5日内作出核定；给付情形复杂的，在30日内作出核定。对属于保险责任的，本公司在与被保险人或受益人达成有关给付保险金数额的协议后10日内，履行给付保险金义务。本公司未及时履行前款规定义务的，将赔偿被保险人或受益人因此受到的损失。前述损失是指根据中国人民银行公布的同时期的人民币活期存款基准利率计算的利息损失。对不属于保险责任的，本公司自作出核定之日起3日内向申请人发出拒绝给付保险金通知书，并说明理由。本公司在收到保险金给付申请及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；本公司最终确定给付保险金的数额后，将支付相应的差额。
4.5未还款项的扣除	未还款项本公司在办理给付保险金、退还保险单的现金价值或退还本保险实际交纳的保险的扣除费等事项时，如您有欠交保险费、保单质押贷款或其他款项未还清的，本公司先扣除欠交保险费、保单质押贷款及其他款项后，再办理相关手续。
4.6诉讼时效	诉讼时效受益人向本公司请求给付身故保险金的诉讼时效期间为5年，自其知道或者应当知道保险事故发生之日起计算。受益人向本公司请求给付其他保险金的诉讼时效期间为2年，自其知道或者应当知道保险事故发生之日起计算。其他需要关注的事项
5.1明确说明与如实告知	明确说明订立本合同时，本公司会向您明确说明本合同的条款内容。对本合同中免除本公司责任的条款，本公司在订立合同时将在投保单、保险单或其他保险凭证上作出足以与如实告知引起您注意的提示，并对该条款的内容以书面或口头形式向您作出明确说明，未作提示或明确说明的，该免除本公司责任条款不产生效力。本公司会就您和被保险人的有关情况提出书面询问，您应当如实告知。您故意或因重大过失未履行如实告知义务，足以影响本公司决定是否同意承保或提高保险费率的，本公司有权解除本合同。您故意不履行如实告知义务，对于本合同解除前发生的保险事故，本公司不承担保险责任，并不退还本保险实际交纳的保险费。您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，本公司不承担保险责任，但将退还本保险实际交纳的保险费。本公司在合同订立时已经知道您未如实告知的情况的，本公司不得解除合同；发生保险事故的，本公司承担给付保险金的责任。
5.2本公司合同解除权的限制	本公司合前条规定的合同解除权，自本公司知道有解除事由之日起，超过30日不行使而同解除权消灭。自本合同成立之日起超过二年的，本公司不得解除本合同；发生保险事故的，的限制本公司承担给付保险金的责任。
5.3年龄确定与错误处理	年龄确定1.被保险人的年龄以周岁计算。2.您在申请投保时，应将与有效身份证件相符的被保险人的出生日期在投保单上与错误处理填明，如发生错误按下列方式办理：（1）您申报的被保险人年龄不真实，并且其真实年龄不符合本合同约定投保年龄限制的，本公司有权解除合同，并向您退还保险单的现金价值。本公司行使合同解除权适用前条本公司合同解除权的限制的规定。（2）您申报的被保险人年龄不真实，致使您实付保险费少于应付保险费的，本公司有权更正并要求您补交保险费；如已经发生保险事故的，在给付保险金时按实付保险费和应付保险费的比例支付。（3）您申报的被保险人年龄不真实，致使您实付保险费多于应付保险费的，本公司会将多收的保险费退还给您。
5.4地址变更	地址变更为了保障您的合法权益，您的住所或通讯地址变更时，请及时通知本公司。如您未通知本公司，本公司按本合同载明的最后住所或通讯地址发送的有关通知，均视为已送达给您。
5.5失踪处理	失踪处理被保险人在本合同保险期间内失踪，并经人民法院宣告死亡，本公司依据人民法院的宣告死亡判决及宣告死亡日，按本合同规定给付保险金。如日后被保险人重新出现或确知其没有死亡，保险金领取人应将已领取的保险金于被保险人重新出现或确知其没有死亡之日起30日内退还本公司，本合同的效力由您和本公司依法协商处理。
5.6争议处理	争议处理本合同争议解决方式由当事人约定从下列二种方式中选择一种：1.因履行本合同发生的争议，由当事人协商解决，协商不成的，提交双方共同选择的仲裁委员会仲裁；2.因履行本合同发生的争议，由当事人协商解决，协商不成的，依法向人民法院起诉。
释义	
6.1周岁	周岁以法定有效身份证件中记载的出生日期为计算基础，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。
6.2现金价值	现金价值指保险单所具有的价值，通常体现为解除合同时，根据精算原理计算的，由本公司退还的那部分金额。保单年度末的现金价值金额在现金价值表上载明，保单年度之内的现金价值金额您可以向我们查询。保单年度：从保单生效日或保单生效对应日零时起至下一年度保单生效对应日零时止为一个保单年度。
6.3认可医院	认可医院指二级及以上非盈利性医院、二级及以上社保定点医院或本公司认可的其他医院。具体可咨询本公司全国客户服务电话或登陆本公司主页（www.tiananlife.com）查询。
6.4专科医生	专科医生专科医生应当同时满足以下四项资格条件：1.具有有效的中华人民共和国医师资格证书；2.具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；3.具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；4.在二级或二级以上医院的相应科室从事临床工作三年以上。
6.5初次发生	初次发生指被保险人初次出现与约定疾病相关的症状或体征，而该症状或体征已足以引起一般人士注意并去医院寻求医疗检查，且被诊断为约定的疾病或在其后发展为约定的疾病。
6.6本合同所指的轻症疾病	本合同所本合同所指的轻症疾病(共35种，我公司对6.6.2不典型心肌梗塞、6.6.3指的轻症微创冠状动脉搭桥手术和6.6.4微创冠状动脉介入手术仅承担其中一种疾病的疾病轻症疾病保险金责任)，是指符合下列定义的疾病、疾病状态或手术：
6.6.1极早期恶性肿瘤或恶性病变	极早期恶指经组织病理学检查被明确诊断为下列恶性病变，并且接受了相应的治疗。性肿瘤或1.原位癌；恶性病变2.相当于Binet分期方案A期程度的慢性淋巴细胞白血病；3.相当于AnnArbor分期方案期程度的何杰金氏病；4.皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；5.TNM分期为TNM期或更轻分期的前列腺癌。原位癌：指恶性细胞局限于上皮内尚未穿破基底膜浸润周围正常组织的癌细胞新生物。原位癌必须经对固定活组织的组织病理学检查明确诊断。被保险人必须已经接受了针对原位癌病灶的积极治疗。
6.6.2不典型心肌梗塞	不典型心指被临床诊断为急性心肌梗塞并接受了急性心肌梗塞治疗，虽然未达到本合同所肌梗塞指的重大疾病6.9.2急性心肌梗塞的给付标准，但满足下列全部条件：1.肌钙蛋白有诊断意义的升高；2.心电图有损伤性的ST段改变但未出现病理Q波。本公司对该种轻症疾病理赔后，不再对6.6.3微创冠状动脉搭桥手术、6.6.4微创冠状动脉介入手术承担给付轻症疾病保险金的责任。
6.6.3微创冠状动脉搭桥手术	微创冠状指为纠正冠状动脉的狭窄或堵塞，而实际实施的微创冠状动脉旁路移植手术。手动脉搭桥术通过微创开胸术（肋骨间小切口）进行，且诊断须由冠状动脉血管造影检查确诊狭手术窄或堵塞。微创冠状动脉绕道也包括锁孔冠脉搭桥手术。必须满足下列全部条件：1.血管造影显示至少两支冠状动脉狭窄超过50或一支冠状动脉狭窄超过70；2.手术须由本公司认可医院的心脏专科医生进行，并确认该手术的必要性。本公司对该种轻症疾病理赔后，不再对6.6.2不典型心肌梗塞、6.6.4微创冠状动脉介入手术承担给付轻症疾病保险金的责任。
6.6.4微创冠状动脉介入手术	微创冠状指被保险人为了治疗明显的冠状动脉狭窄性疾病，首次实际实施了冠状动脉球囊动脉介入扩张成形术、冠状动脉支架植入术、冠状动脉粥样斑块切除术或激光冠状动脉成形术。手术本公司对该种轻症疾病理赔后，不再对6.6.2不典型心肌梗塞、6.6.3微创冠状动脉搭桥手术承担给付轻症疾病保险金的责任。
6.6.5心脏瓣膜介入手术（非开胸手术）	心脏瓣膜为了治疗心脏瓣膜疾病，实际实施了非开胸的经胸壁打孔内镜手术或经皮经导管介入手术介入手术进行的心脏瓣膜置换或修复手术。（非开胸手术）
6.6.6主动脉内手术（非开胸手术）	主动脉内为了治疗主动脉疾病实际实施了经皮经导管进行的动脉内手术。主动脉指胸主动手术（非脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。开胸手术）
6.6.7脑垂体瘤、脑囊肿	脑垂体指经头颅断层扫描（CT）、核磁共振（MRI）或其他影像学检查被确诊为下列病变，并实际接受了手术或放射治疗。瘤、脑囊肿1.脑垂体瘤；2.脑囊肿。
6.6.8脑动脉瘤及脑血管	脑动脉瘤指经头颅断层扫描（CT）、核磁共振（MRI）或其他影像学检查被确诊为脑动脉瘤、及脑血管脑血管瘤，并实际接受了手术或放射治疗。
瘤微创颅脑	
6.6.9手术	因疾病被保险人确已实施全麻下的颅骨钻孔手术或者经鼻蝶窦入颅手术。手术因外伤而实施的脑外科手术不在保障范围内。
6.6.10单眼失明	单眼失明指因疾病或意外伤害导致单眼视力永久不可逆（详见释义）性丧失，须满足下列至少一项条件：1.眼球缺失或摘除；2.矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；3.视野半径小于5度。除眼球缺失或摘除情形外，申请理赔时，被保险人年龄必须在3周岁以上，并且须提供理赔当时的视力丧失诊断及检查证据。
6.6.11视力严重受损	视力严重指因疾病或意外伤害导致双目视力永久不可逆性丧失，虽然未达到本合同所指受损的重大疾病6.9.14双目失明的给付标准，但满足下列全部条件：1.双眼中较好眼矫正视力低于0.1（采用国际标准视力表，如果使用其他视力表应进行换算）；2.双眼中较好眼视野半径小于20度。申请理赔时，被保险人年龄必须在3周岁以上，并且须提供理赔当时的视力丧失诊断及检查证据。
6.6.12角膜移植	角膜移植指为增进视力或治疗某些角膜疾患，已经实施了异体的角膜移植手术。此手术必须在本公司认可医院内由专科医生认为是医疗必需的情况下进行。
6.6.13单耳失聪	单耳失聪指因疾病或者意外伤害导致单耳听力永久不可逆性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或者听觉诱发电位检测等证实。申请理赔时，被保险人年龄必须在3周岁以上，并且须提供理赔当时的听力丧失诊断及检查证据。
6.6.14较小面积度烧伤	较小面积指烧伤程度为度，且度烧伤面积达到全身体表面积的10（百分之十）但少度烧伤于20（百分之二十）。体表面积根据中国新九分法计算。若被保险人已符合本合同所指的重大疾病6.9.20严重度烧伤给付标准的，则不在保障范围内。
6.6.15一肢缺失	一肢缺失指因疾病或意外伤害导致一个肢体自腕关节或踝关节近端（靠近躯干端）以上完全断离。
