question	answer
2.1保险责任	在本合同有效期内，我们按照以下约定承担保险责任：自本合同生效日（或最后复效日）起90天内（含第90天）的期间为等待期。如果被保险人在等待期内发生或确诊患本合同附表一所列任何一种重大疾病（见11.6）或附表二所列任何一种轻症疾病（见11.7），我们将无息退回您已缴纳的本合同的保险费，同时本合同终止。但如果被保险人因意外伤害事故（见11.8）导致患本合同附表一所列任何一种重大疾病或附表二所列任何一种轻症疾病，则无等待期。1、重大疾病保险金1.1首次重大疾病保险金在等待期后，按本合同附表一对重大疾病（见11.6）的定义和诊断标准，如果被保险人初次发生并被专科医生（见11.9）确诊患本合同附表一所列任何一种或一种以上的重大疾病，我们将按本合同基本保险金额给付首次重大疾病保险金，同时对该重大疾病所属组别（见附表三：重大疾病分组）内所有重大疾病的保险责任终止，本合同轻症疾病保险金和身故保险金的保险责任同时终止，我们不再承担给付轻症疾病保险金和身故保险金的保险责任。我们给付首次重大疾病保险金后，本合同的现金价值降低为零。1.2第二次重大疾病保险金我们给付首次重大疾病保险金后，按本合同附表一对重大疾病的定义和诊断标准，在确诊患首次重大疾病之日起365天后，如果被保险人初次发生并被专科医生确诊患首次重大疾病所属组别以外的其他组别（见附表三：重大疾病分组）中的任何一种或一种以上的重大疾病，我们将按本合同基本保险金额给付第二次重大疾病保险金，同时本合同终止。如果被保险人在申请重大疾病保险金前已经申请并获得轻症疾病保险金的，且该轻症疾病的确诊发生在被保险人符合重大疾病保险金给付条件之后，则我们在给付重大疾病保险金时，将把已经给付的轻症疾病保险金扣除。2、轻症疾病保险金在等待期后，按本合同附表二对轻症疾病（见11.7）的定义和诊断标准，如果被保险人初次发生并被专科医生确诊患本合同附表二所列任何一种轻症疾病，并且在轻症疾病确诊前未被确诊患本合同附表一所列任何一种重大疾病，我们将按本合同基本保险金额的20给付轻症疾病保险金。同一种轻症疾病仅给付一次轻症疾病保险金，轻症疾病保险金最多给付2次，轻症疾病保险金给付满2次后，本项保险责任终止。如果被保险人因同一意外伤害事故或相同疾病导致其确诊患本合同附表二所列任何两种或两种以上的轻症疾病，且两次轻症疾病的确诊之日相距不超过180天，我们仅按一种轻症疾病给付一次轻症疾病保险金。3、身故保险金如果被保险人在年满18周岁前（不含18周岁生日当天）身故，我们将按您已经缴纳的本合同的全部保险费给付身故保险金，同时本合同终止。本合同的全部保险费是指保险事故发生时本合同基本保险金额所对应的已缴保险费，其中包含依照本合同第3.3条以保险费自动垫缴方式垫缴的保险费。如果被保险人在年满18周岁后（含18周岁生日当天）身故，我们将按本合同基本保险金额给付身故保险金，同时本合同终止。4、豁免保费在等待期后，如果被保险人初次发生并被专科医生确诊患本合同附表一所列任何一种重大疾病或附表二所列任何一种轻症疾病，我们将豁免疾病确诊日后本合同保险期间内的各期保险费。我们豁免保险费后，您不得再办理本合同基本保险金额的变更。
2.2责任免除	如果由于以下任何一种情形，导致被保险人身故、或患本合同附表一所列任何一种重大疾病，或患本合同附表二所列任何一种轻症疾病，我们不承担保险责任，同时本合同终止：1、投保人对被保险人的故意杀害、故意伤害；2、被保险人故意犯罪或抗拒依法采取的刑事强制措施；3、被保险人自伤，或自合同生效日起二年内或最后复效日起二年内（以较迟者为准）自杀，但被保险人自杀时为无民事行为能力人的除外；4、被保险人主动吸食或注射毒品（见11.10）；5、被保险人酒后驾驶（见11.11），无合法有效驾驶证驾驶（见11.12），或驾驶无有效行驶证（见11.13）的机动车；6、战争、军事冲突、暴乱或武装叛乱；7、核爆炸、核辐射或核污染；8、被保险人感染艾滋病病毒（HIV）或患艾滋病（AIDS）（见11.14）（因本合同附表一所列第28项、第79项和第80项所导致的除外）；9、遗传性疾病（见11.15），先天性畸形、变形或染色体异常（见11.16）。发生上述第1种情形导致本合同终止的，如果您已缴足二年保险费，我们将退还本合同终止时的现金价值给被保险人；如果被保险人身故的，该现金价值将作为被保险人的遗产处理。发生上述第2种情形导致本合同终止的，如果您已缴足二年保险费，我们将退还本合同终止时的现金价值给您。发生上述第3种至第9种情形导致本合同终止的，我们将退还本合同终止时的现金价值给您。
第3章保险费	
3.1保险费的缴纳	本合同的保险费金额、缴费期间和缴费方式将在保险单上载明。保险费按照我们核定的保险费率计算，根据您与我们约定的基本保险金额确定。您应于保险费到期日或之前向我们缴纳保险费。
3.2宽限期	如果您没有按期缴纳保险费，自保险费到期日次日零时起60天为我们给予您的宽限期。宽限期内，您的保险合同继续有效，如果发生保险事故，我们仍按本合同约定承担保险责任，但在给付保险金时会扣减您欠缴的保险费。除本合同其它条款另有约定外，如果宽限期结束后您仍未缴纳保险费，本合同自宽限期满当日二十四时起效力中止。
3.3保险费的自动垫缴	当宽限期结束后您仍未缴纳到期保险费时，如果本合同当时的现金价值扣除您尚未偿清的保单借款本金和利息（见11.17）之后，足以垫付本合同及其附加合同当期欠缴的保险费，我们将按保单借款的方式自动借款给您，用来支付保险费，本合同及其附加合同继续有效。如果本合同当时的现金价值扣除您尚未偿清的保单借款本金和利息之后，不足以垫付本合同及其附加合同当期欠缴的保险费，本合同及其附加合同的效力将中止。
第4章保单借款	在本合同有效期内，经被保险人书面同意，您可以书面形式向我们申请借款。每次借款期限一般不超过六个月，申请借款时累计借款金额本金和利息最高不得超过本合同当时现金价值的80（因垫缴到期保险费则不受此限）。我们将对您的保单借款通过年复利方式进行计息：我们将于每月第一个营业日公布借款利率，该借款利率不会超过当时中国人民银行六个月贷款利率上浮0.25。您应于每个保单周年日前缴纳借款利息，至借款金额全部偿清时止；若逾期未付，则所有应付而未付的利息将并入借款金额中计算利息。若您尚未偿清的保单借款本金及利息等于或超过本合同的现金价值，本合同效力中止。
第5章合同效力的中止和恢复（下称复效）	在本合同效力中止期间，我们不承担保险责任。本合同效力中止二年内，您可以书面申请恢复合同效力。经我们与您协商并达成协议，并且您已偿清保单借款、自动垫缴的保险费等款项的本金和利息以及您欠缴的保险费，我们将出具批单或在本合同上进行批注，本合同从我们同意您的复效申请当日二十四时起恢复效力，此日期我们将在批单或批注上载明。自本合同效力中止之日起满二年您和我们未达成协议的，我们有权解除合同。我们解除合同的，将向您退还合同效力中止时本合同的现金价值。
第6章保险金的给付	
6.1请求给付保险金的诉讼时效	本合同受益人向我们请求给付保险金的诉讼时效期间为二年，自其知道或应当知道保险事故发生之日起计算。
6.2保险事故的通知	您或保险金受益人应在知道保险事故发生之日起10个工作日内通知我们，如果您或受益人故意或因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其它途径已经及时知道或应当及时知道保险事故发生或虽未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
6.3保险金受益人的指定与变更	除另有指定外，本合同重大疾病保险金和轻症疾病保险金的受益人是被保险人本人。您或被保险人可以指定一人或多人为身故保险金受益人。身故保险金受益人为多人时，可以确定受益顺序和受益份额；如果没有确定份额，各受益人按照相等份额享有受益权。被保险人为无民事行为能力人或限制民事行为能力人的，可以由其监护人指定受益人。您或被保险人可以变更身故保险金受益人并书面通知我们。我们收到变更受益人的书面通知后，在保险单或其它保险凭证上批注或附贴批单。您在指定和变更身故保险金受益人时，必须经过被保险人同意。被保险人身故后，有下列情形之一的，保险金作为被保险人的遗产，由我们依照中华人民共和国继承法的规定履行给付保险金的义务：1、没有指定受益人，或受益人指定不明无法确定的；2、受益人先于被保险人身故，没有其他受益人的；3、受益人依法丧失受益权或放弃受益权，没有其他受益人的。受益人与被保险人在同一事件中身故，且不能确定身故先后顺序的，推定受益人身故在先。受益人故意造成被保险人身故、伤残、疾病的，或故意杀害被保险人未遂的，该受益人丧失受益权。
6.4如何申请保险金	1、申请重大疾病保险金或轻症疾病保险金时，申请人须填写理赔申请书，并提供下列证明和资料原件：（1）保险合同；（2）被保险人的有效身份证件；（3）医院（见11.18）诊断证明（包括完整的门诊病历、出院小结或出院证明、相关的检查检验报告等）；（4）本合同附表一所列相应重大疾病和附表二所列相应轻症疾病中明确要求的其它医疗证明；（5）所能提供的与确认保险事故的性质、原因等有关的其它证明和资料。2、申请身故保险金时，申请人须填写理赔申请书，并提供下列证明和资料原件：（1）保险合同；（2）身故保险金受益人的有效身份证件，与被保险人的关系证明；（3）被保险人的有效身份证件，户籍注销证明；（4）国家卫生行政部门认定的医疗机构、公安部门或其它相关机构出具的被保险人的死亡证明或人民法院出具的宣告死亡证明文件；（5）所能提供的与确认保险事故的性质、原因等有关的其它证明和资料。保险金作为被保险人遗产时，申请人必须提供可证明合法继承权的相关权利文件。以上证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。
6.5保险金的给付时效	我们在收到理赔申请书及合同约定的证明和资料后，会及时作出核定；情形复杂的，在30日内作出核定。对属于保险责任的，我们在与受益人达成给付保险金的协议后10日内，履行给付保险金义务。我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，我们自作出核定之日起3日内向受益人发出拒绝给付保险金通知书并说明理由。我们在收到理赔申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；我们最终确定给付保险金的数额后，将支付相应的差额。
6.6身体检查与司法鉴定	申请保险金时，我们有权要求被保险人在我们指定的机构做身体检查及鉴定。申请身故保险金时，我们有权通过司法鉴定机构对保险事故进行鉴定。
6.7失踪处理	被保险人在本合同有效期内失踪，而且被法院宣告死亡，我们以判决书所确定的身故日为准，按照本合同的约定给付身故保险金；如果您或身故保险金受益人能提供证明文件，足以证明被保险人因意外伤害事故身故的，我们将以意外伤害事故发生日为准，按照本合同约定给付身故保险金。如果领取我们因被保险人身故而给付的保险金后，发现被保险人仍然生存，保险金领取人必须于知道被保险人仍然生存之日起一个月内将我们因被保险人身故而给付的保险金归还我们，在被保险人失踪期间，如果有其它应给付的保险金的，我们将依约给付。
第7章欠款的扣除	我们在给付保险金、退还本合同现金价值或保险费时，如果您有任何尚未偿清的保单借款、自动垫缴的保险费等款项的本金和利息或欠缴的保险费，我们有权先行扣除上述欠款。
第8章保险合同的变更	
8.1联系方式的变更	您的联系方式（包括住所、通讯地址、联系电话、电子邮箱等）变更时，应及时通知我们。如果您没有及时通知我们，我们按所知的最后联系方式所发送的通知，均视为已经送达。如果因您未能及时通知我们，而使我们无法提供给您相应的服务，我们将不承担责任。
8.2合同内容的变更	在本合同有效期内，您可以书面形式向我们申请变更本合同的有关内容。该项变更须符合我们的规定，经我们审核同意并在本合同上批注或出具批单或与您订立书面变更协议后生效。若被保险人身故，则我们不接受本合同任何内容的变更申请。
第9章合同效力的终止	发生下列任何一种情形时，本合同终止：1、投保人解除合同。如果您在犹豫期后申请解除本合同，请填写解除合同申请书并向我们提供下列资料：（1）保险合同（2）投保人的有效身份证件自我们收到解除合同申请书时起，本合同终止。我们自收到解除合同申请书之日起30日内按合同约定向您退还本合同终止时的现金价值。您在犹豫期后解除合同可能会遭受一定损失；2、因本合同其它条款或其附加合同条款所列情况终止。
争议的处理	
第10章	在本合同履行过程中发生任何争议，双方应首先通过协商解决。若双方协商无效的，可依法向人民法院提出诉讼。
名词释义	
第11章	
11.1周岁：	指按有效身份证件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。
11.2现金价值：	指本合同所具有的价值，通常体现为解除合同时，根据精算原理计算的，由我们退还的那部分金额。我们会在保险单或批注上载明本合同保单年度末的现金价值。
11.3保单周年日：	指本合同生效日在以后每年的对应日，如果当年无对应的同一日，则以合同生效日所在月份最后一日为对应日。
11.4保单年度：	从本合同生效日或以后每一年之对应日二十四时起，至下一年度合同生效日之对应日二十四时止，为一个保单年度，如果当年无对应的同一日，则以合同生效日所在月份最后一日为对应日。
11.5保险费到期日：指本合同生效日在每月、每季、每半年或每年（根据缴费方式确定）的对	应日，如果当月无对应的同一日，则以该月最后一日为对应日。
11.6重大疾病：	指符合本合同附表一中所列的任何一种疾病定义所述条件的疾病。
11.7轻症疾病：	指符合本合同附表二中所列的任何一种疾病定义所述条件的疾病。
11.8意外伤害事故：指外来的、不可预知的、突发的、非本意的、非由疾病引起的使身体受到	伤害的客观事件。
11.9专科医生：	专科医生应当同时满足以下四项资格条件：（1）具有有效的中华人民共和国医师资格证书；（2）具有有效的中华人民共和国医师执业证书，并按期到相关部门登记注册；（3）具有有效的中华人民共和国主治医师或主治医师以上职称的医师职称证书；（4）在二级或二级以上医院的相应科室从事临床工作三年以上。
11.10毒品：	指中华人民共和国刑法规定的鸦片、海洛因、甲基苯丙胺（冰毒）、吗啡、大麻、可卡因以及国家规定管制的其它能够使人形成瘾癖的麻醉药品和精神药品，但不包括由医生开具并遵医嘱使用的用于治疗疾病但含有毒品成分的处方药品。
11.11酒后驾驶：	指经检测或鉴定，发生事故时车辆驾驶人员每百毫升血液中的酒精含量达到或超过一定的标准，公安机关交通管理部门依据中华人民共和国道路交通安全法的规定认定为饮酒后驾驶或醉酒后驾驶。
11.12无合法有效驾驶证驾驶：	指下列情形之一：1、没有取得驾驶资格；2、驾驶与驾驶证准驾车型不相符合的车辆；3、持审验不合格的驾驶证驾驶；4、持学习驾驶证学习驾车时，无教练员随车指导，或不按指定时间、路线学习驾车。
11.13无有效行驶证：指下列情形之一：	1、机动车被依法注销登记的；2、未依法按时进行或通过机动车安全技术检验。
11.14感染艾滋病病毒（HIV）或患艾滋病（AIDS）：	艾滋病病毒指人类免疫缺陷病毒，英文缩写为HIV。艾滋病指人类免疫缺陷病毒引起的获得性免疫缺陷综合征，英文缩写为AIDS。在人体血液或其它样本中检测到艾滋病病毒或其抗体呈阳性，没有出现临床症状或体征的，为感染艾滋病病毒；如果同时出现了明显临床症状或体征的，为患艾滋病。
11.15遗传性疾病：	指生殖细胞或受精卵的遗传物质（染色体和基因）发生突变或畸变所引起的疾病，通常具有由亲代传至后代的垂直传递的特征。
11.16先天性畸形、变形或染色体异常：	指被保险人出生时就具有的畸形、变形或染色体异常。先天性畸形、变形和染色体异常依照世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）确定。
11.17利息：	指保单借款和自动垫缴的保险费等欠款所产生的利息，该利息按第4章保单借款规定的保单借款利率计算。
11.18医院：	指我们指定的医院或经中华人民共和国卫生部门评审确定的二级或以上的公立医院，但不包括精神病院及专供康复、护理、疗养、戒酒、戒毒、养老等非以直接诊治病人为目的之医疗机构。该医院必须具有符合国家有关医院管理规则设置标准的医疗设备，且全天二十四小时有合格的医生和护士驻院提供医疗和护理服务。当被保险人因遭遇意外伤害事故须急救时不受此限，但经急救处理伤情稳定后，必须及时转入本合同所指医院治疗。医生是指领有执业医师执照、在医院内行医并拥有处方权的医生，且非您或被保险人以及您或被保险人的配偶、父母、子女。
11.19肢体机能完全丧失：	指肢体的三大关节中的两大关节僵硬，或不能随意识活动。肢体是指包括肩关节的整个上肢或包括髋关节的整个下肢。
11.20语言能力完全丧失：	指无法发出四种语音（包括口唇音、齿舌音、口盖音和喉头音）中的任何三种、或声带全部切除，或因大脑语言中枢受伤害而患失语症。
11.21咀嚼吞咽能力完全丧失：	指因牙齿以外的原因导致器质障碍或机能障碍，以致不能作咀嚼吞咽运动，除流质食物外不能摄取或吞咽的状态。
11.22六项基本日常生活活动：	六项基本日常生活活动是指：（1）穿衣：自己能够穿衣及脱衣；（2）移动：自己从一个房间到另一个房间；（3）行动：自己上下床或上下轮椅；（4）如厕：自己控制进行大小便；（5）进食：自己从已准备好的碗或碟中取食物放入口中；（6）洗澡：自己进行淋浴或盆浴。
11.23永久不可逆：	指自疾病确诊或意外伤害事故发生之日起，经过积极治疗180天后，仍无法通过现有医疗手段恢复。
附表一：重大疾病列表	包括以下疾病、疾病状态或手术。其中第125项为中国保险行业协会与中国医师协会共同制定的疾病定义，第2680项为我们增加的疾病种类并自行制定的疾病定义。
1.恶性肿瘤	指恶性细胞不受控制的进行性增长和扩散，浸润和破坏周围正常组织，可以经血管、淋巴管和体腔扩散转移到身体其它部位的疾病。经病理学检查结果确诊，临床诊断属于世界卫生组织疾病和有关健康问题的国际统计分类（ICD10）的恶性肿瘤范畴。下列疾病不在保障范围内：（1）原位癌；（2）相当于Binet分期方案A期程度的慢性淋巴细胞白血病；（3）相当于AnnArbor分期方案I期程度的何杰金氏病；（4）皮肤癌（不包括恶性黑色素瘤及已发生转移的皮肤癌）；（5）TNM分期为T1N0M0期或更轻分期的前列腺癌；（6）感染艾滋病病毒或患艾滋病期间所患恶性肿瘤。
2.急性心肌梗塞	指因冠状动脉阻塞导致的相应区域供血不足造成部分心肌坏死。须满足下列至少三项条件：（1）典型临床表现，例如急性胸痛等；（2）新近的心电图改变提示急性心肌梗塞；（3）心肌酶或肌钙蛋白有诊断意义的升高，或呈符合急性心肌梗塞的动态性变化；（4）发病90天后，经检查证实左心室功能降低，如左心室射血分数低于50。
3.脑中风后遗症	指因脑血管的突发病变引起脑血管出血、栓塞或梗塞，并导致神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失（见11.19）；（2）语言能力完全丧失（见11.20）或咀嚼吞咽能力完全丧失（见11.21）；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动（见11.22）中的三项或三项以上。
4.重大器官移植术或造血干细胞移植术	重大器官移植术，指因相应器官功能衰竭，已经实施了肾脏、肝脏、心脏或肺脏的异体移植手术。造血干细胞移植术，指因造血功能损害或造血系统恶性肿瘤，已经实施了造血干细胞（包括骨髓造血干细胞、外周血造血干细胞和脐血造血干细胞）的异体移植手术。
5.冠状动脉搭桥术（或称冠状动脉旁路移植术）	指为治疗严重的冠心病，实际实施了开胸进行的冠状动脉血管旁路移植的手术。冠状动脉支架植入术、心导管球囊扩张术、激光射频技术及其它非开胸的介入手术、腔镜手术不在保障范围内。
6.终末期肾病（或称慢性肾功能衰竭尿毒症期）	指双肾功能慢性不可逆性衰竭，达到尿毒症期，经诊断后已经进行了至少90天的规律性透析治疗或实施了肾脏移植手术。
7.多个肢体缺失	指因疾病或意外伤害导致两个或两个以上肢体自腕关节或踝关节近端（靠近躯干端）以上完全性断离。
8.急性或亚急性重症肝炎	指因肝炎病毒感染引起肝脏组织弥漫性坏死，导致急性肝功能衰竭，且经血清学或病毒学检查证实，并须满足下列全部条件：（1）重度黄疸或黄疸迅速加重；（2）肝性脑病；（3）B超或其它影像学检查显示肝脏体积急速萎缩；（4）肝功能指标进行性恶化。
9.良性脑肿瘤	指脑的良性肿瘤，已经引起颅内压增高，临床表现为视神经乳头水肿、精神症状、癫痫及运动感觉障碍等，并危及生命。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，并须满足下列至少一项条件：（1）实际实施了开颅进行的脑肿瘤完全切除或部分切除的手术；（2）实际实施了对脑肿瘤进行的放射治疗。脑垂体瘤、脑囊肿、脑血管性疾病不在保障范围内。
10.慢性肝功能衰竭失代偿期	指因慢性肝脏疾病导致肝功能衰竭，须满足下列全部条件：（1）持续性黄疸；（2）腹水；（3）肝性脑病；（4）充血性脾大伴脾功能亢进或食管胃底静脉曲张。因酗酒或药物滥用导致的肝功能衰竭不在保障范围内。
11.脑炎后遗症或脑膜炎后遗症	指因患脑炎或脑膜炎导致的神经系统永久性的功能障碍。神经系统永久性的功能障碍，指疾病确诊180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
12.深度昏迷	指因疾病或意外伤害导致意识丧失，对外界刺激和体内需求均无反应，昏迷程度按照格拉斯哥昏迷分级（Glasgowcomascale）结果为5分或5分以下，且已经持续使用呼吸机及其它生命维持系统96小时以上。因酗酒或药物滥用导致的深度昏迷不在保障范围内。
13.双耳失聪	指因疾病或意外伤害导致双耳听力永久不可逆（见11.23）性丧失，在500赫兹、1000赫兹和2000赫兹语音频率下，平均听阈大于90分贝，且经纯音听力测试、声导抗检测或听觉诱发电位检测等证实。申请理赔时被保险人年龄必须在3周岁以上，并且提供理赔当时的听力丧失诊断及检查证明。
14.双目失明	指因疾病或意外伤害导致双目视力永久不可逆性丧失，双眼中较好眼须满足下列至少一项条件：（1）眼球缺失或摘除；（2）矫正视力低于0.02（采用国际标准视力表，如果使用其它视力表应进行换算）；（3）视野半径小于5度。申请理赔时被保险人年龄必须在3周岁以上，并且提供理赔当时的视力丧失诊断及检查证明。
15.瘫痪	指因疾病或意外伤害导致两肢或两肢以上的肢体机能永久完全丧失。肢体机能永久完全丧失，指疾病确诊180天后或意外伤害事故发生180天后，每肢三大关节中的两大关节仍然完全僵硬，或不能随意识活动。
16.心脏瓣膜手术	指为治疗心脏瓣膜疾病，实际实施了开胸进行的心脏瓣膜置换或修复的手术。
17.严重阿尔茨海默病	指因大脑进行性、不可逆性改变导致智能严重衰退或丧失，临床表现为明显的认知能力障碍、行为异常和社交能力减退，其日常生活必须持续受到他人监护。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实，且自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。神经官能症和精神病不在保障范围内。
18.严重脑损伤	指因头部遭受机械性外力，引起脑重要部位损伤，导致神经系统永久性的功能障碍。须由头颅断层扫描（CT）、核磁共振检查（MRI）或正电子发射断层扫描（PET）等影像学检查证实。神经系统永久性的功能障碍，指脑损伤180天后，仍遗留下列一种或一种以上障碍：（1）一肢或一肢以上肢体机能完全丧失；（2）语言能力或咀嚼吞咽能力完全丧失；（3）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。
19.严重帕金森病	是一种中枢神经系统的退行性疾病，临床表现为震颤麻痹、共济失调等。须满足下列全部条件：（1）药物治疗无法控制病情；（2）自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上。继发性帕金森综合症不在保障范围内。
20.严重度烧伤	指烧伤程度为度，且度烧伤的面积达到全身体表面积的20或20以上。体表面积根据中国新九分法计算。
21.严重原发性肺动脉高压	指不明原因的肺动脉压力持续性增高，进行性发展而导致的慢性疾病，已经造成永久不可逆性的体力活动能力受限，达到美国纽约心脏病学会心功能状态分级级，且静息状态下肺动脉平均压超过30mmHg。
22.严重运动神经元病	指一组中枢神经系统运动神经元的进行性变性疾病，包括进行性脊肌萎缩症、进行性延髓麻痹症、原发性侧索硬化症、肌萎缩性侧索硬化症。须满足自主生活能力完全丧失，无法独立完成六项基本日常生活活动中的三项或三项以上的条件。
23.语言能力丧失	指因疾病或意外伤害导致完全丧失语言能力，经过积极治疗至少12个月（声带完全切除不受此时间限制），仍无法通过现有医疗手段恢复。精神心理因素所致的语言能力丧失不在保障范围内。申请理赔时被保险人年龄必须在3周岁以上，并且提供理赔当时的语言能力丧失诊断及检查证明。
24.重型再生障碍性贫血	指因骨髓造血功能慢性持续性衰竭导致的贫血、中性粒细胞减少及血小板减少。须满足以下全部条件：（1）骨髓穿刺检查或骨髓活检结果支持诊断；（2）外周血象必须具备以下三项条件：中性粒细胞绝对值0.5109/L；网织红细胞1；血小板绝对值20109/L。
25.主动脉手术	指为治疗主动脉疾病，实际实施了开胸或开腹进行的切除、置换、修补病损主动脉血管的手术。主动脉指胸主动脉和腹主动脉，不包括胸主动脉和腹主动脉的分支血管。动脉内血管成形术不在保障范围内。
