question	answer
3.2保险事故通知	您或受益人知道保险事故后应当在10日内通知我们。如果您或受益人故意或者因重大过失未及时通知，致使保险事故的性质、原因、损失程度等难以确定的，我们对无法确定的部分，不承担给付保险金的责任，但我们通过其他途径已经及时知道或者应当及时知道保险事故发生或者虽未及时通知但不影响我们确定保险事故的性质、原因、损失程度的除外。
3.3保险金或者豁免保险费申请	在申请保险金或者申请豁免保险费时，请按照下列方式办理：
重大疾病保险金、轻症疾病保险金、轻症疾病豁免保险费申请	在申请重大疾病保险金、轻症疾病保险金或者轻症疾病豁免保险费时，申请人须填写保险金给付申请书或者豁免保险费申请书，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）医院的专科医生出具的附有病理显微镜检查、血液检验及其他科学方法检验报告的、诊断结论符合9.7重大疾病或9.8轻症疾病所列举情形的疾病诊断证明书；（4）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。以上证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。
身故保险金申请	在申请身故保险金时，申请人须填写保险金给付申请书，并提供下列证明和资料：（1）保险合同；（2）申请人的有效身份证件；（3）国家卫生行政部门认定的医疗机构（见9.22）、公安部门或其他相关机构出具的被保险人的死亡证明；（4）如被保险人为宣告死亡，须提供法院出具的宣告死亡判决书和被保险人户籍注销证明；（5）所能提供的与确认保险事故的性质、原因等有关的其他证明和资料。保险金作为被保险人遗产时，必须提供可证明合法继承权的相关权利文件。以上证明和资料不完整的，我们将及时一次性通知申请人补充提供有关证明和资料。
3.4保险金给付	我们在收到保险金给付申请书或豁免保险费申请书及合同约定的证明和资料后，将在5日内作出核定；情形复杂的，在30日内作出核定。但因第三方责任或其他非我们的责任导致保险事故的性质、金额无法确定的除外。对确定属于保险责任的，在与受益人达成有关给付保险金数额的协议后10日内，履行给付保险金义务。我们未及时履行前款规定义务的，除支付保险金外，应当赔偿受益人因此受到的损失。对不属于保险责任的，我们自作出核定之日起3日内向受益人发出拒绝给付保险金通知书并说明理由。我们在收到保险金给付申请书或豁免保险费申请书及有关证明和资料之日起60日内，对给付保险金的数额不能确定的，根据已有证明和资料可以确定的数额先予支付；我们最终确定给付保险金的数额后，将支付相应的差额。
3.5失踪处理	在本合同有效期内，如果被保险人因本合同约定的保险事故失踪且被法院宣告死亡，我们以法院判决宣告死亡之日作为被保险人的死亡时间，按本合同的约定给付身故保险金，本合同终止。如果被保险人在宣告死亡后重新出现或者受益人确知其没有死亡的，受益人应于知道后30日内向我们退还已给付的保险金，本合同的效力依法确定。
3.6诉讼时效	受益人向我们请求给付身故保险金的诉讼时效期间为5年，其余保险金的诉讼时效期间为2年，自其知道或者应当知道保险事故发生之日起计算。
4.1保险费的支付	本合同的交费方式和交费期间由您和我们约定并在保险单上载明。您应当按照本合同约定向我们支付保险费。如果您选择分期支付保险费，您在支付首期保险费后，应在每期保险费约定支付日或之前支付对应各期的保险费。
4.2宽限期	分期支付保险费的，您支付首期保险费后，除本合同另有约定外，如果您到期未支付保险费，自保险费约定支付日的次日零时起60日为宽限期。宽限期内发生的保险事故，我们仍会承担保险责任，但在给付保险金时会扣减您欠交的保险费。如果您在宽限期结束之后仍未支付保险费，则本合同自宽限期满的次日零时起效力中止。
5.1现金价值	本合同保单年度末的现金价值会在保险单上载明。保单年度内的现金价值，您可以向我们咨询。
5.2保险费的自动垫交	若您在投保时选择了或宽限期结束前书面同意了保险费的自动垫交，并且您在宽限期结束时仍未支付保险费，本合同及其附加合同当时的现金价值净额（见9.23）足以垫交到期应交保险费的，我们将以现金价值净额自动垫交本合同及其附加合同的到期应交保险费，使本合同及其附加合同继续有效。若本合同及其附加合同当时的现金价值净额不足以垫交一期保险费的，我们按当时本合同及其附加合同的现金价值净额计算本合同及其附加合同可以继续有效的日数。当现金价值净额小于零时，本合同及其附加合同效力即行中止。我们为您垫交的保险费将按照本条款约定利率（见9.24）以年复利方式计算并收取利息。
5.3保单贷款	在本合同有效期内，经我们同意，您可以凭保险单向我们申请贷款。贷款金额不得超过本合同及其附加合同现金价值净额的80，每次贷款期限最长不超过6个月。贷款本金及利息（按本条款约定利率计算）在贷款到期时一并归还。若您到期未能足额偿还贷款本金及利息，则您所欠的贷款本金及利息将作为新的贷款本金计息。当未还贷款本金及利息加上其他各项欠款达到本合同及其附加合同现金价值时，本合同及其附加合同效力即行中止。如已发生保险金给付的，您不得申请保单贷款。
6.1效力中止	出现下列情况之一，本合同效力中止。（1）当支付保险费宽限期结束时，您仍未支付应交保险费，且您未选择保险费自动垫交；（2）因自动垫交保险费或保单贷款导致本合同现金价值净额小于零时。在本合同效力中止期间，我们不承担保险责任。
6.2效力恢复	本合同效力中止后2年内，您可以申请恢复合同效力。经我们与您协商并达成协议，在您补交保险费、偿还保单贷款及利息、及其他未还款项之日起，合同效力恢复。自本合同效力中止之日起满2年您和我们未达成协议的，我们有权解除合同。我们解除合同的，向您退还合同效力中止时本合同的现金价值。
7.1您解除合同的手续及风险	如您在犹豫期后申请解除本合同（简称退保），请填写解除合同申请书并向我们提供下列资料：（1）保险合同；（2）您的有效身份证件。自我们收到解除合同申请书时起，本合同终止。我们自收到解除合同申请书之日起30日内，向您退还收到解除合同申请书之日本合同的现金价值。您在犹豫期后解除合同会遭受一定损失。除另有约定外，如已发生保险金给付的，您不得要求解除本合同。
8.1未还款项	我们在给付各项保险金、退还现金价值或退还保险费时，如果有您欠交的保险费或其他未还清款项，我们会在扣除上述欠款及应付利息后给付。
8.2明确说明与如实告知	订立本合同时，我们应向您说明本合同的内容。对保险条款中免除我们责任的条款，我们在订立合同时应当在投保单、保险单或者其他保险凭证上作出足以引起您注意的提示，并对该条款的内容以书面或者口头形式向您作出明确说明，未作提示或者明确说明的，该条款不产生效力。我们就您和被保险人的有关情况提出询问，您应当如实告知。如果您故意或者因重大过失未履行前款规定的如实告知义务，足以影响我们决定是否同意承保或者提高保险费率的，我们有权解除本合同。如果您故意不履行如实告知义务，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，并不退还保险费。如果您因重大过失未履行如实告知义务，对保险事故的发生有严重影响的，对于本合同解除前发生的保险事故，我们不承担给付保险金的责任，但应当退还保险费。我们在合同订立时已经知道您未如实告知的情况的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
8.3我们合同解除权的限制	前条规定的合同解除权，自我们知道有解除事由之日起，超过30日不行使而消灭。自本合同成立之日起超过2年的，我们不得解除合同；发生保险事故的，我们承担给付保险金的责任。
8.4未成年人身故保险金限制	为未成年子女投保的人身保险，因被保险人身故给付的保险金总和不得超过国务院保险监督管理机构规定的限额，身故给付的保险金额总和约定也不得超过前述限额。
8.5年龄性别错误	您在申请投保时，应将与有效身份证件相符的被保险人的出生日期和性别在投保单上填明，如果发生错误按照下列方式办理：（1）您申报的被保险人年龄不真实，并且真实年龄不符合本合同约定投保年龄限制的，在保险事故发生之前我们有权解除合同，并向您退还本合同的现金价值。我们行使合同解除权适用我们合同解除权的限制的规定。（2）您申报的被保险人年龄或性别不真实，致使您实付保险费少于应付保险费的，我们有权更正并要求您补交保险费；若已经发生保险事故，在给付保险金时按实付保险费和应付保险费的比例给付。（3）您申报的被保险人年龄或性别不真实，致使您实付保险费多于应付保险费的，我们会将多收的保险费退还给您。
8.6合同内容变更	在本合同有效期内，经您与我们协商一致，可以变更本合同内容。变更本合同内容的，应当由我们在保险单或其他保险凭证上批注或附贴批单，或由您与我们订立书面的变更协议。
8.7职业或工种变更	被保险人变更职业或工种时，您或被保险人应于10日内以书面形式通知我们。被保险人所变更的职业或者工种依照我们的职业分类在拒保范围内的，我们收到通知后，对被保险人的保险责任自被保险人职业、工种变更之日起终止，向您退还被保险人职业、工种变更之日本合同的现金价值。被保险人所变更的职业或工种依照我们的职业分类在拒保范围内的，但未依上述约定通知我们，且发生保险事故的，我们不承担给付保险金的责任。但会向您退还被保险人职业、工种变更之日本合同的现金价值。
8.8联系方式变更	为了保障您的合法权益，您的住所、通讯地址或电话等联系方式变更时，请及时以书面形式或双方认可的其他形式通知我们。若您未以书面形式或双方认可的其他形式通知我们，我们按本合同载明的最后住所或通讯地址发送的有关通知，均视为已送达给您。
8.9争议处理	合同争议解决方式由当事人在合同约定时从下列两种方式中选择一种：（1）因履行本合同发生的争议，由当事人协商解决，协商不成的，提交仲裁委员会仲裁；（2）因履行本合同发生的争议，由当事人协商解决，协商不成的，依法向被告住所地人民法院起诉。
释义	
9.1保单周年日	指在本合同有效期内，本合同生效日在合同生效后每年的对应日，不含本合同生效日当日。若当月没有对应的同一日，则以该月最后一日为对应日。
9.2保单年度	指在本合同有效期内，从本合同生效日或保单周年日零时起至下一年度的保单周年日零时止为一个保单年度。
9.3保险费约定支付日	根据本合同交费方式确定的本合同生效日在每月、每季、每半年或每年的对应日。如果当月无对应的同一日，则以该月最后一日为对应日。
9.4有效身份证件	指由政府主管部门规定的证明其身份的证件，如：居民身份证、按规定可使用的有效护照、军官证、武警警官证、士兵证等证件。
9.5周岁	指按有效身份证件中记载的出生日期计算的年龄，自出生之日起为零周岁，每经过一年增加一岁，不足一年的不计。
9.6意外伤害事故	指外来的、非本意的、突然的、非疾病的使被保险人身体受到伤害的客观事件。猝死不属于意外伤害事故。其中，猝死：指表面健康的人因潜在疾病、机能障碍或其他原因在出现症状后24小时内发生的非暴力性突然死亡。猝死的认定以医院的诊断和公安部门的鉴定为准。
